id,title,level,needLv,needSpirit,needSkillId,needSkillLv,needItemId,needItemNum,addAttr,addAttrVal,desc,endRow
300436,37级狂战被动技能4,37,37,3700,,,,,4,717,提升狂战717物防,
300437,38级狂战被动技能4,38,38,3800,,,,,4,737,提升狂战737物防,
300438,39级狂战被动技能4,39,39,3900,,,,,4,756,提升狂战756物防,
300439,40级狂战被动技能4,40,40,4000,,,,,4,776,提升狂战776物防,
300440,41级狂战被动技能4,41,41,4100,,,,,4,795,提升狂战795物防,
300441,42级狂战被动技能4,42,42,4200,,,,,4,814,提升狂战814物防,
300442,43级狂战被动技能4,43,43,4300,,,,,4,834,提升狂战834物防,
300443,44级狂战被动技能4,44,44,4400,,,,,4,853,提升狂战853物防,
300444,45级狂战被动技能4,45,45,4500,,,,,4,873,提升狂战873物防,
300445,46级狂战被动技能4,46,46,4600,,,,,4,892,提升狂战892物防,
300446,47级狂战被动技能4,47,47,4700,,,,,4,911,提升狂战911物防,
300447,48级狂战被动技能4,48,48,4800,,,,,4,931,提升狂战931物防,
300448,49级狂战被动技能4,49,49,4900,,,,,4,950,提升狂战950物防,
300449,50级狂战被动技能4,50,50,5000,,,,,4,970,提升狂战970物防,
300450,51级狂战被动技能4,51,51,5100,,,,,4,989,提升狂战989物防,
300451,52级狂战被动技能4,52,52,5200,,,,,4,1008,提升狂战1008物防,
300452,53级狂战被动技能4,53,53,5300,,,,,4,1028,提升狂战1028物防,
300453,54级狂战被动技能4,54,54,5400,,,,,4,1047,提升狂战1047物防,
300454,55级狂战被动技能4,55,55,5500,,,,,4,1067,提升狂战1067物防,
300455,56级狂战被动技能4,56,56,5600,,,,,4,1086,提升狂战1086物防,
300456,57级狂战被动技能4,57,57,5700,,,,,4,1105,提升狂战1105物防,
300457,58级狂战被动技能4,58,58,5800,,,,,4,1125,提升狂战1125物防,
300458,59级狂战被动技能4,59,59,5900,,,,,4,1144,提升狂战1144物防,
300459,60级狂战被动技能4,60,60,6000,,,,,4,1164,提升狂战1164物防,
300460,61级狂战被动技能4,61,61,6100,,,,,4,1183,提升狂战1183物防,
300461,62级狂战被动技能4,62,62,6200,,,,,4,1202,提升狂战1202物防,
300462,63级狂战被动技能4,63,63,6300,,,,,4,1222,提升狂战1222物防,
300463,64级狂战被动技能4,64,64,6400,,,,,4,1241,提升狂战1241物防,
300464,65级狂战被动技能4,65,65,6500,,,,,4,1261,提升狂战1261物防,
300465,66级狂战被动技能4,66,66,6600,,,,,4,1280,提升狂战1280物防,
300466,67级狂战被动技能4,67,67,6700,,,,,4,1299,提升狂战1299物防,
300467,68级狂战被动技能4,68,68,6800,,,,,4,1319,提升狂战1319物防,
300468,69级狂战被动技能4,69,69,6900,,,,,4,1338,提升狂战1338物防,
300469,70级狂战被动技能4,70,70,7000,,,,,4,1358,提升狂战1358物防,
300470,71级狂战被动技能4,71,71,7100,,,,,4,1377,提升狂战1377物防,
300471,72级狂战被动技能4,72,72,7200,,,,,4,1396,提升狂战1396物防,
300472,73级狂战被动技能4,73,73,7300,,,,,4,1416,提升狂战1416物防,
300473,74级狂战被动技能4,74,74,7400,,,,,4,1435,提升狂战1435物防,
300474,75级狂战被动技能4,75,75,7500,,,,,4,1455,提升狂战1455物防,
300475,76级狂战被动技能4,76,76,7600,,,,,4,1474,提升狂战1474物防,
300476,77级狂战被动技能4,77,77,7700,,,,,4,1493,提升狂战1493物防,
300477,78级狂战被动技能4,78,78,7800,,,,,4,1513,提升狂战1513物防,
300478,79级狂战被动技能4,79,79,7900,,,,,4,1532,提升狂战1532物防,
300479,80级狂战被动技能4,80,80,8000,,,,,4,1552,提升狂战1552物防,
300480,81级狂战被动技能4,81,81,8100,,,,,4,1571,提升狂战1571物防,
300481,82级狂战被动技能4,82,82,8200,,,,,4,1590,提升狂战1590物防,
300482,83级狂战被动技能4,83,83,8300,,,,,4,1610,提升狂战1610物防,
300483,84级狂战被动技能4,84,84,8400,,,,,4,1629,提升狂战1629物防,
300484,85级狂战被动技能4,85,85,8500,,,,,4,1649,提升狂战1649物防,
300485,86级狂战被动技能4,86,86,8600,,,,,4,1668,提升狂战1668物防,
300486,87级狂战被动技能4,87,87,8700,,,,,4,1687,提升狂战1687物防,
300487,88级狂战被动技能4,88,88,8800,,,,,4,1707,提升狂战1707物防,
300488,89级狂战被动技能4,89,89,8900,,,,,4,1726,提升狂战1726物防,
300489,90级狂战被动技能4,90,90,9000,,,,,4,1746,提升狂战1746物防,
300490,91级狂战被动技能4,91,91,9100,,,,,4,1765,提升狂战1765物防,
300491,92级狂战被动技能4,92,92,9200,,,,,4,1784,提升狂战1784物防,
300492,93级狂战被动技能4,93,93,9300,,,,,4,1804,提升狂战1804物防,
300493,94级狂战被动技能4,94,94,9400,,,,,4,1823,提升狂战1823物防,
300494,95级狂战被动技能4,95,95,9500,,,,,4,1843,提升狂战1843物防,
300495,96级狂战被动技能4,96,96,9600,,,,,4,1862,提升狂战1862物防,
300496,97级狂战被动技能4,97,97,9700,,,,,4,1881,提升狂战1881物防,
300497,98级狂战被动技能4,98,98,9800,,,,,4,1901,提升狂战1901物防,
300498,99级狂战被动技能4,99,99,9900,,,,,4,1920,提升狂战1920物防,
300499,100级狂战被动技能4,100,100,10000,,,,,4,1940,提升狂战1940物防,
300500,1级狂战被动技能5,1,1,100,,,,,5,24,提升狂战24技攻,
300501,2级狂战被动技能5,2,2,200,,,,,5,48,提升狂战48技攻,
300502,3级狂战被动技能5,3,3,300,,,,,5,72,提升狂战72技攻,
300503,4级狂战被动技能5,4,4,400,,,,,5,96,提升狂战96技攻,
300504,5级狂战被动技能5,5,5,500,,,,,5,120,提升狂战120技攻,
300505,6级狂战被动技能5,6,6,600,,,,,5,144,提升狂战144技攻,
300506,7级狂战被动技能5,7,7,700,,,,,5,168,提升狂战168技攻,
300507,8级狂战被动技能5,8,8,800,,,,,5,192,提升狂战192技攻,
300508,9级狂战被动技能5,9,9,900,,,,,5,216,提升狂战216技攻,
300509,10级狂战被动技能5,10,10,1000,,,,,5,240,提升狂战240技攻,
300510,11级狂战被动技能5,11,11,1100,,,,,5,264,提升狂战264技攻,
300511,12级狂战被动技能5,12,12,1200,,,,,5,288,提升狂战288技攻,
300512,13级狂战被动技能5,13,13,1300,,,,,5,312,提升狂战312技攻,
300513,14级狂战被动技能5,14,14,1400,,,,,5,336,提升狂战336技攻,
300514,15级狂战被动技能5,15,15,1500,,,,,5,360,提升狂战360技攻,
300515,16级狂战被动技能5,16,16,1600,,,,,5,384,提升狂战384技攻,
300516,17级狂战被动技能5,17,17,1700,,,,,5,408,提升狂战408技攻,
300517,18级狂战被动技能5,18,18,1800,,,,,5,432,提升狂战432技攻,
300518,19级狂战被动技能5,19,19,1900,,,,,5,456,提升狂战456技攻,
300519,20级狂战被动技能5,20,20,2000,,,,,5,480,提升狂战480技攻,
300520,21级狂战被动技能5,21,21,2100,,,,,5,504,提升狂战504技攻,
300521,22级狂战被动技能5,22,22,2200,,,,,5,528,提升狂战528技攻,
300522,23级狂战被动技能5,23,23,2300,,,,,5,552,提升狂战552技攻,
300523,24级狂战被动技能5,24,24,2400,,,,,5,576,提升狂战576技攻,
300524,25级狂战被动技能5,25,25,2500,,,,,5,600,提升狂战600技攻,
300525,26级狂战被动技能5,26,26,2600,,,,,5,624,提升狂战624技攻,
300526,27级狂战被动技能5,27,27,2700,,,,,5,648,提升狂战648技攻,
300527,28级狂战被动技能5,28,28,2800,,,,,5,672,提升狂战672技攻,
300528,29级狂战被动技能5,29,29,2900,,,,,5,696,提升狂战696技攻,
300529,30级狂战被动技能5,30,30,3000,,,,,5,720,提升狂战720技攻,
300530,31级狂战被动技能5,31,31,3100,,,,,5,744,提升狂战744技攻,
300531,32级狂战被动技能5,32,32,3200,,,,,5,768,提升狂战768技攻,
300532,33级狂战被动技能5,33,33,3300,,,,,5,792,提升狂战792技攻,
300533,34级狂战被动技能5,34,34,3400,,,,,5,816,提升狂战816技攻,
300534,35级狂战被动技能5,35,35,3500,,,,,5,840,提升狂战840技攻,
300535,36级狂战被动技能5,36,36,3600,,,,,5,864,提升狂战864技攻,
300536,37级狂战被动技能5,37,37,3700,,,,,5,888,提升狂战888技攻,
300537,38级狂战被动技能5,38,38,3800,,,,,5,912,提升狂战912技攻,
300538,39级狂战被动技能5,39,39,3900,,,,,5,936,提升狂战936技攻,
300539,40级狂战被动技能5,40,40,4000,,,,,5,960,提升狂战960技攻,
300540,41级狂战被动技能5,41,41,4100,,,,,5,984,提升狂战984技攻,
300541,42级狂战被动技能5,42,42,4200,,,,,5,1008,提升狂战1008技攻,
300542,43级狂战被动技能5,43,43,4300,,,,,5,1032,提升狂战1032技攻,
300543,44级狂战被动技能5,44,44,4400,,,,,5,1056,提升狂战1056技攻,
300544,45级狂战被动技能5,45,45,4500,,,,,5,1080,提升狂战1080技攻,
300545,46级狂战被动技能5,46,46,4600,,,,,5,1104,提升狂战1104技攻,
300546,47级狂战被动技能5,47,47,4700,,,,,5,1128,提升狂战1128技攻,
300547,48级狂战被动技能5,48,48,4800,,,,,5,1152,提升狂战1152技攻,
300548,49级狂战被动技能5,49,49,4900,,,,,5,1176,提升狂战1176技攻,
300549,50级狂战被动技能5,50,50,5000,,,,,5,1200,提升狂战1200技攻,
300550,51级狂战被动技能5,51,51,5100,,,,,5,1224,提升狂战1224技攻,
300551,52级狂战被动技能5,52,52,5200,,,,,5,1248,提升狂战1248技攻,
300552,53级狂战被动技能5,53,53,5300,,,,,5,1272,提升狂战1272技攻,
300553,54级狂战被动技能5,54,54,5400,,,,,5,1296,提升狂战1296技攻,
300554,55级狂战被动技能5,55,55,5500,,,,,5,1320,提升狂战1320技攻,
300555,56级狂战被动技能5,56,56,5600,,,,,5,1344,提升狂战1344技攻,
300556,57级狂战被动技能5,57,57,5700,,,,,5,1368,提升狂战1368技攻,
300557,58级狂战被动技能5,58,58,5800,,,,,5,1392,提升狂战1392技攻,
300558,59级狂战被动技能5,59,59,5900,,,,,5,1416,提升狂战1416技攻,
300559,60级狂战被动技能5,60,60,6000,,,,,5,1440,提升狂战1440技攻,
300560,61级狂战被动技能5,61,61,6100,,,,,5,1464,提升狂战1464技攻,
300561,62级狂战被动技能5,62,62,6200,,,,,5,1488,提升狂战1488技攻,
300562,63级狂战被动技能5,63,63,6300,,,,,5,1512,提升狂战1512技攻,
300563,64级狂战被动技能5,64,64,6400,,,,,5,1536,提升狂战1536技攻,
300564,65级狂战被动技能5,65,65,6500,,,,,5,1560,提升狂战1560技攻,
300565,66级狂战被动技能5,66,66,6600,,,,,5,1584,提升狂战1584技攻,
300566,67级狂战被动技能5,67,67,6700,,,,,5,1608,提升狂战1608技攻,
300567,68级狂战被动技能5,68,68,6800,,,,,5,1632,提升狂战1632技攻,
300568,69级狂战被动技能5,69,69,6900,,,,,5,1656,提升狂战1656技攻,
300569,70级狂战被动技能5,70,70,7000,,,,,5,1680,提升狂战1680技攻,
300570,71级狂战被动技能5,71,71,7100,,,,,5,1704,提升狂战1704技攻,
300571,72级狂战被动技能5,72,72,7200,,,,,5,1728,提升狂战1728技攻,
300572,73级狂战被动技能5,73,73,7300,,,,,5,1752,提升狂战1752技攻,
300573,74级狂战被动技能5,74,74,7400,,,,,5,1776,提升狂战1776技攻,
300574,75级狂战被动技能5,75,75,7500,,,,,5,1800,提升狂战1800技攻,
300575,76级狂战被动技能5,76,76,7600,,,,,5,1824,提升狂战1824技攻,
300576,77级狂战被动技能5,77,77,7700,,,,,5,1848,提升狂战1848技攻,
300577,78级狂战被动技能5,78,78,7800,,,,,5,1872,提升狂战1872技攻,
300578,79级狂战被动技能5,79,79,7900,,,,,5,1896,提升狂战1896技攻,
300579,80级狂战被动技能5,80,80,8000,,,,,5,1920,提升狂战1920技攻,
300580,81级狂战被动技能5,81,81,8100,,,,,5,1944,提升狂战1944技攻,
300581,82级狂战被动技能5,82,82,8200,,,,,5,1968,提升狂战1968技攻,
300582,83级狂战被动技能5,83,83,8300,,,,,5,1992,提升狂战1992技攻,
300583,84级狂战被动技能5,84,84,8400,,,,,5,2016,提升狂战2016技攻,
300584,85级狂战被动技能5,85,85,8500,,,,,5,2040,提升狂战2040技攻,
300585,86级狂战被动技能5,86,86,8600,,,,,5,2064,提升狂战2064技攻,
300586,87级狂战被动技能5,87,87,8700,,,,,5,2088,提升狂战2088技攻,
300587,88级狂战被动技能5,88,88,8800,,,,,5,2112,提升狂战2112技攻,
300588,89级狂战被动技能5,89,89,8900,,,,,5,2136,提升狂战2136技攻,
300589,90级狂战被动技能5,90,90,9000,,,,,5,2160,提升狂战2160技攻,
300590,91级狂战被动技能5,91,91,9100,,,,,5,2184,提升狂战2184技攻,
300591,92级狂战被动技能5,92,92,9200,,,,,5,2208,提升狂战2208技攻,
300592,93级狂战被动技能5,93,93,9300,,,,,5,2232,提升狂战2232技攻,
300593,94级狂战被动技能5,94,94,9400,,,,,5,2256,提升狂战2256技攻,
300594,95级狂战被动技能5,95,95,9500,,,,,5,2280,提升狂战2280技攻,
300595,96级狂战被动技能5,96,96,9600,,,,,5,2304,提升狂战2304技攻,
300596,97级狂战被动技能5,97,97,9700,,,,,5,2328,提升狂战2328技攻,
300597,98级狂战被动技能5,98,98,9800,,,,,5,2352,提升狂战2352技攻,
300598,99级狂战被动技能5,99,99,9900,,,,,5,2376,提升狂战2376技攻,
300599,100级狂战被动技能5,100,100,10000,,,,,5,2400,提升狂战2400技攻,
300600,1级狂战被动技能6,1,1,100,,,,,6,19,提升狂战19技防,
300601,2级狂战被动技能6,2,2,200,,,,,6,38,提升狂战38技防,
300602,3级狂战被动技能6,3,3,300,,,,,6,58,提升狂战58技防,
300603,4级狂战被动技能6,4,4,400,,,,,6,77,提升狂战77技防,
300604,5级狂战被动技能6,5,5,500,,,,,6,97,提升狂战97技防,
300605,6级狂战被动技能6,6,6,600,,,,,6,116,提升狂战116技防,
300606,7级狂战被动技能6,7,7,700,,,,,6,135,提升狂战135技防,
300607,8级狂战被动技能6,8,8,800,,,,,6,155,提升狂战155技防,
300608,9级狂战被动技能6,9,9,900,,,,,6,174,提升狂战174技防,
300609,10级狂战被动技能6,10,10,1000,,,,,6,194,提升狂战194技防,
300610,11级狂战被动技能6,11,11,1100,,,,,6,213,提升狂战213技防,
300611,12级狂战被动技能6,12,12,1200,,,,,6,232,提升狂战232技防,
300612,13级狂战被动技能6,13,13,1300,,,,,6,252,提升狂战252技防,
300613,14级狂战被动技能6,14,14,1400,,,,,6,271,提升狂战271技防,
300614,15级狂战被动技能6,15,15,1500,,,,,6,291,提升狂战291技防,
300615,16级狂战被动技能6,16,16,1600,,,,,6,310,提升狂战310技防,
300616,17级狂战被动技能6,17,17,1700,,,,,6,329,提升狂战329技防,
300617,18级狂战被动技能6,18,18,1800,,,,,6,349,提升狂战349技防,
300618,19级狂战被动技能6,19,19,1900,,,,,6,368,提升狂战368技防,
300619,20级狂战被动技能6,20,20,2000,,,,,6,388,提升狂战388技防,
300620,21级狂战被动技能6,21,21,2100,,,,,6,407,提升狂战407技防,
300621,22级狂战被动技能6,22,22,2200,,,,,6,426,提升狂战426技防,
300622,23级狂战被动技能6,23,23,2300,,,,,6,446,提升狂战446技防,
300623,24级狂战被动技能6,24,24,2400,,,,,6,465,提升狂战465技防,
300624,25级狂战被动技能6,25,25,2500,,,,,6,485,提升狂战485技防,
300625,26级狂战被动技能6,26,26,2600,,,,,6,504,提升狂战504技防,
300626,27级狂战被动技能6,27,27,2700,,,,,6,523,提升狂战523技防,
300627,28级狂战被动技能6,28,28,2800,,,,,6,543,提升狂战543技防,
300628,29级狂战被动技能6,29,29,2900,,,,,6,562,提升狂战562技防,
300629,30级狂战被动技能6,30,30,3000,,,,,6,582,提升狂战582技防,
300630,31级狂战被动技能6,31,31,3100,,,,,6,601,提升狂战601技防,
300631,32级狂战被动技能6,32,32,3200,,,,,6,620,提升狂战620技防,
300632,33级狂战被动技能6,33,33,3300,,,,,6,640,提升狂战640技防,
300633,34级狂战被动技能6,34,34,3400,,,,,6,659,提升狂战659技防,
300634,35级狂战被动技能6,35,35,3500,,,,,6,679,提升狂战679技防,
300635,36级狂战被动技能6,36,36,3600,,,,,6,698,提升狂战698技防,
300636,37级狂战被动技能6,37,37,3700,,,,,6,717,提升狂战717技防,
300637,38级狂战被动技能6,38,38,3800,,,,,6,737,提升狂战737技防,
300638,39级狂战被动技能6,39,39,3900,,,,,6,756,提升狂战756技防,
300639,40级狂战被动技能6,40,40,4000,,,,,6,776,提升狂战776技防,
300640,41级狂战被动技能6,41,41,4100,,,,,6,795,提升狂战795技防,
300641,42级狂战被动技能6,42,42,4200,,,,,6,814,提升狂战814技防,
300642,43级狂战被动技能6,43,43,4300,,,,,6,834,提升狂战834技防,
300643,44级狂战被动技能6,44,44,4400,,,,,6,853,提升狂战853技防,
300644,45级狂战被动技能6,45,45,4500,,,,,6,873,提升狂战873技防,
300645,46级狂战被动技能6,46,46,4600,,,,,6,892,提升狂战892技防,
300646,47级狂战被动技能6,47,47,4700,,,,,6,911,提升狂战911技防,
300647,48级狂战被动技能6,48,48,4800,,,,,6,931,提升狂战931技防,
300648,49级狂战被动技能6,49,49,4900,,,,,6,950,提升狂战950技防,
300649,50级狂战被动技能6,50,50,5000,,,,,6,970,提升狂战970技防,
300650,51级狂战被动技能6,51,51,5100,,,,,6,989,提升狂战989技防,
300651,52级狂战被动技能6,52,52,5200,,,,,6,1008,提升狂战1008技防,
300652,53级狂战被动技能6,53,53,5300,,,,,6,1028,提升狂战1028技防,
300653,54级狂战被动技能6,54,54,5400,,,,,6,1047,提升狂战1047技防,
300654,55级狂战被动技能6,55,55,5500,,,,,6,1067,提升狂战1067技防,
300655,56级狂战被动技能6,56,56,5600,,,,,6,1086,提升狂战1086技防,
300656,57级狂战被动技能6,57,57,5700,,,,,6,1105,提升狂战1105技防,
300657,58级狂战被动技能6,58,58,5800,,,,,6,1125,提升狂战1125技防,
300658,59级狂战被动技能6,59,59,5900,,,,,6,1144,提升狂战1144技防,
300659,60级狂战被动技能6,60,60,6000,,,,,6,1164,提升狂战1164技防,
300660,61级狂战被动技能6,61,61,6100,,,,,6,1183,提升狂战1183技防,
300661,62级狂战被动技能6,62,62,6200,,,,,6,1202,提升狂战1202技防,
300662,63级狂战被动技能6,63,63,6300,,,,,6,1222,提升狂战1222技防,
300663,64级狂战被动技能6,64,64,6400,,,,,6,1241,提升狂战1241技防,
300664,65级狂战被动技能6,65,65,6500,,,,,6,1261,提升狂战1261技防,
300665,66级狂战被动技能6,66,66,6600,,,,,6,1280,提升狂战1280技防,
300666,67级狂战被动技能6,67,67,6700,,,,,6,1299,提升狂战1299技防,
300667,68级狂战被动技能6,68,68,6800,,,,,6,1319,提升狂战1319技防,
300668,69级狂战被动技能6,69,69,6900,,,,,6,1338,提升狂战1338技防,
300669,70级狂战被动技能6,70,70,7000,,,,,6,1358,提升狂战1358技防,
300670,71级狂战被动技能6,71,71,7100,,,,,6,1377,提升狂战1377技防,
300671,72级狂战被动技能6,72,72,7200,,,,,6,1396,提升狂战1396技防,
300672,73级狂战被动技能6,73,73,7300,,,,,6,1416,提升狂战1416技防,
300673,74级狂战被动技能6,74,74,7400,,,,,6,1435,提升狂战1435技防,
300674,75级狂战被动技能6,75,75,7500,,,,,6,1455,提升狂战1455技防,
300675,76级狂战被动技能6,76,76,7600,,,,,6,1474,提升狂战1474技防,
300676,77级狂战被动技能6,77,77,7700,,,,,6,1493,提升狂战1493技防,
300677,78级狂战被动技能6,78,78,7800,,,,,6,1513,提升狂战1513技防,
300678,79级狂战被动技能6,79,79,7900,,,,,6,1532,提升狂战1532技防,
300679,80级狂战被动技能6,80,80,8000,,,,,6,1552,提升狂战1552技防,
300680,81级狂战被动技能6,81,81,8100,,,,,6,1571,提升狂战1571技防,
300681,82级狂战被动技能6,82,82,8200,,,,,6,1590,提升狂战1590技防,
300682,83级狂战被动技能6,83,83,8300,,,,,6,1610,提升狂战1610技防,
300683,84级狂战被动技能6,84,84,8400,,,,,6,1629,提升狂战1629技防,
300684,85级狂战被动技能6,85,85,8500,,,,,6,1649,提升狂战1649技防,
300685,86级狂战被动技能6,86,86,8600,,,,,6,1668,提升狂战1668技防,
300686,87级狂战被动技能6,87,87,8700,,,,,6,1687,提升狂战1687技防,
300687,88级狂战被动技能6,88,88,8800,,,,,6,1707,提升狂战1707技防,
300688,89级狂战被动技能6,89,89,8900,,,,,6,1726,提升狂战1726技防,
300689,90级狂战被动技能6,90,90,9000,,,,,6,1746,提升狂战1746技防,
300690,91级狂战被动技能6,91,91,9100,,,,,6,1765,提升狂战1765技防,
300691,92级狂战被动技能6,92,92,9200,,,,,6,1784,提升狂战1784技防,
300692,93级狂战被动技能6,93,93,9300,,,,,6,1804,提升狂战1804技防,
300693,94级狂战被动技能6,94,94,9400,,,,,6,1823,提升狂战1823技防,
300694,95级狂战被动技能6,95,95,9500,,,,,6,1843,提升狂战1843技防,
300695,96级狂战被动技能6,96,96,9600,,,,,6,1862,提升狂战1862技防,
300696,97级狂战被动技能6,97,97,9700,,,,,6,1881,提升狂战1881技防,
300697,98级狂战被动技能6,98,98,9800,,,,,6,1901,提升狂战1901技防,
300698,99级狂战被动技能6,99,99,9900,,,,,6,1920,提升狂战1920技防,
300699,100级狂战被动技能6,100,100,10000,,,,,6,1940,提升狂战1940技防,
300700,1级狂战被动技能7,1,1,100,,,,,7,5,提升狂战5暴击,
300701,2级狂战被动技能7,2,2,200,,,,,7,10,提升狂战10暴击,
300702,3级狂战被动技能7,3,3,300,,,,,7,15,提升狂战15暴击,
300703,4级狂战被动技能7,4,4,400,,,,,7,20,提升狂战20暴击,
300704,5级狂战被动技能7,5,5,500,,,,,7,25,提升狂战25暴击,
300705,6级狂战被动技能7,6,6,600,,,,,7,30,提升狂战30暴击,
300706,7级狂战被动技能7,7,7,700,,,,,7,35,提升狂战35暴击,
300707,8级狂战被动技能7,8,8,800,,,,,7,40,提升狂战40暴击,
300708,9级狂战被动技能7,9,9,900,,,,,7,45,提升狂战45暴击,
300709,10级狂战被动技能7,10,10,1000,,,,,7,51,提升狂战51暴击,
300710,11级狂战被动技能7,11,11,1100,,,,,7,56,提升狂战56暴击,
300711,12级狂战被动技能7,12,12,1200,,,,,7,61,提升狂战61暴击,
300712,13级狂战被动技能7,13,13,1300,,,,,7,66,提升狂战66暴击,
300713,14级狂战被动技能7,14,14,1400,,,,,7,71,提升狂战71暴击,
300714,15级狂战被动技能7,15,15,1500,,,,,7,76,提升狂战76暴击,
300715,16级狂战被动技能7,16,16,1600,,,,,7,81,提升狂战81暴击,
300716,17级狂战被动技能7,17,17,1700,,,,,7,86,提升狂战86暴击,
300717,18级狂战被动技能7,18,18,1800,,,,,7,91,提升狂战91暴击,
300718,19级狂战被动技能7,19,19,1900,,,,,7,96,提升狂战96暴击,
300719,20级狂战被动技能7,20,20,2000,,,,,7,102,提升狂战102暴击,
300720,21级狂战被动技能7,21,21,2100,,,,,7,107,提升狂战107暴击,
300721,22级狂战被动技能7,22,22,2200,,,,,7,112,提升狂战112暴击,
300722,23级狂战被动技能7,23,23,2300,,,,,7,117,提升狂战117暴击,
300723,24级狂战被动技能7,24,24,2400,,,,,7,122,提升狂战122暴击,
300724,25级狂战被动技能7,25,25,2500,,,,,7,127,提升狂战127暴击,
300725,26级狂战被动技能7,26,26,2600,,,,,7,132,提升狂战132暴击,
300726,27级狂战被动技能7,27,27,2700,,,,,7,137,提升狂战137暴击,
300727,28级狂战被动技能7,28,28,2800,,,,,7,142,提升狂战142暴击,
300728,29级狂战被动技能7,29,29,2900,,,,,7,147,提升狂战147暴击,
300729,30级狂战被动技能7,30,30,3000,,,,,7,153,提升狂战153暴击,
300730,31级狂战被动技能7,31,31,3100,,,,,7,158,提升狂战158暴击,
300731,32级狂战被动技能7,32,32,3200,,,,,7,163,提升狂战163暴击,
300732,33级狂战被动技能7,33,33,3300,,,,,7,168,提升狂战168暴击,
300733,34级狂战被动技能7,34,34,3400,,,,,7,173,提升狂战173暴击,
300734,35级狂战被动技能7,35,35,3500,,,,,7,178,提升狂战178暴击,
300735,36级狂战被动技能7,36,36,3600,,,,,7,183,提升狂战183暴击,
300736,37级狂战被动技能7,37,37,3700,,,,,7,188,提升狂战188暴击,
300737,38级狂战被动技能7,38,38,3800,,,,,7,193,提升狂战193暴击,
300738,39级狂战被动技能7,39,39,3900,,,,,7,198,提升狂战198暴击,
300739,40级狂战被动技能7,40,40,4000,,,,,7,204,提升狂战204暴击,
300740,41级狂战被动技能7,41,41,4100,,,,,7,209,提升狂战209暴击,
300741,42级狂战被动技能7,42,42,4200,,,,,7,214,提升狂战214暴击,
300742,43级狂战被动技能7,43,43,4300,,,,,7,219,提升狂战219暴击,
300743,44级狂战被动技能7,44,44,4400,,,,,7,224,提升狂战224暴击,
300744,45级狂战被动技能7,45,45,4500,,,,,7,229,提升狂战229暴击,
300745,46级狂战被动技能7,46,46,4600,,,,,7,234,提升狂战234暴击,
300746,47级狂战被动技能7,47,47,4700,,,,,7,239,提升狂战239暴击,
300747,48级狂战被动技能7,48,48,4800,,,,,7,244,提升狂战244暴击,
300748,49级狂战被动技能7,49,49,4900,,,,,7,249,提升狂战249暴击,
300749,50级狂战被动技能7,50,50,5000,,,,,7,255,提升狂战255暴击,
300750,51级狂战被动技能7,51,51,5100,,,,,7,260,提升狂战260暴击,
300751,52级狂战被动技能7,52,52,5200,,,,,7,265,提升狂战265暴击,
300752,53级狂战被动技能7,53,53,5300,,,,,7,270,提升狂战270暴击,
300753,54级狂战被动技能7,54,54,5400,,,,,7,275,提升狂战275暴击,
300754,55级狂战被动技能7,55,55,5500,,,,,7,280,提升狂战280暴击,
300755,56级狂战被动技能7,56,56,5600,,,,,7,285,提升狂战285暴击,
300756,57级狂战被动技能7,57,57,5700,,,,,7,290,提升狂战290暴击,
300757,58级狂战被动技能7,58,58,5800,,,,,7,295,提升狂战295暴击,
300758,59级狂战被动技能7,59,59,5900,,,,,7,300,提升狂战300暴击,
300759,60级狂战被动技能7,60,60,6000,,,,,7,306,提升狂战306暴击,
300760,61级狂战被动技能7,61,61,6100,,,,,7,311,提升狂战311暴击,
300761,62级狂战被动技能7,62,62,6200,,,,,7,316,提升狂战316暴击,
300762,63级狂战被动技能7,63,63,6300,,,,,7,321,提升狂战321暴击,
300763,64级狂战被动技能7,64,64,6400,,,,,7,326,提升狂战326暴击,
300764,65级狂战被动技能7,65,65,6500,,,,,7,331,提升狂战331暴击,
300765,66级狂战被动技能7,66,66,6600,,,,,7,336,提升狂战336暴击,
300766,67级狂战被动技能7,67,67,6700,,,,,7,341,提升狂战341暴击,
300767,68级狂战被动技能7,68,68,6800,,,,,7,346,提升狂战346暴击,
300768,69级狂战被动技能7,69,69,6900,,,,,7,351,提升狂战351暴击,
300769,70级狂战被动技能7,70,70,7000,,,,,7,357,提升狂战357暴击,
300770,71级狂战被动技能7,71,71,7100,,,,,7,362,提升狂战362暴击,
300771,72级狂战被动技能7,72,72,7200,,,,,7,367,提升狂战367暴击,
300772,73级狂战被动技能7,73,73,7300,,,,,7,372,提升狂战372暴击,
300773,74级狂战被动技能7,74,74,7400,,,,,7,377,提升狂战377暴击,
300774,75级狂战被动技能7,75,75,7500,,,,,7,382,提升狂战382暴击,
300775,76级狂战被动技能7,76,76,7600,,,,,7,387,提升狂战387暴击,
300776,77级狂战被动技能7,77,77,7700,,,,,7,392,提升狂战392暴击,
300777,78级狂战被动技能7,78,78,7800,,,,,7,397,提升狂战397暴击,
300778,79级狂战被动技能7,79,79,7900,,,,,7,402,提升狂战402暴击,
300779,80级狂战被动技能7,80,80,8000,,,,,7,408,提升狂战408暴击,
300780,81级狂战被动技能7,81,81,8100,,,,,7,413,提升狂战413暴击,
