id,title,pAtkBase,pAtkPer,mAtkBase,mAtkPer,addTarget,addStage,castStart,castOffset,castEnd,castRange,castAngle,castVel,castMax,castGap,castAi,castArg,castSet,callId,hitDelay,hitDura,hitGap,hitSet,targetCamp,actTime,actSet,rType,rWidth,rArg1,rArg2,repeat,playEx,actVel,hitKind,hitDist,atkBuff,hitBuff,atkSp,hitSp,atkAnimName,atkAnimPost,atkCamera,hitCamera,ownFx,ownDelay,atkFx,atkDelay,atkSound,atkCv,hitAnim,hitFx,hitSound,endRow,,,,,,,,,,
8302002,斯琳娜回旋法球3,,0.8,,,,,,,,,288,4,5,,RayBack,2,,,0.835,4.3,,3,2,1.4,,3,1,,,1,,,,,,,9,9,Cast02C,,,,,,4113,0.835,,,1,2011,270011,,,,,,,,,,,
8303000,斯琳娜蓄力向四周发出魔力球阶段1,,,,,,,,,,,,,1,,,,,,,,,,2,0.733,,,,,,1,,,,,,,,,Cast02A,,,,,,,,,,,,,,,,,,,,,,,
8303001,斯琳娜蓄力向四周发出魔力球阶段2,,,,,,,,,,,,,,,,4,,,,,,,2,1,,,1,1,,1,,,,,,,,,Cast02B,Cast02C,,,1375,,,,,,,,,,,,,,,,,,,
8303002,斯琳娜蓄力向四周发出魔力球阶段3,,,,0.6,,,,2,,,288,6,5,,Track,5.5,3,,0.545,1.5,,3,2,1.4,,3,1,,,1,,,,,,,5,5,Cast02C,,,,,,4117,0.545,,,5,2011,,,,,,,,,,,,
8303003,斯琳娜蓄力向四周发出魔力球阶段4,,,,,,,,,,,,,1,,,,,,,,,3,2,,,,,,,1,,,,,,,,,,,,,,,1374,,,,,,270011,,,,,,,,,,,
8304000,斯琳娜圆形范围攻击阶段1,,,,,,,,,,,,,1,,,,,,,,,3,2,1.4,,,6,,,1,,,,,,,,,CastA,,,,,,,,,,,,,,,,,,,,,,,
8304001,斯琳娜圆形范围攻击阶段2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,CastB,CastC,,,1370,,,,,,,,,,,,,,,,,,,
8304002,斯琳娜圆形范围攻击阶段3,,,,1.8,,,,,,,,,1,,Bind,,2,,0.113,,,3,2,0.6666668,,3,6,,,1,,,,,,,18,18,CastC,,,,,,1371,,,,4,2011,270011,,,,,,,,,,,
8304003,斯琳娜圆形范围攻击阶段4,,0.8,,,,,,4,,,300,60,6,,RotateAround,30,,,,8,,3,2,,,3,1,,,1,,,,,,,9,9,,,,,,,4113,0.2,,,1,2011,270011,,,,,,,,,,,
8305000,斯琳娜蓄力柱形范围攻击阶段1,,,,,,,,,,,,,,,,,,,,,,,2,1.4,,,,,,1,,,,,,,,,CastA,,,,,,,,,,,,,,,,,,,,,,,
8305001,斯琳娜蓄力柱形范围攻击阶段2,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,1,,,,,,,,,CastB,CastC,,,1372,,,,,,,,,,,,,,,,,,,
8305002,斯琳娜蓄力柱形范围攻击阶段3,,,,2,,,,,,,270,,4,,,,,,0.15,,,3,2,0.6666668,,1,2,8,,1,,,,,,,18,18,CastC,,,,,,1373,,,,4,2011,270011,,,,,,,,,,,
8306000,魔蛛普通攻击,,1,,,,,,,,,,,1,,Bind,,,,0.557,,,3,2,1.2,,1,2,2.5,,1,,,,,,550013,9,9,Attack,,,,,,,,,,1,2011,,,,,,,,,,,,
8307000,魔蛛吐毒沼1,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,1,,,,,,,,,SpitA,,,,,,,,,,,,,,,,,,,,,,,
8307001,魔蛛吐毒沼2,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,1,,,,,,,,,SpitB,,,,,,,,,,,,,,,,,,,,,,,
8307002,魔蛛吐毒沼3,,,,0.8,,,,,,,,20,1,,RayOut,,3,,0.104,0.4,,0,,0.9,,,,,,1,,,,,,,,,SpitC,,,,,,4119,,,,1,,270021,,,,,,,,,,,
8307003,魔蛛吐毒沼4,,,,1.2,,,,,,,,,,,,,,,,60,,2,2,,,3,2,,,1,,,,,,550014,18,18,,,,,,,1441,,,,,2091,270021,,,,,,,,,,,
8308000,魔蛛连续吐毒液1,,,,0.8,,,,,Target,,,20,1,,RayOut,,,,0.985,0.8,,2,2,1.133,,3,1.5,,,1,,,,-1,,550010,9,9,TripleSpitA,,,,,,4119,0.95,,,1,2091,270021,,,,,,,,,,,
8308001,魔蛛连续吐毒液2,,,,0.8,,,,,Target,,,20,1,,RayOut,,,,0.378,0.8,,2,2,0.533,,3,1.5,,,1,,,,-1,,550010,9,9,TripleSpitB,,,,,,4119,0.35,,,1,2091,270021,,,,,,,,,,,
8308002,魔蛛连续吐毒液3,,,,0.8,,,,,Target,,,20,1,,RayOut,,,,0.38,0.8,,2,2,1,,3,1.5,,,1,,,,-1,,550010,9,9,TripleSpitC,,,,,,4119,0.35,,,1,2091,270021,,,,,,,,,,,
8309000,魔蛛扫射1,,,,0.3,,,,,,8,40,15,1,,Parabola,,,,0.986,1.2,,2,2,1.133,,3,0.5,,,1,,,,,,,,,TripleSpitA,,,,,,4119,0.97,,,1,2091,,,,,,,,,,,,
8309001,魔蛛扫射2,,,,0.3,,,,,,8,20,15,1,,Parabola,,,,0.378,1.2,,2,2,0.533,,3,0.5,,,1,,,,,,,,,TripleSpitB,,,,,,4119,0.2,,,1,2091,,,,,,,,,,,,
8309002,魔蛛扫射3,,,,0.3,,,,,,8,,15,1,,Parabola,,,,0.378,1.2,,2,2,0.533,,3,0.5,,,1,,,,,,,,,TripleSpitB,,,,,,4119,0.2,,,1,2091,,,,,,,,,,,,
8309003,魔蛛扫射4,,,,0.3,,,,,,8,-20,15,1,,Parabola,,,,0.378,1.2,,2,2,0.533,,3,0.5,,,1,,,,,,,,,TripleSpitB,,,,,,4119,0.2,,,1,2091,,,,,,,,,,,,
8309004,魔蛛扫射5,,,,0.3,,,,,,8,-40,20,1,,Parabola,,,,0.38,1.2,,2,2,1,,3,0.5,,,1,,,,,,,,,TripleSpitC,,,,,,4119,0.35,,,1,2091,,,,,,,,,,,,
8311000,守墓者普攻阶段1（试炼）,,0.4,,,,,,,,,,,1,,Bind,,,,0.439,,,3,2,0.633,,1,2,2,,1,,,,,,,5,5,AttackA,,,,,,,,220081,,1,2001,270011,,,,,,,,,,,
8311001,守墓者普攻阶段2（试炼）,,0.3,,,,,,,,,,,1,,Bind,,,,0.18,,,3,2,0.467,,1,2,2,,1,,,,,,,5,5,AttackB,,,,,,,,220082,,1,2001,270011,,,,,,,,,,,
8311002,守墓者普攻阶段3（试炼）,,0.4,,,,,,,,,,,1,,Bind,,,,0.403,,,3,2,0.9,,1,2.5,2.5,,1,,,,,,,5,5,AttackC,,,,,,,,220083,,1,2001,270001,,,,,,,,,,,
8311003,守墓者普攻阶段4（试炼）,,,,,,,,,,,300,8,6,0.15,RayOut,,2,,,1,,3,2,1,,,,,,1,,,,,,,,,,,,,,,1420,,,,,,,,,,,,,,,,,
8311004,守墓者普攻阶段5（试炼）,,,,1.5,,,,,,,,,1,,,,,,0.303,,,3,2,,,3,1,,,1,,,,1,,,18,18,,,,,,,1417,,220090,,1,2011,,,,,,,,,,,,
8312000,守墓者冲锋阶段1（试炼）,,,,,,,,,,,,,,,,,,,,,,,2,0.567,,,,,,1,,,,,,,,,DashStingAB,,,,,,,,,,,,,,,,,,,,,,,
8312001,守墓者冲锋阶段2（试炼）,,,,0.6,,,,,,,,,,,Bind,,,,,0.35,,,,0.5,,1,1,1,,1,0.6,,,,,,,,,,,,,,1418,,220086,,,,,,,,,,,,,,,
8312002,守墓者冲锋阶段3（试炼）,,,,1.2,,,,,,,,,,,Bind,,,,0.387,,,3,2,1.667,,1,2,5,,1,-0.33,,,,,,,,DashStingC,,,,,,1419,,220087,,4,2001,270001,,,,,,,,,,,
8313000,守墓者射出魔剑（试炼）,,,200,0.8,,,,,,,,15,1,,RayOut,90,,,0.6,1,,2,2,0.3,,1,1,2,,1,,,,,,,,,Shoot,,,,,,4102,0.3,220071,420013,1,2011,270011,,,,,,,,,,,
8313001,守墓者射出魔剑（试炼）,,,200,0.8,,,,,,,45,15,2,,RayOut,90,,,0.6,1,,2,2,0.3,,1,1,2,,1,,,,,,,,,,,,,,,4102,0.3,220071,420013,1,2011,270011,,,,,,,,,,,
8313002,守墓者射出魔剑（试炼）,,,200,0.8,,,,,,,90,15,2,,RayOut,90,,,0.6,1,,2,2,0.3,,1,1,2,,1,,,,,,,,,,,,,,,4102,0.3,220071,420013,1,2011,270011,,,,,,,,,,,
8313003,守墓者射出魔剑（试炼）,,,200,0.8,,,,,,,125,15,2,,RayOut,90,,,0.6,1,,2,2,0.3,,1,1,2,,1,,,,,,,,,Shoot,,,,,,4102,0.3,220071,420013,1,2011,270011,,,,,,,,,,,
8313004,守墓者射出魔剑（试炼）,,,200,0.8,,,,,,,170,15,2,,RayOut,90,,,0.6,1,,2,2,0.3,,1,1,2,,1,,,,,,,,,,,,,,,4102,0.3,220071,420013,1,2011,270011,,,,,,,,,,,
8314000,守墓者召唤降落魔剑阶段1（试炼）,,,,,,,,,,,,,,,,,,,,,,,2,1.2,,,,,,1,,,,,,,,,Summon,,,,,,,,,,,,,,,,,,,,,,,
8314001,守墓者召唤降落魔剑阶段2（试炼）,,,,,,,,4,,,300,,6,0.15,,,2,,,1,,3,2,1,,,,,,1,,,,,,,,,,,,,,,1420,0.2,,,,,,,,,,,,,,,,
8314002,守墓者召唤降落魔剑阶段3（试炼）,,,,1.5,,,,,,,,,1,,,,,,0.303,,,3,2,,,3,1.5,,,1,,,,1,,,18,18,,,,,,,1417,,220090,,1,2011,,,,,,,,,,,,
8316000,丧尸英雄王普攻阶段1（试炼）,,0.5,,,,,,,,,,,,,Bind,,,,0.584,,,2,2,0.8,,1,2,2.5,,1,,,,1,,,9,9,AttackA,,,,,,,,,,1,2001,270001,,,,,,,,,,,
8316001,丧尸英雄王普攻阶段2（试炼）,,0.5,,,,,,,,,,,,,Bind,,,,0.231,,,2,2,1.4,,1,2,2.5,,1,,,,,,,9,9,AttackB,,,,,,,,,,1,2001,270001,,,,,,,,,,,
8316002,丧尸英雄王普攻阶段3（试炼）,,,,1.8,,,,,,,,,1,,Bind,,,,0.113,,,3,2,,,3,6,,,1,,,,,,,18,18,,,,,,,1371,,,,4,2011,,,,,,,,,,,,
8317000,丧尸英雄王普攻2阶段1（试炼）,,0.5,,,,,,,,,,,,,Bind,,,,0.522,,,2,2,0.733,,1,2,2.5,,1,,,,,,,9,9,Attack2A,,,,,,,,,,5,2001,270011,,,,,,,,,,,
8317001,丧尸英雄王普攻2阶段2（试炼）,,0.5,,,,,,,,,,,,,Bind,,,,0.335,,,2,2,0.933,,1,2,2.5,,1,,,,,,,9,9,Attack2B,,,,,,,,,,4,2001,270011,,,,,,,,,,,
8318000,丧尸英雄王旋风斩阶段1（试炼）,,,,,,,,,,,,,,,Bind,,,,0.5,,,2,2,0.8,4,,,,,1,,,,-0.5,,,,,WindSlashA,,,,,,,,,,,,,,,,,,,,,,,
8318001,丧尸英雄王旋风斩阶段2（试炼）,,,,,,,,,,,,10,,,Bind,,,,,1.3,,2,2,1.2,4,3,10,,,1,,,2,1,,,4,4,WindSlashB,,,,,,1391,,,,3,2001,270001,,,,,,,,,,,
8318002,丧尸英雄王旋风斩阶段3（试炼）,,,,0.3,,,,,,,,,,,Bind,,,,,1.3,0.14,2,2,1.2,4,3,4.5,,,1,,,,-0.5,,,4,4,WindSlashB,WindSlashC,,,,,1391,,,,3,2001,270001,,,,,,,,,,,
8319000,丧尸英雄王蓄力直线斩阶段1（试炼）,,,,,,,,,,,,,,,,,,,,,,,,0.533,,,,,,1,,,,,,,,,HyperSlashA,,,,,,,,,,,,,,,,,,,,,,,
8319001,丧尸英雄王蓄力直线斩阶段2（试炼）,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,1,,,,,,,,,HyperSlashB,,,,1389,,,,,,,,,,,,,,,,,,,
8319002,丧尸英雄王蓄力直线斩阶段3（试炼）,,,,1.5,,,,,,,,28,1,,RayOut,,,,0.25,0.3,,2,2,0.967,,1,4,4,,1,,,,,,,18,18,HyperSlashC,,,,1392,0.23,1390,,,,5,2001,,,,,,,,,,,,
8320000,丧尸英雄王蓄力四段斩阶段1准备（试炼）,,,,,,,,,,,,,1,,Bind,,,,,,,2,2,0.867,,3,3,,,1,,,,,,,,,ComboA,,,,1393,,,,,,1,2001,,,,,,,,,,,,
8320001,丧尸英雄王蓄力四段斩阶段2攻击1（试炼）,,,,0.6,,,,,,,,,1,,Bind,,,,0.257,,,2,2,0.467,,3,3,,,1,,,,2,,,6,6,ComboB,,,1,,,1435,,,,1,2001,270001,,,,,,,,,,,
8320002,丧尸英雄王蓄力四段斩阶段3攻击2（试炼）,,,,0.8,,,,,,,,,1,,Bind,,,,0.376,,,2,2,0.733,,3,2,,,1,,,,2,,,6,6,ComboC,,,1,,,1436,,,,5,2001,270001,,,,,,,,,,,
8320003,丧尸英雄王蓄力四段斩阶段4攻击3（试炼）,,,,0.8,,,,,,,,,1,,Bind,,,,0.13,,,2,2,0.5,,3,2,,,1,,,,2,,,6,6,ComboD,,,1,,,1465,,,,5,2001,270001,,,,,,,,,,,
8320004,丧尸英雄王蓄力四段斩阶段5攻击4（试炼）,,,,0.8,,,,2,,,300,,6,,Bind,,,,0.25,,,2,2,1.1,,3,2,,,1,,,,2,,,6,6,ComboE,,,1,,,1466,,,,5,2001,270001,,,,,,,,,,,
8321000,亡灵减速阶段1（试炼）,,,,,,,,,,,,,,,,,,,,,,,2,1.933,,,,,,1,,,,,,,,,CastA,,,,,,,1.9,,420014,,,270021,,,,,,,,,,,
8321001,亡灵减速阶段2（试炼）,,,,,,,,,,,,,,,,,,,,10,0.6,,2,10,,3,30,,,1,,,,,,66900,5,5,CastB,,,,,,,,,,,2001,270021,,,,,,,,,,,
8321002,亡灵减速阶段3（试炼）,,,,,,,,,,,,,,,,,,,,,,,2,1.3,,,,,,1,,,,,,,,,CastC,,,,,,,,,,,,,,,,,,,,,,,
8322000,帝王蛛普通攻击（试炼）,,1,,,,,,,,,,,1,,Bind,,,,0.557,,,3,2,1.2,,1,2,2.5,,1,,,,,,67000,9,9,Attack,,,,,,,,,,1,2011,270001,,,,,,,,,,,
8323000,帝王蛛连续吐毒液1（试炼）,,,,0.8,,,,,Target,,,10,1,,RayOut,,,,0.985,4,,2,2,1.133,,3,1.5,,,1,,,,-1,,66900,9,9,TripleSpitA,,,,,,4119,0.95,,,1,2091,270021,,,,,,,,,,,
8323001,帝王蛛连续吐毒液2（试炼）,,,,0.8,,,,,Target,,30,10,2,0.3,RayOut,,,,0.478,4,,2,2,0.533,,3,1.5,,,1,,,,-1,,66900,9,9,TripleSpitB,,,,,,4119,0.45,,,1,2091,270021,,,,,,,,,,,
8323002,帝王蛛连续吐毒液3（试炼）,,,,0.8,,,,,Target,,60,10,3,0.3,RayOut,,,,0.48,4,,2,2,1,,3,1.5,,,1,,,,-1,,66900,9,9,TripleSpitC,,,,,,4119,0.45,,,1,2091,270021,,,,,,,,,,,
8324000,帝王蛛吐蜘蛛丝1（试炼）,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,1,,,,,,,,,SpitA,,,,,,,,,,,,,,,,,,,,,,,
8324001,帝王蛛吐蜘蛛丝2（试炼）,,,,,,,,,,,,,,,,,,,,,,,,0.333,,,,,,1,,,,,,,,,SpitB,,,,,,,,,,,,,,,,,,,,,,,
8324002,帝王蛛吐蜘蛛丝3（试炼）,,,,1.5,,,,,,,-75,10,3,,RayOut,,,,0.104,4,,2,2,0.9,,3,1.5,,,1,,,,-1,,550011,18,18,SpitC,,,,,,4120,,,,1,,,,,,,,,,,,,
8325000,帝王蛛减速攻击（试炼）,,1,,,,,,,,,,,1,,Bind,,,,0.557,,,3,2,1.2,,1,2,2.5,,1,,,,,,66900,9,9,Attack,,,,,,,,,,1,2011,270001,,,,,,,,,,,
8326000,沙虫普通攻击阶段1,,1,,,,,,,,6,,12,1,,Parabola,,2,,0.385,1.4,,2,2,1.067,,1,1.3,1.3,,1,,,,,,,,,Attack,,,,,,4123,0.385,,,1,2061,,,,,,,,,,,,
8326001,沙虫普通攻击阶段2,,,,,,,,,,6,280,12,5,,Parabola,,2,,,0.5,,2,2,,,1,1.3,1.3,,1,,,,,,,,,Attack,,,,,,4123,0.385,,,1,2061,,,,,,,,,,,,
8326002,沙虫普通攻击阶段3,,1,,,,,,,,,,,1,,,,,,,3,,2,2,,,3,1.5,,,1,,,,,,,,,,,,,,,1457,,,,1,2061,,,,,,,,,,,,
8327000,沙虫旋转喷火阶段1,,,,,,,,,,,,,,,,,,,,,,,,1.067,,,,,,1,,,,,,,,,RoundSpitA,,,,1455,,,,,,,,,,,,,,,,,,,
8327001,沙虫旋转喷火阶段2,,,,1,,,,,,,,170,1,,Rotate,,,,,2.6,,2,2,2.6,,1,1.5,6,,1,,,,,,,,,RoundSpitB,,,,1456,,,,,,1,2061,,,,,,,,,,,,
8327002,沙虫旋转喷火阶段3,,,,1,,,,,,,,170,1,,Rotate,,,,,2.6,,2,2,2.6,,1,1.5,6,,1,,,,,,,,,RoundSpitB,,,,1456,,,,,,1,2061,,,,,,,,,,,,
8327003,沙虫旋转喷火阶段4,,,,,,,,,,,,,,,,,,,,,,,,1.333,,,,,,1,,,,,,,,,RoundSpitC,,,,,,,,,,,,,,,,,,,,,,,
8328000,沙虫连吐岩浆阶段1,,,,,,,,,,6,,,,,,,,,,,,,,0.667,,,,,,1,,,,,,,,,TripleSpitA,,,,,,,,,,,,,,,,,,,,,,,
8328001,沙虫连吐岩浆阶段2,,,,0.8,,,,,Target,,,15,1,,Parabola,,3,,,1.4,,2,2,0.533,,1,1.3,1.3,,3,,,,,,,,,TripleSpitB,,,,,,4123,,,,,,,,,,,,,,,,,
8328002,沙虫连吐岩浆阶段3,,,,1,,,,,,,,,1,,,,,,,3,,2,2,,,3,1.5,,,1,,,,,,,,,,,,,,,1457,,,,1,2061,,,,,,,,,,,,
8328003,沙虫连吐岩浆阶段4,,,,,,,,,,,,,,,,,,,,,,,,1.267,,,,,,1,,,,,,,,,TripleSpitC,,,,,,,,,,,,,,,,,,,,,,,
8329000,沙虫冲锋阶段1,,,,,,,,,,10,,,,,,,,,,,,,,1.067,,,,,,1,,,,,,,,,DashA,,,,1458,,,,,,,,,,,,,,,,,,,
8329001,沙虫冲锋阶段2,,,,,,,,,,,,,,,,,,,,,,,,1.5,28,,,,,1,,,,,,,,,DashB,,,,1459,,,,,,,,,,,,,,,,,,,
8329002,沙虫冲锋阶段3,,,,1,,,,,,,,,,,Bind,,,,0.304,0.3,,2,2,1.1,,3,2,,,1,,,,,,,,,DashC,,,,1460,,,,,,5,2001,,,,,,,,,,,,
8330000,斯琳娜普攻拉回1,,,,,,,,,,,,,1,,,,,,,,,,2,0.733,,,,,,1,,,,,,,,,Cast02A,,,,,,,,,,,,,,,,,,,,,,,
8330001,斯琳娜普攻拉回2,,,,,,,,,,,,,,,,4,,,,,,,2,1,,,1,1,,1,,,,,,,,,Cast02B,Cast02C,,,1375,,,,,,,,,,,,,,,,,,,
8330002,斯琳娜普攻拉回3,,0.8,,,,,,,,,60,15,5,,RayOut,0.9,2,,0.835,1,,3,2,1.4,,3,1,,,1,,,,,,,9,9,Cast02C,,,,,,4113,0.835,,,1,2011,270011,,,,,,,,,,,
8330003,斯琳娜普攻拉回3,,0.8,,,,,,,,,,15,1,,RayIn,0.9,,,,1,,3,2,1.4,,3,1,,,1,,,2,,,,9,9,Cast02C,,,,,,4113,,,,1,2011,270011,,,,,,,,,,,
8331000,巫师召唤诅咒之门阶段1（试炼）,,,,,,,,,,,,,1,,,,,,,,,,,0.667,,,,,,1,,,,,,,,,CastA,,,,,,,,,,,,,,,,,,,,,,,
8331001,巫师召唤诅咒之门阶段2（试炼）,,,,0.8,,,,4.5,,,288,,5,,,,,,0.1,10,,2,2,1,,1,6,0.5,,1,,,,,,550019,,,CastB,CastC,,,,,1209,0.1,,,2,2091,270021,,,,,,,,,,,
8336000,美杜莎普攻,,1,,,,,,,,,,,,,Bind,,,,0.8,,,2,2,1.433333,,1,2.5,2,,1,,,,,,,,,Attack,,,,,,1551,,,420013,,2001,270001,,,,,,,,,,,
8337000,美杜莎石化,,,,1,,,,,,,-75,110,1,,Rotate,,,,1.2,1.65,,2,2,3.5,,1,1,6,,1,,,,,,550023,,,Shoot,,,,1552,,,,220017,420014,1,2001,,,,,,,,,,,,
8338000,美杜莎狂暴1,,,,1,,,,,,,,,,,,,,,0.9,,,2,2,1.6,,3,4,,,1,,,,,,,,,ComboA,,,,,,1553,,,,5,2011,270011,,,,,,,,,,,
8338001,美杜莎狂暴2,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,1,,,,,,,,,ComboB,,,,,,,,,,,,,,,,,,,,,,,
8338002,美杜莎狂暴3,,,,1,,,,,,,,11,1,,RayOut,,,,0.1,0.85,,2,2,1.5,,1,1.5,1,,1,,,,,,,,,ComboC,,,,1554,,1555,,220017,420015,1,2011,,,,,,,,,,,,
8339000,美杜莎喘息1,,,,,,,,,,,,,,,,,,,,,,,,1.333333,,,,,,1,,,,,,,,,RestoreA,,,,1556,,,,,,,,,,,,,,,,,,,
8339001,美杜莎喘息2,,,,,,,,,,,,,,,,,,,,10,1.01,2,1,10,,3,0.5,,,1,,,,,550024,,,,RestoreB,RestoreC,,,3117,,,,,,,,,,,,,,,,,,,
8341000,炎魔范围引爆1,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,Cast2A,,,,,,,,,,,,,,,,,,,,,,,
8341001,炎魔范围引爆2,,,,0.5,,,,,,,,10,,,Bind,,,,,0.7,,,2,0.7,,3,15,,,,,,2,,,,,,Cast2B,,,,,,1504,,,,,,,,,,,,,,,,,
8341002,炎魔范围引爆3,,,,1.6,,,,2,,,240,,3,,,,,,0.6,0.1,,2,2,1.166667,,3,2,,,1,,,,,,,18,18,Cast2C,,,,,,1562,,,,5,2011,270011,,,,,,,,,,,
8341003,炎魔范围引爆4,,,,1.6,,,,5,,,290,,5,,,,,,0.6,0.1,,2,2,1.166667,,3,2,,,1,,,,,,,18,18,Cast2C,,,,,,1562,,,,5,2011,270011,,,,,,,,,,,
8341004,炎魔范围引爆5,,,,1.6,,,,8,,,315,,8,,,,,,0.6,0.1,,2,2,1.166667,,3,2,,,1,,,,,,,18,18,Cast2C,,,,,,1562,,,,5,2011,270011,,,,,,,,,,,
8342000,炎魔近战普攻1,,1,,,,,,,,,,,1,,Bind,,,,0.35,,,3,2,1.067,,1,3,3,,1,,,,,,,,,Attack,,,,,,,,,,1,2061,,,,,,,,,,,,
8342001,炎魔近战普攻2,,,,,,,Rand,8,,,,,5,0.1,,,2,,,1,,3,2,1.066667,,,,,,1,,,,1,,,,,Attack,,,,,,1407,,,,,,,,,,,,,,,,,
8342002,炎魔近战普攻3,,,,1.65,,,,,,,,,1,,,,,,0.5,,,2,2,,,3,3,,,1,,,,1,,,,,,,,,,,1408,,,,1,2061,,,,,,,,,,,,
8343000,炎魔近战蓄力攻击阶段1,,,,,,,,,,,,,1,,,,,,,,,,2,0.333,,,,,,1,,,,,,,,,CastA,,,,,,,,,,,,,,,,,,,,,,,
8343001,炎魔近战蓄力攻击阶段2,,,,,,,,,,,,,1,,,,,,0.784,,,,2,0.1,,,,,,1,,,,,,,,,CastB,,,,,,,,,,,,,,,,,,,,,,,
8343002,炎魔近战蓄力攻击阶段3,,,,2,,,,,,,,20,1,,RayOut,,2,,0.155,0.4,,3,2,0.933,,1,4,3,,1,,,,,,,,,CastC,,,,,,1501,0.155,,,5,2011,,,,,,,,,,,,
8343003,炎魔近战蓄力攻击阶段4,,,,2,,,,,,,90,20,2,,RayOut,,,,,0.4,,3,2,0.933,,1,4,3,,1,,,,,,,,,CastC,,,,,,1501,,,,5,2011,,,,,,,,,,,,
6000000,近战普攻,,0.8,,,,,,,,,,,,,,,,,0.512,,,3,2,1.167,,1,3,2,,1,,,,,,,9,9,Attack,,,,,,,,,,1,2001,,,,,,,,,,,,
6001000,1级近战强攻,,,,1.65,,,,,,,,,,,,,,,0.818,,,3,2,0.733,,2,4,75,-75,1,,,,1,,,18,18,CastA,,,,,,,,,,4,2001,,,,,,,,,,,,
6001001,1级近战强攻,,,,,,,,,,,,,,,,,,,,,,3,2,0.001,,0,,,,1,,,,,,,0,0,CastB,,,,,,,,,,,,,,,,,,,,,,,
6001010,2级近战强攻,,,,1.8,,,,,,,,,,,,,,,0.818,,,3,2,0.733,,2,4,75,-75,1,,,,,,,18,18,CastA,,,,,,,,,,4,2001,,,,,,,,,,,,
6001011,2级近战强攻,,,,,,,,,,,,,,,,,,,,,,3,2,0.001,,0,,,,1,,,,,,,0,0,CastB,,,,,,,,,,,,,,,,,,,,,,,
6001020,3级近战强攻,,,,1.95,,,,,,,,,,,,,,,0.818,,,3,2,0.733,,2,4,75,-75,1,,,,,,,18,18,CastA,,,,,,,,,,4,2001,,,,,,,,,,,,
6001021,3级近战强攻,,,,,,,,,,,,,,,,,,,,,,3,2,0.001,,0,,,,1,,,,,,,0,0,CastB,,,,,,,,,,,,,,,,,,,,,,,
6001030,4级近战强攻,,,,2.1,,,,,,,,,,,,,,,0.818,,,3,2,0.733,,2,4,75,-75,1,,,,,,,18,18,CastA,,,,,,,,,,4,2001,,,,,,,,,,,,
6001031,4级近战强攻,,,,,,,,,,,,,,,,,,,,,,3,2,0.001,,0,,,,1,,,,,,,0,0,CastB,,,,,,,,,,,,,,,,,,,,,,,
6001040,5级近战强攻,,,,2.25,,,,,,,,,,,,,,,0.818,,,3,2,0.733,,2,4,75,-75,1,,,,,,,18,18,CastA,,,,,,,,,,4,2001,,,,,,,,,,,,
6001041,5级近战强攻,,,,,,,,,,,,,,,,,,,,,,3,2,0.001,,0,,,,1,,,,,,,0,0,CastB,,,,,,,,,,,,,,,,,,,,,,,
6001050,6级近战强攻,,,,2.4,,,,,,,,,,,,,,,0.818,,,3,2,0.733,,2,4,75,-75,1,,,,,,,18,18,CastA,,,,,,,,,,4,2001,,,,,,,,,,,,
6001051,6级近战强攻,,,,,,,,,,,,,,,,,,,,,,3,2,0.001,,0,,,,1,,,,,,,0,0,CastB,,,,,,,,,,,,,,,,,,,,,,,
6001060,7级近战强攻,,,,2.55,,,,,,,,,,,,,,,0.818,,,3,2,0.733,,2,4,75,-75,1,,,,,,,18,18,CastA,,,,,,,,,,4,2001,,,,,,,,,,,,
6001061,7级近战强攻,,,,,,,,,,,,,,,,,,,,,,3,2,0.001,,0,,,,1,,,,,,,0,0,CastB,,,,,,,,,,,,,,,,,,,,,,,
6001070,8级近战强攻,,,,2.7,,,,,,,,,,,,,,,0.818,,,3,2,0.733,,2,4,75,-75,1,,,,,,,18,18,CastA,,,,,,,,,,4,2001,,,,,,,,,,,,
6001071,8级近战强攻,,,,,,,,,,,,,,,,,,,,,,3,2,0.001,,0,,,,1,,,,,,,0,0,CastB,,,,,,,,,,,,,,,,,,,,,,,
6001080,9级近战强攻,,,,2.85,,,,,,,,,,,,,,,0.818,,,3,2,0.733,,2,4,75,-75,1,,,,,,,18,18,CastA,,,,,,,,,,4,2001,,,,,,,,,,,,
6001081,9级近战强攻,,,,,,,,,,,,,,,,,,,,,,3,2,0.001,,0,,,,1,,,,,,,0,0,CastB,,,,,,,,,,,,,,,,,,,,,,,
6001090,10级近战强攻,,,,3,,,,,,,,,,,,,,,0.818,,,3,2,0.733,,2,4,75,-75,1,,,,,,,18,18,CastA,,,,,,,,,,4,2001,,,,,,,,,,,,
6001091,10级近战强攻,,,,,,,,,,,,,,,,,,,,,,3,2,0.001,,0,,,,1,,,,,,,0,0,CastB,,,,,,,,,,,,,,,,,,,,,,,
