id,title,ico,soul_bk,soul_show,soul_front,rank,job,level,hp,mp,sp,patk,pdef,matk,mdef,crit,parry,weakdef,weakatk,hit,dodge,natureatk,naturedef,holyatk,holydef,darkatk,darkdef,speed,aiId,aiDefenseId,attack,skill,bornBuff,dieSkill,drop_type,bornFx,avatar,hitCv,dieCv,story,desc,cut_coin,cut_max,endRow
50004008,阿伽门农,,,,,3,32,45,50000,,100,4000,2500,4000,2500,400,400,400,400,,,,,,,,,5000,1010,,[8155],"{""8156"":1,""8158"":1,""8157"":1}",[560100],,2,[11],50004008,,,,阿伽门农,,,
50004009,魔化阿伽门农,,,,,3,32,45,50000,,100,4200,2600,4200,2600,400,400,400,400,,,,,,,,,5000,1010,,[8155],"{""8156"":1,""8158"":1,""8157"":1}",[560100],,2,[11],50004009,,,,阿伽门农,,,
50005001,游侠,,,,,1,32,52,6900,,100,3500,2500,3500,2500,400,400,400,400,,,,,,,,,5000,101,,[8131],,,,0,,50005001,,,,守墓者,,,
50005002,冰魔,,,,,1,128,52,6800,,100,3500,2400,3500,2400,400,400,400,400,,,,,,,,,4500,201,,[8251],,,,0,,50005002,,,,冰魔小怪,,,
50005003,守墓者,,,,,1,32,52,7000,,100,3500,2500,3500,2500,400,400,400,400,,,,,,,,,5000,101,,[8131],,,,0,,50005003,,,,守墓者,,,
50005004,亡灵,,,,,1,32,52,6800,,100,3500,2400,3500,2400,400,400,400,400,,,,,,,,,5000,101,,[8126],,,,0,,50005004,420011,,,亡灵,,,
50005005,炎魔,,,,,2,32,52,65000,,100,5400,3250,5400,3250,500,500,500,500,,,,,,,,,4500,101,,[8246],"{""8247"":1}",[560100],,1,"[6201,6202,6203]",50005005,,,,炎魔精英,,,
50005006,镰刀死神,,,,,2,128,52,67500,,100,5500,3300,5500,3300,500,500,500,500,,,,,,,,,5000,101,,[8174],"{""8176"":1,""8177"":1,""8175"":1}",[560100],,1,,50005006,,,,镰刀死神,,,
50005007,丧尸傀儡,,,,,2,32,52,70000,,100,5600,3350,5600,3350,500,500,500,500,,,,,,,,,5000,101,,"[8221,8222]","{""8220"":1}",[560100],,1,,50005007,,,,丧尸傀儡,,,
50005008,阿喀琉斯,,,,,2,32,52,72500,,100,5700,3400,5700,3400,500,500,500,500,,,,,,,,,5000,1004,,"[8121,8122]","{""8123"":1,""8124"":1,""8125"":1}",[560100],,1,,50005008,,,,阿喀琉斯(boss),,,
50005009,美狄亚,,,,,3,128,52,75000,,100,6000,3500,6000,3500,500,500,500,500,,,,,,,,,5000,1017,,[8235],"{""8236"":1,""8237"":1,""8238"":1}",[560100],,2,[11],50005009,,,,,,,
50005010,魔化美狄亚,,,,,3,128,52,75000,,100,6200,3600,6200,3600,500,500,500,500,,,,,,,,,5000,1017,,[8235],"{""8236"":1,""8237"":1,""8238"":1}",[560100],,2,[11],50005010,,,,,,,
50006001,炎魔,,,,,1,32,60,9000,,100,4200,3200,4200,3200,500,500,500,500,,,,,,,,,4500,101,,[8246],,,,0,,50006001,,,,炎魔小怪,,,
50006002,黑巫使徒,,,,,1,128,60,9000,,100,4250,3250,4250,3250,500,500,500,500,,,,,,,,,5000,201,,[8140],,,,0,,50006002,,,,黑巫使徒,,,
50006003,熔岩蛛,,,,,1,32,60,9000,,100,4200,3200,4200,3200,500,500,500,500,,,,,,,,,5000,101,,[8211],,,,0,,50006003,,,,熔岩蛛小怪,,,
50006004,邪恶巫师,,,,,1,128,60,9000,,100,4200,3200,4200,3200,500,500,500,500,,,,,,,,,4300,201,,[8104],,,,0,,50006004,,,,邪恶巫师,,,
50006005,魔化克瑞丝,,,,,2,32,60,100000,,100,8200,6100,8200,6100,600,600,600,600,,,,,,,,,5000,101,,"[8131,8183]","{""8179"":1,""8180"":1,""8178"":1}",[560100],,1,,50006005,,,,,,,
50006006,远征军队长,,,,,2,32,60,105000,,100,8400,6200,8400,6200,600,600,600,600,,,,,,,,,4000,101,,[8130],"{""8199"":1,""8198"":1,""8197"":1}",[560100],,1,,50006006,,,,远征军队长(boss),,,
50006007,将军,,,,,2,32,60,110000,,100,8600,6300,8600,6300,600,600,600,600,,,,,,,,,5000,1016,,[8148],"{""8149"":1,""8150"":1,""8151"":1}",[560100],,1,,50006007,,,,金色将军,,,
50006008,炽火龙,,,,,3,32,60,115000,,100,8800,6400,8800,6400,600,600,600,600,,,,,,,,,2000,101,,[8152],"{""8153"":1,""8154"":1}",[560100],,2,[11],50006008,,,,,,,
50006009,海伦,,,,,3,128,60,120000,,100,9000,6500,9000,6500,600,600,600,600,,,,,,,,,5000,1019,,[8144],"{""8146"":1,""8147"":1,""8145"":1}",[560100],,2,[11],50006009,,,,,,,
50006010,海伦,,,,,3,128,60,120000,,100,9500,7000,9500,7000,600,600,600,600,,,,,,,,,5000,1019,,[8144],"{""8146"":1,""8147"":1,""8145"":1}",[560100],,2,[11],50006010,,,,,,,
50007001,游侠,,,,,1,32,70,15000,,100,6800,6000,6800,6500,700,700,700,700,,,,,,,,,5000,101,,[8131],,,,0,,4002001,,,,守墓者,,,
50007002,黑巫使徒,,,,,1,128,70,15000,,100,6850,6000,6850,6500,700,700,700,700,,,,,,,,,5000,201,,[8140],,,,0,,4005002,,,,黑巫使徒,,,
50007003,魔殿骑士,,,,,1,32,70,15000,,100,6800,6000,6800,6500,700,700,700,700,,,,,,,,,5000,101,,[8137],,,,0,,4009001,,,,,,,
50007004,冰魔,,,,,1,128,70,15000,,100,6800,6000,6800,6500,700,700,700,700,,,,,,,,,4500,201,,[8251],,,,0,,4011002,,,,冰魔小怪,,,
50007005,鱼怪,,,,,2,32,70,180000,,100,12800,8500,12800,8900,800,800,800,800,,,,,,,,,4500,1004,,[8291],"{""8292"":1,""8293"":1}",[560100],,1,,4003003,,,,小黄鱼,,,
50007006,路西法,,,,,2,128,70,190000,,100,13000,8650,13000,9000,800,800,800,800,,,,,,,,,5000,2008,,[8184],"{""8185"":1,""8186"":1}",[560100],,1,,4006003,,,,,,,
50007007,阿伽门农,,,,,2,32,70,200000,,100,13200,8800,13200,9150,800,800,800,800,,,,,,,,,5000,1014,,[8155],"{""8156"":1,""8158"":1,""8157"":1}",[560100],,1,,4009003,,,,阿伽门农,,,
50007008,希腊勇者,,,,,2,32,70,210000,,100,13500,9000,13500,9400,800,800,800,800,,,,,,,,,5000,2011,,[8101],"{""8116"":1,""8115"":1,""8114"":1}",[560100],,1,,4007003,,,,希腊勇者,,,
50007009,美杜莎,,,,,3,128,70,220000,,100,14000,9300,14000,9800,800,800,800,800,,,,,,,,,5000,201,,[8336],"{""8337"":1,""8338"":1,""8339"":1}",[560100],,2,[11],4012003,,,,美杜莎,,,
70001001,亡灵,,,,,2,128,20,20000,,100,1000,600,1000,600,50,50,70,65,,,,,,,,,5000,1005,,[8126],"{""8127"":1,""8128"":1,""8129"":1}",,,1,,70001001,420011,,,邪恶亡灵(boss),,,
70002001,芬里尔狼,,,,,2,32,25,35000,,100,1600,850,1600,850,75,75,80,75,,,,,,,,,5000,1002,,"[8102,8105]","{""8171"":1,""8170"":1,""8169"":1}",[560100],,1,,70002001,,,,芬里尔狼,,,
70003001,丧尸英雄王,,,,,3,32,30,50000,,100,2200,1100,2200,1100,80,80,80,75,,,,,,,,,5000,1007,,"[8188,8189]","{""8190"":1,""8192"":1,""8191"":1}",[560100],,2,[11],70003001,,,,丧尸英雄王(boss),,,
70004001,蜘蛛,,,,,3,128,35,80000,,100,3000,1500,3000,1500,150,150,150,150,,,,,,,,,5000,101,,[8207],"{""8208"":1}",[560100],,2,[11],70004001,,,,魔蛛,,,
70005001,游侠,,,,,2,32,40,110000,,100,3800,2000,3800,2000,300,300,300,300,,,,,,,,,5000,1009,,"[8131,8183]","{""8179"":1,""8180"":1,""8178"":1}",[560100],,1,,70005001,,,,帕特洛克罗斯,,,
70006001,阿伽门农,,,,,3,32,45,140000,,100,4800,2700,4800,2700,400,400,400,400,,,,,,,,,5000,1010,,[8155],"{""8156"":1,""8158"":1,""8157"":1}",[560100],,2,[11],70006001,,,,阿伽门农,,,
70007001,阿喀琉斯,,,,,2,32,50,170000,,100,6000,3700,6000,3700,500,500,500,500,,,,,,,,,5000,1004,,"[8121,8122]","{""8123"":1,""8124"":1,""8125"":1}",[560100],,1,,70007001,,,,阿喀琉斯(boss),,,
70008001,斯琳娜公主,,,,,2,128,55,210000,,100,7500,5000,7500,5000,600,600,600,600,,,,,,,,,5000,1006,,[8159],"{""8161"":1,""8162"":1,""8160"":1}",[560100],,1,,70008001,,,,斯琳娜公主(boss),,,
70009001,美狄亚,,,,,3,128,60,250000,,100,9000,6500,9000,6500,700,700,700,700,,,,,,,,,5000,201,,[8235],"{""8238"":1,""8237"":1,""8236"":1}",[560100],,2,[11],70009001,,,,美狄亚,,,
70010001,海伦,,,,,3,128,65,350000,,100,11500,7500,11500,8000,800,800,800,800,,,,,,,,,5000,1019,,[8144],"{""8146"":1,""8147"":1,""8145"":1}",[560100],,2,[11],50006009,,,,,,,
70011001,暗黑雅典娜,,,,,2,32,70,450000,,100,14000,9000,14000,9500,900,900,900,900,,,,,,,,,4300,1001,,[8286],"{""8289"":1,""8287"":1,""8288"":1}",[560100],,1,,1004003,,,,暗黑雅典娜(boss),,,
70012001,镰刀死神,,,,,2,32,70,16800,,100,1012,809,1012,804,100,100,0,0,,,,,,,,,5000,101,,[8141],,[560100],,1,,70012001,,,,镰刀死神,,,
80001001,狼人,,,,,1,32,20,1000,,100,500,440,500,440,50,50,70,65,,,,,,,,,4300,101,,"[8102,8105]",,,,0,,80001001,420031,420022,,狼人,,,
80001002,狼人头领,,,,,2,32,20,6000,,100,850,510,850,510,50,50,70,65,,,,,,,,,4300,1001,,"[8102,8105]","{""8108"":1,""8107"":1,""8182"":1}",[560100],,1,,80001002,420031,420022,,狼人(boss),,,
80002001,远征军守卫,,,,,1,32,20,1200,,100,530,460,530,460,50,50,70,65,,,,,,,,,5000,101,,[8130],,,,0,,80002001,,,,远征军守卫,,,
80002002,阿喀琉斯,,,,,2,32,20,8000,,100,900,540,900,540,50,50,70,65,,,,,,,,,5000,1004,,"[8121,8122]","{""8123"":1,""8124"":1,""8125"":1}",[560100],,1,,80002002,,,,阿喀琉斯(boss),,,
80003001,哥布林,,,,,1,32,20,1400,,100,560,480,560,480,50,50,70,65,,,,,,,,,5000,101,,"[8163,8164]",,,,0,,80003001,420021,420022,,哥布林剑士,,,
80003002,死灵骑士,,,,,2,32,20,10000,,100,950,570,950,570,50,50,70,65,,,,,,,,,5000,101,,[8138],,[560100],,1,,80003002,,,,死灵骑士,,,
80004001,希腊勇者,,,,,1,32,20,1600,,100,600,500,600,500,50,50,70,65,,,,,,,,,5000,101,,[8101],,,,0,,80004001,,,,希腊勇者,,,
80004002,斯琳娜公主,,,,,2,128,20,12000,,100,1000,600,1000,600,50,50,70,65,,,,,,,,,5000,1006,,[8159],"{""8161"":1,""8162"":1,""8160"":1}",[560100],,1,,80004002,,,,斯琳娜公主(boss),,,
80011001,远征军守卫,,,,,1,32,30,2400,,100,1250,850,1250,850,60,60,75,70,,,,,,,,,5000,101,,[8130],,,,0,,80011001,,,,远征军守卫,,,
80011002,阿喀琉斯,,,,,2,32,30,28000,,100,2000,1000,2000,1000,60,60,75,70,,,,,,,,,5000,1004,,"[8121,8122]","{""8123"":1,""8124"":1,""8125"":1}",[560100],,1,,80011002,,,,阿喀琉斯(boss),,,
80012001,希腊勇者,,,,,1,32,30,2800,,100,1300,880,1300,880,70,70,80,75,,,,,,,,,5000,101,,[8101],,,,0,,80012001,,,,希腊勇者,,,
80012002,斯琳娜公主,,,,,2,128,30,32000,,100,2300,1100,2300,1100,70,70,80,75,,,,,,,,,5000,1006,,[8159],"{""8161"":1,""8162"":1,""8160"":1}",[560100],,1,,80012002,,,,斯琳娜公主(boss),,,
80013001,帝王蛛,,,,,1,32,30,3200,,100,1400,910,1400,910,85,85,90,85,,,,,,,,,5000,101,,[8203],,,,0,,80013001,,,,帝王蛛,,,
80013002,蝎子,,,,,2,32,30,36000,,100,2650,1250,2650,1250,85,85,90,85,,,,,,,,,5000,101,,[8215],"{""8216"":1,""8217"":1}",[560100],,1,,80013002,,,,蝎子,,,
80014001,守墓者,,,,,1,32,30,3600,,100,1500,950,1500,950,100,100,100,95,,,,,,,,,5000,101,,[8131],,,,0,,80014001,,,,守墓者,,,
80014002,沙虫,,,,,2,128,30,40000,,100,3000,1400,3000,1400,100,100,100,95,,,,,,,,,5000,1015,,[8225],"{""8228"":1,""8226"":1,""8227"":1}",[560100],,1,,80014002,,,,沙虫,,,
80021001,帝王蛛,,,,,1,32,40,4500,,100,2600,1800,2600,1800,170,170,170,170,,,,,,,,,5000,101,,[8203],,,,0,,80021001,,,,帝王蛛,,,
80021002,蝎子,,,,,2,32,40,45000,,100,3800,2500,3800,2500,170,170,170,170,,,,,,,,,5000,101,,[8215],"{""8216"":1,""8217"":1}",[560100],,1,,80021002,,,,蝎子,,,
80022001,守墓者,,,,,1,32,40,5000,,100,2730,1900,2730,1900,200,200,200,200,,,,,,,,,5000,101,,[8131],,,,0,,80022001,,,,守墓者,,,
80022002,沙虫,,,,,2,128,40,50000,,100,4000,2600,4000,2600,200,200,200,200,,,,,,,,,5000,1015,,[8225],"{""8228"":1,""8226"":1,""8227"":1}",[560100],,1,,80022002,,,,沙虫,,,
80023001,远征军守卫,,,,,1,32,40,5500,,100,2860,2000,2860,2000,250,250,250,250,,,,,,,,,5000,101,,[8130],,,,0,,80023001,,,,远征军守卫,,,
80023002,帕特洛克罗斯,,,,,2,32,40,55000,,100,4200,2700,4200,2700,250,250,250,250,,,,,,,,,5000,1009,,"[8131,8183]","{""8179"":1,""8180"":1,""8178"":1}",[560100],,1,,80023002,,,,帕特洛克罗斯,,,
80024001,黑巫使徒,,,,,1,128,40,6000,,100,3000,2100,3000,2100,300,300,300,300,,,,,,,,,5000,201,,[8140],,,,0,,80024001,,,,黑巫使徒,,,
80024002,镰刀死神,,,,,2,32,40,60000,,100,4400,2800,4400,2800,300,300,300,300,,,,,,,,,5000,1008,,[8174],"{""8176"":1,""8177"":1,""8175"":1}",[560100],,1,,80024002,,,,镰刀死神,,,
80031001,远征军守卫,,,,,1,32,50,7000,,100,3500,2400,3500,2400,350,350,350,350,,,,,,,,,5000,101,,[8130],,,,0,,80031001,,,,远征军守卫,,,
80031002,帕特洛克罗斯,,,,,2,32,50,70000,,100,5600,3000,5600,3000,350,350,350,350,,,,,,,,,5000,1009,,"[8131,8183]","{""8179"":1,""8180"":1,""8178"":1}",[560100],,1,,80031002,,,,帕特洛克罗斯,,,
80032001,黑巫使徒,,,,,1,128,50,7500,,100,3650,2500,3650,2500,400,400,400,400,,,,,,,,,5000,201,,[8140],,,,0,,80032001,,,,黑巫使徒,,,
80032002,镰刀死神,,,,,2,32,50,80000,,100,6000,3300,6000,3300,400,400,400,400,,,,,,,,,5000,1008,,[8174],"{""8176"":1,""8177"":1,""8175"":1}",[560100],,1,,80032002,,,,镰刀死神,,,
80033001,卫兵,,,,,1,32,50,8000,,100,3800,2650,3800,2650,450,450,450,450,,,,,,,,,5000,101,,[8173],,,,0,,80033001,,,,远征军守卫,,,
80033002,冰魔,,,,,2,128,50,90000,,100,6500,3600,6500,3600,450,450,450,450,,,,,,,,,4500,201,,[8251],"{""8252"":1,""8253"":1}",[560100],,1,"[6207,6208,6209]",80033002,,,,冰魔精英,,,
80034001,龙人,,,,,1,32,50,8500,,100,4000,2800,4000,2800,500,500,500,500,,,,,,,,,5000,101,,"[8133,8134]",,,,0,,80034001,,,,龙人小怪,,,
80034002,丧尸傀儡,,,,,2,32,50,100000,,100,7000,4000,7000,4000,500,500,500,500,,,,,,,,,5000,101,,"[8221,8222]","{""8220"":1}",[560100],,1,,80034002,,,,丧尸傀儡,,,
80041001,卫兵,,,,,1,32,60,9000,,100,4500,3400,4500,3400,525,525,525,525,,,,,,,,,5000,101,,[8173],,,,0,,80041001,,,,远征军守卫,,,
80041002,冰魔,,,,,2,128,60,120000,,100,8000,5000,8000,5000,525,525,525,525,,,,,,,,,4500,201,,[8251],"{""8252"":1,""8253"":1}",[560100],,1,"[6207,6208,6209]",80041002,,,,冰魔精英,,,
80042001,龙人,,,,,1,32,60,10000,,100,4700,3600,4700,3600,550,550,550,550,,,,,,,,,5000,101,,"[8133,8134]",,,,0,,80042001,,,,龙人小怪,,,
80042002,丧尸傀儡,,,,,2,32,60,140000,,100,9000,6000,9000,6000,550,550,550,550,,,,,,,,,5000,101,,"[8221,8222]","{""8220"":1}",[560100],,1,,80042002,,,,丧尸傀儡,,,
80043001,强盗,,,,,1,32,60,11000,,100,4950,3800,4950,3800,575,575,575,575,,,,,,,,,5000,101,,[8101],,,,0,,80043001,,,,希腊勇者,,,
80043002,炎魔,,,,,2,32,60,160000,,100,10000,6800,10000,6800,575,575,575,575,,,,,,,,,4500,101,,[8246],"{""8247"":1}",[560100],,1,"[6201,6202,6203]",80043002,,,,炎魔精英,,,
80044001,魔殿骑士,,,,,1,32,60,12000,,100,5200,4000,5200,4000,600,600,600,600,,,,,,,,,5000,101,,[8137],,,,0,,80044001,,,,,,,
80044002,将军,,,,,2,32,60,180000,,100,11000,7500,11000,7500,600,600,600,600,,,,,,,,,5000,1016,,[8148],"{""8149"":1,""8150"":1,""8151"":1}",[560100],,1,,80044002,,,,金色将军,,,
80051001,强盗,,,,,1,32,70,14000,,100,6600,5400,6600,5600,650,650,650,650,,,,,,,,,5000,101,,[8101],,,,0,,80051001,,,,希腊勇者,,,
80051002,炎魔,,,,,2,32,70,200000,,100,12000,7500,12000,8000,650,650,650,650,,,,,,,,,4500,101,,[8246],"{""8247"":1}",[560100],,1,"[6201,6202,6203]",80051002,,,,炎魔精英,,,
80052001,魔殿骑士,,,,,1,32,70,16000,,100,7000,5700,7000,5900,700,700,700,700,,,,,,,,,5000,101,,[8137],,,,0,,80052001,,,,,,,
80052002,将军,,,,,2,32,70,220000,,100,13500,8500,13500,9000,700,700,700,700,,,,,,,,,5000,1016,,[8148],"{""8149"":1,""8150"":1,""8151"":1}",[560100],,1,,80052002,,,,金色将军,,,
80053001,鱼怪,,,,,1,32,70,18000,,100,7400,6000,7400,6200,750,750,750,750,,,,,,,,,4500,1004,,[8291],"{""8292"":1,""8293"":1}",[560100],,0,,4003003,,,,小黄鱼,,,
80053002,阿伽门农,,,,,2,32,70,240000,,100,15000,9500,15000,10000,750,750,750,750,,,,,,,,,5000,1014,,[8155],"{""8156"":1,""8158"":1,""8157"":1}",[560100],,1,,4009003,,,,阿伽门农,,,
80054001,游侠,,,,,1,32,70,20000,,100,7800,6300,7800,6500,800,800,800,800,,,,,,,,,5000,101,,[8131],,,,0,,4008001,,,,守墓者,,,
80054002,丧尸英雄王,,,,,2,32,70,260000,,100,16500,10500,16500,11000,800,800,800,800,,,,,,,,,5000,1007,,"[8188,8189]","{""8190"":1,""8192"":1,""8191"":1}",[560100],,1,,50002008,,,,丧尸英雄王(boss),,,
40001001,狼人,,,,,1,32,3,4000,,100,1600,1200,1600,1200,80,80,80,75,,,,,,,,,4300,101,,"[8102,8105]",,,,0,,1002002,420031,420022,,狼人,,,
40002001,狼人,,,,,1,32,3,5000,,100,1800,1300,1800,1300,100,100,80,75,,,,,,,,,4300,101,,"[8102,8105]",,,,0,,1002002,420031,420022,,狼人,,,
40002002,邪恶巫师,,,,,1,128,8,4000,,100,1700,1200,1700,1200,100,100,80,75,,,,,,,,,4300,401,,[8104],,,,0,,1008003,,,,邪恶巫师,,,
40003001,邪恶巫师,,,,,1,128,8,5000,,100,1800,1300,1800,1300,150,150,80,75,,,,,,,,,4300,401,,[8104],,,,0,,1008003,,,,邪恶巫师,,,
40004001,哥布林剑士,,,,,1,32,3,6000,,100,1900,1400,1900,1400,200,200,80,75,,,,,,,,,4300,102,,"[8163,8164]",,,,0,,1002001,420021,420022,,哥布林剑士,,,
40005001,狼人,,,,,1,32,3,7000,,100,2000,1800,2000,1800,250,250,80,75,,,,,,,,,4300,101,,"[8102,8105]",,,,0,,1002002,420031,420022,,狼人,,,
40005002,邪恶巫师,,,,,3,128,7,12000,,100,2200,2000,2200,2000,250,250,80,75,,,,,,,,,4300,2001,,[8272],"{""8273"":1,""8117"":1,""8274"":1}",[560100],,1,[11],1006003,,,,邪恶巫师(boss),,,
40005003,邪恶巫师,,,,,3,128,7,12000,,100,2200,2000,2200,2000,250,250,80,75,,,,,,,,,4300,2002,,[8104],"{""8117"":1,""8273"":1,""8016"":1}",[560100],,1,[11],1006003,,,,邪恶巫师(boss),,,
40006001,哥布林剑士,,,,,1,32,3,9000,,100,2300,1700,2300,1700,300,300,80,75,,,,,,,,,4300,102,,"[8163,8164]",,,,0,,1002001,420021,420022,,哥布林剑士,,,
40006002,邪恶巫师,,,,,1,128,8,8000,,100,2300,1500,2300,1500,300,300,80,75,,,,,,,,,4300,401,,[8104],,,,0,,1008003,,,,邪恶巫师,,,
40007001,邪恶巫师,,,,,1,128,8,9000,,100,2300,1550,2300,1550,350,350,80,75,,,,,,,,,4300,401,,[8272],,,,0,,1008003,,,,邪恶巫师,,,
40008001,狼人,,,,,1,32,3,10000,,100,2700,1800,2700,1800,400,400,80,75,,,,,,,,,4300,101,,"[8102,8105]",,,,0,,1002002,420031,420022,,狼人,,,
40008002,亡灵,,,,,1,128,8,9000,,100,2500,1650,2500,1650,400,400,80,75,,,,,,,,,4300,402,,[8279],,,,0,,1005001,,,,邪恶巫师,,,
40009001,哥布林剑士,,,,,1,32,3,11000,,100,3000,2000,3000,2000,450,450,80,75,,,,,,,,,4300,102,,"[8163,8164]",,,,0,,1002001,420021,420022,,哥布林剑士,,,
40009002,亡灵,,,,,1,128,8,10000,,100,2800,1800,2800,1800,450,450,80,75,,,,,,,,,4300,402,,[8279],,,,0,,1005001,,,,邪恶巫师,,,
40010001,邪恶巫师,,,,,2,128,7,10000,,100,2600,1800,2600,1800,500,500,80,75,,,,,,,,,4300,406,,[8272],"{""8273"":1}",[560100],,1,,1006003,,,,邪恶巫师(boss),,,
40010002,芬里尔狼,,,,,3,32,8,18000,,100,3000,2200,3000,2200,500,500,80,75,,,,,,,,,3800,2003,,"[8102,8105]","{""8107"":1,""8182"":1,""8108"":1,""8106"":1,""8017"":1}",[560100],,2,[11],1008005,420031,420022,,狼人(boss),10,30,
40010003,魔化芬里尔狼,,,,,3,32,8,18000,,100,3400,2500,3000,2200,500,500,80,75,,,,,,,,,4300,2004,,"[8102,8105]","{""8270"":1,""8182"":1,""8271"":1,""8269"":1}",[560100],,2,[11],1008005,420031,420022,,狼人(boss),10,30,
40011001,卫兵,,,,,1,32,11,12000,,100,3300,2700,3300,2700,530,530,80,75,,,,,,,,,5000,101,,[8173],,,,0,,2001001,,,,远征军守卫,,,
40012001,哥布林剑士,,,,,1,32,3,13000,,100,3500,2800,3500,2800,560,560,80,75,,,,,,,,,4300,102,,"[8163,8164]",,,,0,,1002001,420021,420022,,哥布林剑士,,,
40012002,亡灵,,,,,1,128,8,11000,,100,3300,2600,3300,2600,560,560,80,75,,,,,,,,,4300,402,,[8279],,,,0,,1005001,,,,邪恶巫师,,,
40013001,卫兵,,,,,1,32,11,13000,,100,3400,2900,3400,2900,590,590,80,75,,,,,,,,,5000,101,,[8173],,,,0,,2001001,,,,远征军守卫,,,
40013002,邪恶巫师,,,,,1,128,7,11000,,100,3200,2700,3200,2700,590,590,80,75,,,,,,,,,4300,406,,[8272],"{""8273"":1}",[560100],,1,,1006003,,,,邪恶巫师(boss),,,
40014001,卫兵,,,,,1,32,11,16000,,100,3800,3200,3800,3200,620,620,80,75,,,,,,,,,5000,101,,[8173],,,,0,,2001001,,,,远征军守卫,,,
40014002,亡灵,,,,,1,128,8,14000,,100,3600,3000,3600,3000,620,620,80,75,,,,,,,,,4300,402,,[8279],"{""8283"":1}",[560100],,0,,1005001,,,,邪恶巫师,,,
40015001,亡灵,,,,,1,128,8,12000,,100,3600,3000,3600,3000,650,650,80,75,,,,,,,,,4300,402,,[8279],,[560100],,0,,1005001,,,,邪恶巫师,,,
40015002,希腊勇者,,,,,3,32,26,25000,,100,4000,4000,4000,4000,650,650,80,75,,,,,,,,,5000,101,,[8101],"{""8268"":1,""8267"":1,""8266"":1}",[560100],,1,[11],1010003,,,,希腊勇者,,,
40016001,卫兵,,,,,1,32,11,20000,,100,4000,3800,4000,3800,680,680,80,75,,,,,,,,,5000,101,,[8173],,,,0,,2001001,,,,远征军守卫,,,
40016002,希腊勇者,,,,,1,32,12,18000,,100,4400,3600,4400,3600,680,680,80,75,,,,,,,,,5000,101,,[8101],"{""8116"":1}",[560100],,0,,2003001,,,,希腊勇者,,,
40017001,卫兵,,,,,1,32,11,20000,,100,4200,3800,4200,3800,710,710,80,75,,,,,,,,,5000,101,,[8173],,,,0,,2001001,,,,远征军守卫,,,
40017002,希腊勇者,,,,,1,32,12,20000,,100,4200,3600,4200,3600,710,710,80,75,,,,,,,,,5000,101,,[8101],"{""8266"":1}",[560100],,0,,2003001,,,,希腊勇者,,,
40018001,芬里尔狼,,,,,2,32,8,30000,,100,4500,4400,4500,4400,740,740,80,75,,,,,,,,,4300,1001,,"[8102,8105]","{""8269"":1,""8182"":1,""8270"":1,""8271"":1}",[560100],,2,,2002003,420031,420022,,狼人(boss),10,30,
40018002,亡灵,,,,,1,128,8,20000,,100,4000,3600,4000,3600,740,740,80,75,,,,,,,,,4300,402,,[8279],"{""8283"":1}",[560100],,0,,1005001,,,,邪恶巫师,,,
40019001,哥布林剑士,,,,,1,32,3,24000,,100,5000,4400,5000,4400,770,770,80,75,,,,,,,,,4300,102,,"[8163,8164]",,,,0,,1002001,420021,420022,,哥布林剑士,,,
40019002,邪恶巫师,,,,,1,128,8,20000,,100,4500,4000,4500,4000,770,770,80,75,,,,,,,,,4300,401,,[8272],"{""8117"":1}",[560100],,0,,1008003,,,,邪恶巫师,,,
40020001,邪恶巫师,,,,,1,128,7,18000,,100,5000,4000,5000,4000,800,800,80,75,,,,,,,,,4300,407,,[8272],"{""8273"":1}",[560100],,1,,1006003,,,,邪恶巫师(boss),,,
40020002,邪恶巫师,,,,,1,128,7,18000,,100,5000,4000,5000,4000,800,800,80,75,,,,,,,,,4300,407,,[8272],"{""8273"":1}",[560100],,1,,1006003,,,,邪恶巫师(boss),,,
40020003,远征军队长,,,,,3,32,11,40000,,100,5500,4800,5500,4800,800,800,80,75,,,,,,,,,3800,2005,,[8275],"{""8284"":1,""8197"":1,""8198"":1,""8019"":1}",[560100],,1,[11],2011203,,,,远征军队长(boss),,,
40020004,魔化远征军队长,,,,,3,32,11,40000,,100,6000,5200,6000,5200,800,800,80,75,,,,,,,,,4500,2006,,[8275],"{""8285"":1,""8277"":1,""8276"":1}",[560100],,1,[11],2011203,,,,远征军队长(boss),,,
40020005,紫魔蛛,,,,,1,128,29,18000,,100,5000,4000,5000,4000,800,800,80,75,,,,,,,,,5300,406,,[8323],"{""8324"":1}",[560100],,0,,50003009,,,,帝王蛛,,,
40021001,远征军队长,,,,,2,32,11,30000,,100,5500,4200,5500,4200,830,830,80,75,,,,,,,,,4000,101,,[8275],"{""8198"":1,""8197"":1}",[560100],,1,,2011203,,,,远征军队长(boss),,,
40021002,炸弹哥布林,,,,,1,128,18,25000,,100,5000,3800,5000,3800,830,830,80,75,,,,,,,,,4300,401,,[8229],,,,0,,2006002,420021,420022,,炸弹哥布林,,,
40022001,帝王蛛,,,,,1,32,29,30000,,100,5200,4000,5200,4000,860,860,80,75,,,,,,,,,7500,105,,[8322],,,,0,,1012101,,,,帝王蛛,,,
40022002,紫魔蛛,,,,,1,128,29,30000,,100,5500,4200,5500,4200,860,860,80,75,,,,,,,,,5300,406,,[8323],,[560100],,0,,50003009,,,,帝王蛛,,,
