id,name,type,link,stack,color,lv,icon,smallicon,price,Diamondprices,access,limit_forge,limit_refine,limit_advance,info,partnermodel,dropFx,pickFx,pickOverFx,dropVoice,tips,endRow
1220800002,2级韧性宝石,28,3,99,2,0,1520802,10018,1000,18,合成、探险、炼狱获得,,,,降低被暴击率的宝石，可镶嵌到头盔、衣服、鞋子,,86,,,,降低被暴击率的女神宝石，可镶嵌到头盔、衣服、鞋子,
1220800003,3级韧性宝石,28,3,99,3,0,1520803,10018,2000,60,合成、探险获得,,,,降低被暴击率的宝石，可镶嵌到头盔、衣服、鞋子,,86,,,,降低被暴击率的女神宝石，可镶嵌到头盔、衣服、鞋子,
1220800004,4级韧性宝石,24,3,99,4,0,1520804,10018,4000,180,合成获得,,,,降低被暴击率的宝石，可镶嵌到头盔、衣服、鞋子,,86,,,,降低被暴击率的女神宝石，可镶嵌到头盔、衣服、鞋子,
1220800005,5级韧性宝石,24,3,99,5,0,1520805,10018,8000,500,合成获得,,,,降低被暴击率的宝石，可镶嵌到头盔、衣服、鞋子,,86,,,,降低被暴击率的女神宝石，可镶嵌到头盔、衣服、鞋子,
1220800006,6级韧性宝石,8,3,99,6,0,1520806,10018,15000,1200,合成获得,,,,降低被暴击率的宝石，可镶嵌到头盔、衣服、鞋子,,86,,,,降低被暴击率的女神宝石，可镶嵌到头盔、衣服、鞋子,
1221000001,1级削攻宝石,28,3,99,1,0,1521001,10019,500,5,探险、炼狱获得,,,,削弱敌方攻击的宝石，可镶嵌到头盔、衣服、鞋子,,86,,,,削弱敌方攻击的黄色宝石，可镶嵌到头盔、衣服、鞋子,
1221000002,2级削攻宝石,28,3,99,2,0,1521002,10019,1000,18,合成、探险、炼狱获得,,,,削弱敌方攻击的宝石，可镶嵌到头盔、衣服、鞋子,,86,,,,削弱敌方攻击的黄色宝石，可镶嵌到头盔、衣服、鞋子,
1221000003,3级削攻宝石,28,3,99,3,0,1521003,10019,2000,60,合成、探险获得,,,,削弱敌方攻击的宝石，可镶嵌到头盔、衣服、鞋子,,86,,,,削弱敌方攻击的黄色宝石，可镶嵌到头盔、衣服、鞋子,
1221000004,4级削攻宝石,24,3,99,4,0,1521004,10019,4000,180,合成获得,,,,削弱敌方攻击的宝石，可镶嵌到头盔、衣服、鞋子,,86,,,,削弱敌方攻击的黄色宝石，可镶嵌到头盔、衣服、鞋子,
1221000005,5级削攻宝石,24,3,99,5,0,1521005,10019,8000,500,合成获得,,,,削弱敌方攻击的宝石，可镶嵌到头盔、衣服、鞋子,,86,,,,削弱敌方攻击的黄色宝石，可镶嵌到头盔、衣服、鞋子,
1221000006,6级削攻宝石,8,3,99,6,0,1521006,10019,15000,1200,合成获得,,,,削弱敌方攻击的宝石，可镶嵌到头盔、衣服、鞋子,,86,,,,削弱敌方攻击的黄色宝石，可镶嵌到头盔、衣服、鞋子,
1400100001,初级星纹石,28,1,99,2,0,1301001,,500,5,剧情关卡、探险获得,,,,升级装备所用的初等星纹石,,88,,,,升级装备所用的初等星纹石,
1400100002,中级星纹石,24,1,99,3,0,1301002,,2000,15,剧情关卡、探险、合成获得,,,,升级装备所用的中等星纹石,,86,,,,升级装备所用的中等星纹石,
1400100003,高级星纹石,8,1,99,4,0,1301003,,5000,50,探险、合成获得,,,,升级装备所用的高等星纹石,,87,,,,升级装备所用的高等星纹石,
1400200000,秘银碎片,20,,99,3,0,1307001,,500,2,困难级关卡获得,,,,可用4个合成初级秘银,,88,,,,可用4个合成初级秘银,
1400200001,初级秘银,24,4,99,4,0,1302001,,2000,5,探险、炼狱、合成、精英级关卡获得,,,,锻造、精炼装备所用的初级秘银,,88,,,,锻造、精炼装备所用的初级秘银,
1400200002,中级秘银,24,4,99,5,0,1302002,,5000,20,合成、高级探险获得,,,,锻造、精炼装备所用的中级秘银,,86,,,,锻造、精炼装备所用的中级秘银,
1400200003,高级秘银,8,4,99,6,0,1302003,,10000,50,合成获得,,,,锻造、精炼装备所用的高级秘银,,87,,,,锻造、精炼装备所用的高级秘银,
1400300000,流金碎片,20,,99,3,0,1307002,,500,2,困难级关卡获得,,,,可用4个合成初级流金,,88,,,,可用4个合成初级流金,
1400300001,初级流金,24,4,99,4,0,1303001,,2000,6,探险、深渊巢穴、合成、精英级关卡获得,,,,锻造、精炼装备所用的初级流金,,88,,,,锻造、精炼装备所用的初级流金,
1400300002,中级流金,24,4,99,5,0,1303002,,5000,25,合成、高级探险获得,,,,锻造、精炼装备所用的中级流金,,86,,,,锻造、精炼装备所用的中级流金,
1400300003,高级流金,8,4,99,6,0,1303003,,10000,60,合成获得,,,,锻造、精炼装备所用的高级流金,,87,,,,锻造、精炼装备所用的高级流金,
1400400101,圣焰图纸·武器（Lv15）,12,2,99,1,0,1416001,,500,5,困难级剧情关卡获得,,,,装备锻造所用的15级武器图纸,,92,,,,装备锻造所用的15级武器图纸,
1400400201,圣焰图纸·戒指（Lv15）,12,2,99,1,0,1416006,,500,5,困难级剧情关卡获得,,,,装备锻造所用的15级戒指图纸,,92,,,,装备锻造所用的15级戒指图纸,
1400400301,圣焰图纸·项链（Lv15）,12,2,99,1,0,1416005,,500,5,困难级剧情关卡获得,,,,装备锻造所用的15级项链图纸,,92,,,,装备锻造所用的15级项链图纸,
1400400401,圣焰图纸·头部（Lv15）,12,2,99,1,0,1416002,,500,5,困难级剧情关卡获得,,,,装备锻造所用的15级头盔图纸,,92,,,,装备锻造所用的15级头盔图纸,
1400400501,圣焰图纸·衣服（Lv15）,12,2,99,1,0,1416003,,500,5,困难级剧情关卡获得,,,,装备锻造所用的15级衣服图纸,,92,,,,装备锻造所用的15级衣服图纸,
1400400601,圣焰图纸·鞋子（Lv15）,12,2,99,1,0,1416004,,500,5,困难级剧情关卡获得,,,,装备锻造所用的15级鞋子图纸,,92,,,,装备锻造所用的15级鞋子图纸,
1400400102,百战图纸·武器（Lv25）,12,2,99,1,0,1416001,,1000,10,困难级剧情关卡获得,,,,装备锻造所用的25级武器图纸,,92,,,,装备锻造所用的25级武器图纸,
1400400202,百战图纸·戒指（Lv25）,12,2,99,1,0,1416006,,1000,10,困难级剧情关卡获得,,,,装备锻造所用的25级戒指图纸,,92,,,,装备锻造所用的25级戒指图纸,
1400400302,百战图纸·项链（Lv25）,12,2,99,1,0,1416005,,1000,10,困难级剧情关卡获得,,,,装备锻造所用的25级项链图纸,,92,,,,装备锻造所用的25级项链图纸,
1400400402,百战图纸·头部（Lv25）,12,2,99,1,0,1416002,,1000,10,困难级剧情关卡获得,,,,装备锻造所用的25级头盔图纸,,92,,,,装备锻造所用的25级头盔图纸,
1400400502,百战图纸·衣服（Lv25）,12,2,99,1,0,1416003,,1000,10,困难级剧情关卡获得,,,,装备锻造所用的25级衣服图纸,,92,,,,装备锻造所用的25级衣服图纸,
1400400602,百战图纸·鞋子（Lv25）,12,2,99,1,0,1416004,,1000,10,困难级剧情关卡获得,,,,装备锻造所用的25级鞋子图纸,,92,,,,装备锻造所用的25级鞋子图纸,
1400400103,星耀图纸·武器（Lv35）,12,2,99,1,0,1416001,,1500,20,困难级剧情关卡获得,,,,装备锻造所用的35级武器图纸,,93,,,,装备锻造所用的35级武器图纸,
1400400203,星耀图纸·戒指（Lv35）,12,2,99,1,0,1416006,,1500,20,困难级剧情关卡获得,,,,装备锻造所用的35级戒指图纸,,93,,,,装备锻造所用的35级戒指图纸,
1400400303,星耀图纸·项链（Lv35）,12,2,99,1,0,1416005,,1500,20,困难级剧情关卡获得,,,,装备锻造所用的35级项链图纸,,93,,,,装备锻造所用的35级项链图纸,
1400400403,星耀图纸·头部（Lv35）,12,2,99,1,0,1416002,,1500,20,困难级剧情关卡获得,,,,装备锻造所用的35级头盔图纸,,93,,,,装备锻造所用的35级头盔图纸,
1400400503,星耀图纸·衣服（Lv35）,12,2,99,1,0,1416003,,1500,20,困难级剧情关卡获得,,,,装备锻造所用的35级衣服图纸,,93,,,,装备锻造所用的35级衣服图纸,
1400400603,星耀图纸·鞋子（Lv35）,12,2,99,1,0,1416004,,1500,20,困难级剧情关卡获得,,,,装备锻造所用的35级鞋子图纸,,93,,,,装备锻造所用的35级鞋子图纸,
1400400104,赫卡特图纸·武器（Lv45）,12,2,99,1,0,1416001,,2000,35,困难级剧情关卡获得,,,,装备锻造所用的45级武器图纸,,93,,,,装备锻造所用的45级武器图纸,
1400400204,赫卡特图纸·戒指（Lv45）,12,2,99,1,0,1416006,,2000,35,困难级剧情关卡获得,,,,装备锻造所用的45级戒指图纸,,93,,,,装备锻造所用的45级戒指图纸,
1400400304,赫卡特图纸·项链（Lv45）,12,2,99,1,0,1416005,,2000,35,困难级剧情关卡获得,,,,装备锻造所用的45级项链图纸,,93,,,,装备锻造所用的45级项链图纸,
1400400404,赫卡特图纸·头部（Lv45）,12,2,99,1,0,1416002,,2000,35,困难级剧情关卡获得,,,,装备锻造所用的45级头盔图纸,,93,,,,装备锻造所用的45级头盔图纸,
1400400504,赫卡特图纸·衣服（Lv45）,12,2,99,1,0,1416003,,2000,35,困难级剧情关卡获得,,,,装备锻造所用的45级衣服图纸,,93,,,,装备锻造所用的45级衣服图纸,
1400400604,赫卡特图纸·鞋子（Lv45）,12,2,99,1,0,1416004,,2000,35,困难级剧情关卡获得,,,,装备锻造所用的45级鞋子图纸,,93,,,,装备锻造所用的45级鞋子图纸,
1400400105,黎明图纸·武器（Lv55）,12,2,99,1,0,1416001,,2500,60,困难级剧情关卡获得,,,,装备锻造所用的55级武器图纸,,93,,,,装备锻造所用的55级武器图纸,
1400400205,黎明图纸·戒指（Lv55）,12,2,99,1,0,1416006,,2500,60,困难级剧情关卡获得,,,,装备锻造所用的55级戒指图纸,,93,,,,装备锻造所用的55级戒指图纸,
1400400305,黎明图纸·项链（Lv55）,12,2,99,1,0,1416005,,2500,60,困难级剧情关卡获得,,,,装备锻造所用的55级项链图纸,,93,,,,装备锻造所用的55级项链图纸,
1400400405,黎明图纸·头部（Lv55）,12,2,99,1,0,1416002,,2500,60,困难级剧情关卡获得,,,,装备锻造所用的55级头盔图纸,,93,,,,装备锻造所用的55级头盔图纸,
1400400505,黎明图纸·衣服（Lv55）,12,2,99,1,0,1416003,,2500,60,困难级剧情关卡获得,,,,装备锻造所用的55级衣服图纸,,93,,,,装备锻造所用的55级衣服图纸,
1400400605,黎明图纸·鞋子（Lv55）,12,2,99,1,0,1416004,,2500,60,困难级剧情关卡获得,,,,装备锻造所用的55级鞋子图纸,,93,,,,装备锻造所用的55级鞋子图纸,
1400400106,神墟图纸·武器（Lv65）,12,2,99,1,0,1416001,,3000,80,困难级剧情关卡获得,,,,装备锻造所用的65级武器图纸,,93,,,,装备锻造所用的65级武器图纸,
1400400206,神墟图纸·戒指（Lv65）,12,2,99,1,0,1416006,,3000,80,困难级剧情关卡获得,,,,装备锻造所用的65级戒指图纸,,93,,,,装备锻造所用的65级戒指图纸,
1400400306,神墟图纸·项链（Lv65）,12,2,99,1,0,1416005,,3000,80,困难级剧情关卡获得,,,,装备锻造所用的65级项链图纸,,93,,,,装备锻造所用的65级项链图纸,
1400400406,神墟图纸·头部（Lv65）,12,2,99,1,0,1416002,,3000,80,困难级剧情关卡获得,,,,装备锻造所用的65级头盔图纸,,93,,,,装备锻造所用的65级头盔图纸,
1400400506,神墟图纸·衣服（Lv65）,12,2,99,1,0,1416003,,3000,80,困难级剧情关卡获得,,,,装备锻造所用的65级衣服图纸,,93,,,,装备锻造所用的65级衣服图纸,
1400400606,神墟图纸·鞋子（Lv65）,12,2,99,1,0,1416004,,3000,80,困难级剧情关卡获得,,,,装备锻造所用的65级鞋子图纸,,93,,,,装备锻造所用的65级鞋子图纸,
1400500000,水晶碎片,20,,99,3,0,1307003,,500,10,精英级关卡获得,,,,可用4个合成紫水晶,,87,,,,可用4个合成紫水晶,
1400500001,紫水晶,24,4,99,4,0,1305003,,2000,30,精英级关卡、探险、战魔神殿获得,,,,用于装备精炼的紫水晶，可用4个合成红水晶,,87,,,,用于装备精炼的紫水晶，可用4个合成红水晶,
1400500002,红水晶,24,4,99,5,0,1305001,,5000,100,合成获得,,,,用于装备精炼的红水晶，可用4个合成橙水晶,,87,,,,用于装备精炼的红水晶，可用4个合成橙水晶,
1400500003,橙水晶,8,4,99,6,0,1305002,,10000,400,合成获得,,,,用于装备精练的橙水晶,,87,,,,用于装备精练的橙水晶,
1400600001,一品神愿石,4,,99,1,0,1306001,,500,5,剧情关卡获得,,,,一品神愿石，用于装备精炼,,86,,,,一品神愿石，用于装备精炼,
1400600002,二品神愿石,4,,99,2,0,1306002,,1000,10,剧情关卡获得,,,,二品神愿石，用于装备精炼,,86,,,,二品神愿石，用于装备精炼,
1400600003,三品神愿石,4,,99,3,0,1306003,,2000,20,剧情关卡获得,,,,三品神愿石，用于装备精炼,,86,,,,三品神愿石，用于装备精炼,
1400600004,四品神愿石,4,,99,4,0,1306004,,3000,30,剧情关卡获得,,,,四品神愿石，用于装备精炼,,87,,,,四品神愿石，用于装备精炼,
1400600005,五品神愿石,4,,99,5,0,1306005,,4000,40,剧情关卡获得,,,,五品神愿石，用于装备精炼,,87,,,,五品神愿石，用于装备精炼,
1400600006,六品神愿石,4,,99,6,0,1306006,,5000,50,剧情关卡获得,,,,六品神愿石，用于装备精炼,,87,,,,六品神愿石，用于装备精炼,
1401100000,陨铁碎片,20,,99,3,0,1307004,,500,3,普通探险获得,,,,可用4个来合成幽光陨铁,,87,,,,可用4个来合成幽光陨铁,
1401100001,幽光陨铁,24,5,99,4,0,1321001,,2000,10,探险获得,,,,用于解封攻击部件（武器、戒指、项链），可用4个合成红莲陨铁,,87,,,,用于解封攻击部件（武器、戒指、项链），可用4个合成红莲陨铁,
1401100002,红莲陨铁,24,5,99,5,0,1321002,,5000,25,合成、高级探险获得,,,,用于解封攻击部件（武器、戒指、项链），可用4个合成龙魂陨铁,,87,,,,用于解封攻击部件（武器、戒指、项链），可用4个合成龙魂陨铁,
1401100003,龙魂陨铁,8,5,99,6,0,1321003,,10000,50,合成获得,,,,用于解封攻击部件（武器、戒指、项链）,,87,,,,用于解封攻击部件（武器、戒指、项链）,
1401200000,羽毛碎片,20,,99,3,0,1307005,,500,3,普通探险获得,,,,可用4个来合成幽光羽毛,,87,,,,可用4个来合成幽光羽毛,
1401200001,幽光羽毛,24,5,99,4,0,1324001,,2000,10,探险获得,,,,用于解封防御部件（头盔、衣服、鞋子），可用4个合成红莲羽毛,,87,,,,用于解封防御部件（头盔、衣服、鞋子），可用4个合成红莲羽毛,
1401200002,红莲羽毛,24,5,99,5,0,1324002,,5000,25,合成、高级探险获得,,,,用于解封防御部件（头盔、衣服、鞋子），可用4个合成龙魂羽毛,,87,,,,用于解封防御部件（头盔、衣服、鞋子），可用4个合成龙魂羽毛,
1401200003,龙魂羽毛,8,5,99,6,0,1324003,,10000,50,合成获得,,,,用于解封防御部件（头盔、衣服、鞋子）,,87,,,,用于解封防御部件（头盔、衣服、鞋子）,
1403100001,初级炼魂珠,24,9,99,3,0,1331001,,1500,5,星魂商店、战魔神殿获得,,,,用于神灵突破的初级炼魂珠,,88,,,,用于神灵突破的初级炼魂珠,
1403100002,中级炼魂珠,24,9,99,4,0,1331002,,3500,20,合成获得,,,,用于神灵突破的中级炼魂珠,,86,,,,用于神灵突破的中级炼魂珠,
1403100003,高级炼魂珠,8,9,99,5,0,1331003,,7500,50,合成获得,,,,用于神灵突破的高级炼魂珠,,87,,,,用于神灵突破的高级炼魂珠,
1403200001,初级冥王珠,24,9,99,3,0,1332001,,2000,6,战功兑换、战魔神殿获得,,,,用于英魂突破的初级冥王珠,,88,,,,用于英魂突破的初级冥王珠,
1403200002,中级冥王珠,24,9,99,4,0,1332002,,5000,25,合成获得,,,,用于英魂突破的中级冥王珠,,86,,,,用于英魂突破的中级冥王珠,
1403200003,高级冥王珠,8,9,99,5,0,1332003,,10000,60,合成获得,,,,用于英魂突破的高级冥王珠,,87,,,,用于英魂突破的高级冥王珠,
1403300001,凝露精华,12,6,99,3,0,1333001,,800,10,诸神之战商店兑换获得,,,,用于锻造守护神装备的精华,,94,,,,用于锻造守护神装备的精华,
1403300002,水韵精华,12,6,99,3,0,1333002,,2000,20,诸神之战商店兑换获得,,,,用于锻造守护神装备的精华,,94,,,,用于锻造守护神装备的精华,
1403300003,冰魄精华,24,6,99,5,0,1333003,,5000,35,剧情关卡获得,,,,用于合成红色守护神装备的精华,,95,,,,用于合成红色守护神装备的精华,
1403300004,幻彩精华,8,6,99,6,0,1333004,,10000,60,剧情关卡获得,,,,用于合成橙色守护神装备的精华,,95,,,,用于合成橙色守护神装备的精华,
1903300001,羊毛,0,,99,3,0,1232101,,1500,0,神址探险,,,,用于时装之轮兑换时装,,87,,,,用于时装之轮兑换时装,
1903400001,金羊毛,0,,99,5,0,1232201,,3000,0,神址探险,,,,用于时装之轮兑换时装,,87,,,,用于时装之轮兑换时装,
1101300001,0级绿色圣骑魔剑武器,7,,1,2,0,6007,,12,,萝莉关卡掉落,,,,0级绿色圣骑魔剑武器,,87,,,,0级绿色圣骑魔剑武器,
1101500001,0级绿色圣骑狂战武器,7,,1,2,0,6007,,12,,萝莉关卡掉落,,,,0级绿色圣骑狂战武器,,87,,,,0级绿色圣骑狂战武器,
1101600001,0级绿色魔剑狂战武器,7,,1,2,0,6007,,12,,萝莉关卡掉落,,,,0级绿色魔剑狂战武器,,87,,,,0级绿色魔剑狂战武器,
1101700001,0级绿色无限制武器,7,,1,2,0,6007,,12,,萝莉关卡掉落,,,,0级绿色无限制武器,,87,,,,0级绿色无限制武器,
1300000001,测试道具,12,10,99,2,0,6007,,30,,萝莉关卡掉落,,,,测试道具,,87,,,,测试道具,
1903100001,时光匙,12,8,99,2,0,1408104,,30,,剧情关卡、探险获得,,,,可缩短培训守护神的时间,,87,,,,可缩短培训守护神的时间,
1903200001,召唤点,0,,99,1,0,1408105,,30,,每日任务获得,,,,可召唤低级神灵,,88,,,,可召唤低级神灵,
#1903200002,高级召唤卷,0,,99,1,0,1408105,,30,,商城获得,,,,可召唤中级神灵,,86,,,,可召唤中级神灵,
1903200003,神之召唤卷,0,,99,1,0,1408111,,30,,商城获得,,,,可召唤高级神灵,,87,,,,可召唤高级神灵,
1301102001,初级生命药水,12,,99,2,0,1411001,,30,,商城获得,,,,可恢复生命值的药水,,91,54,55,,可恢复生命值的药水,
1301102002,中级生命药水,12,,99,3,0,1411002,,30,,商城获得,,,,可恢复生命值的药水,,91,54,55,,可恢复生命值的药水,
1301202001,初级攻击药水,12,,99,2,0,1412001,,30,,商城获得,,,,可增加攻击力的药水,,91,54,55,,可增加攻击力的药水,
1301202002,中级攻击药水,12,,99,3,0,1412002,,30,,商城获得,,,,可增加攻击力的药水,,91,54,55,,可增加攻击力的药水,
1301302001,初级防御药水,12,,99,2,0,1413001,,30,,商城获得,,,,可增加防御的药水,,90,56,57,,可增加防御的药水,
1301302002,中级防御药水,12,,99,3,0,1413002,,30,,商城获得,,,,可增加防御的药水,,90,56,57,,可增加防御的药水,
1301402001,初级移速药水,12,,99,2,0,1414001,,30,,商城获得,,,,可增加移动速度的药水,,90,56,57,,可增加移动速度的药水,
1301402002,中级移速药水,12,,99,3,0,1414002,,30,,商城获得,,,,可增加移动速度的药水,,90,56,57,,可增加移动速度的药水,
1500100001,水晶之痕,0,,99,1,0,,,,,,,,,,,,,,,,
1500100002,维纳斯之心,0,,99,1,0,,,,,,,,,,,,,,,,
1500100003,召唤符文,0,,99,1,0,,,,,,,,,,,,,,,,
1500100004,远征军长剑,0,,99,1,0,,,,,,,,,,,,,,,,
1500100005,亡灵之书,0,,99,1,0,,,,,,,,,,,,,,,,
1500100006,扎克特的短剑,0,,99,1,0,,,,,,,,,,,,,,,,
1500100007,斯芬克斯面具,0,,99,1,0,,,,,,,,,,,,,,,,
1500100008,亡者之瞳,0,,99,1,0,,,,,,,,,,,,,,,,
1500100009,飞天斗篷,0,,99,1,0,,,,,,,,,,,,,,,,
1500100010,星辰刻文,0,,99,1,0,,,,,,,,,,,,,,,,
1500100011,精灵竖琴,0,,99,1,0,,,,,,,,,,,,,,,,
1500100012,地牢钥匙,0,,99,1,0,,,,,,,,,,,,,,,,
1500100013,符文石板,0,,99,1,0,,,,,,,,,,,,,,,,
1300300001,青铜潘多拉钥匙,12,,99,2,0,1403001,,500,10,战役等系统中击杀Boss有几率掉落,,,,可用来打开青铜潘多拉魔盒的钥匙,,88,,,,可用来打开青铜潘多拉魔盒的钥匙,
1300300002,白银潘多拉钥匙,12,,99,3,0,1403002,,1000,25,战役等系统中击杀Boss有几率掉落,,,,可用来打开白银潘多拉魔盒的钥匙,,86,,,,可用来打开白银潘多拉魔盒的钥匙,
1300300003,黄金潘多拉钥匙,12,,99,4,0,1403003,,2000,50,战役等系统中击杀Boss有几率掉落,,,,可用来打开金质潘多拉魔盒的钥匙,,87,,,,可用来打开金质潘多拉魔盒的钥匙,
1303001001,青铜潘多拉魔盒,12,,99,2,0,1402001,,500,10,战役等系统中击杀Boss有几率掉落,,,,打开可获得稀有道具的铜质潘多拉魔盒,,88,,,,打开可获得稀有道具的铜质潘多拉魔盒,
1303001002,白银潘多拉魔盒,12,,99,3,0,1402002,,1000,25,战役等系统中击杀Boss有几率掉落,,,,打开可获得稀有道具的银质潘多拉魔盒,,86,,,,打开可获得稀有道具的银质潘多拉魔盒,
1303001003,黄金潘多拉魔盒,12,,99,4,0,1402003,,2000,50,战役等系统中击杀Boss有几率掉落,,,,打开可获得稀有道具的金质潘多拉魔盒,,87,,,,打开可获得稀有道具的金质潘多拉魔盒,
1303101001,材料宝箱,0,,1,1,1,1409001,,30,,星魂兑换,,,,装有珍稀材料的宝箱,,87,,,,装有珍稀材料的宝箱,
1303101002,材料宝箱,0,,1,1,1,1409001,,30,,星魂兑换,,,,装有珍稀材料的宝箱,,87,,,,装有珍稀材料的宝箱,
1303101003,材料宝箱,0,,1,1,1,1409001,,30,,星魂兑换,,,,装有珍稀材料的宝箱,,87,,,,装有珍稀材料的宝箱,
1901601001,战功,8,,99,1,0,1408003,,,,参与排位赛可获得,,,,可兑换材料和升级技能,,88,,,,可兑换材料和升级技能,
1300101001,聚灵果,12,,99,1,0,1401001,,1000,20,通过淘宝获得,,,,可补充灵力的果实,,86,,,,可补充灵力的果实,
1300401001,50体力果,12,,99,2,0,1404001,,1000,20,礼包获得,,,,使用后可补充50体力的果实,,87,,,,使用后可补充50体力的果实,
1300501001,青铜礼包,12,,99,2,0,1405001,,100,5,使用战功进行兑换,,,,包含升星石、铜钱卡，有几率获得觉醒防具材料,,88,,,,包含升星石、铜钱卡，有几率获得觉醒防具材料,
1300501002,白银礼包,12,,99,3,0,1405002,,200,10,使用战功进行兑换,,,,包含升星石、铜钱卡、有几率获得觉醒防具材料,,86,,,,包含升星石、铜钱卡、有几率获得觉醒防具材料,
1300501003,黄金礼包,12,,99,4,0,1405003,,500,20,使用战功进行兑换,,,,包含升星石、铜钱卡、有几率获得觉醒防具材料,,86,,,,包含升星石、铜钱卡、有几率获得觉醒防具材料,
1300501004,白金礼包,12,,99,5,0,1405004,,1000,40,使用战功进行兑换,,,,包含升星石、铜钱卡、武器、有几率获得觉醒防具材料,,87,,,,包含升星石、铜钱卡、武器、有几率获得觉醒防具材料,
1300501005,王者礼包,12,,99,6,0,1405005,,2000,80,使用战功进行兑换,,,,包含升星石、铜钱卡、武器、觉醒防具材料,,87,,,,包含升星石、铜钱卡、武器、觉醒防具材料,
1310611001,小金币袋,8,,99,1,0,1407001,,50,10,关卡掉落,,,,开启后可随机获得1-10金币金币,,97,,,,开启后可随机获得1-10金币金币,
1310611002,小金币袋,8,,99,1,0,1407001,,50,10,关卡掉落,,,,开启后可随机获得5-20金币,,97,,,,开启后可随机获得5-20金币,
1310611003,小金币袋,8,,99,1,0,1407001,,50,10,关卡掉落,,,,开启后可随机获得10-30金币,,97,,,,开启后可随机获得10-30金币,
1310611004,小金币袋,8,,99,1,0,1407001,,50,10,关卡掉落,,,,开启后可随机获得20-50金币,,97,,,,开启后可随机获得20-50金币,
1310611005,小金币袋,8,,99,1,0,1407001,,50,10,关卡掉落,,,,开启后可随机获得30-70金币,,97,,,,开启后可随机获得30-70金币,
1311211001,战功,8,,99999,1,1,1408003,,30,,礼包获得,,,,获得后可增加500战功,,,,,,获得后可增加500战功,
1311211002,战功,8,,99999,2,1,1408003,,30,,礼包获得,,,,获得后可增加1000战功,,,,,,获得后可增加1000战功,
1311211003,战功,8,,99999,2,1,1408003,,30,,礼包获得,,,,获得后可增加2000战功,,,,,,获得后可增加2000战功,
1320611001,中金币袋,8,,99,2,0,1407002,,200,30,关卡掉落,,,,开启后可随机获得10-50金币,,96,,,,开启后可随机获得10-50金币,
1320611002,中金币袋,8,,99,2,0,1407002,,200,30,关卡掉落,,,,开启后可随机获得20-100金币,,96,,  ,,开启后可随机获得20-100金币,
1320611003,中金币袋,8,,99,2,0,1407002,,200,30,关卡掉落,,,,开启后可随机获得40-150金币,,96,,,,开启后可随机获得40-150金币,
1320611004,中金币袋,8,,99,2,0,1407002,,200,30,关卡掉落,,,,开启后可随机获得60-250金币,,96,,,,开启后可随机获得60-250金币,
1320611005,中金币袋,8,,99,2,0,1407002,,200,30,关卡掉落,,,,开启后可随机获得80-300金币,,96,,,,开启后可随机获得80-300金币,
1330611001,大金币袋,8,,99,3,0,1407003,,500,60,关卡掉落,,,,开启后可随机获得50-200金币,,96,,,,开启后可随机获得50-200金币,
1330611002,大金币袋,8,,99,3,0,1407003,,500,60,关卡掉落,,,,开启后可随机获得100-400金币,,96,,,,开启后可随机获得100-400金币,
1330611003,大金币袋,8,,99,3,0,1407003,,500,60,关卡掉落,,,,开启后可随机获得150-600金币,,96,,,,开启后可随机获得150-600金币,
1330611004,大金币袋,8,,99,3,0,1407003,,500,60,关卡掉落,,,,开启后可随机获得250-800金币,,96,,,,开启后可随机获得250-800金币,
1330611005,大金币袋,8,,99,3,0,1407003,,500,60,关卡掉落,,,,开启后可随机获得300-1000金币,,96,,,,开启后可随机获得300-1000金币,
1302112001,100红药水,0,,99,1,0,,,50,10,关卡掉落,,,,可回复100点HP,,91,54,55,,可回复100点HP,
1302112002,200红药水,0,,99,1,0,,,50,10,关卡掉落,,,,可回复200点HP,,91,54,55,,可回复200点HP,
1302112003,400红药水,0,,99,1,0,,,50,10,关卡掉落,,,,可回复400点HP,,91,54,55,,可回复400点HP,
1302112004,600红药水,0,,99,1,0,,,50,10,关卡掉落,,,,可回复600点HP,,91,54,55,,可回复600点HP,
1302112005,800红药水,0,,99,1,0,,,50,10,关卡掉落,,,,可回复800点HP,,91,54,55,,可回复800点HP,
1302112006,1000红药水,0,,99,1,0,,,50,10,关卡掉落,,,,可回复1000点HP,,91,54,55,,可回复1000点HP,
1302312001,100蓝药水,0,,99,1,0,,,200,30,关卡掉落,,,,可回复MP,,90,56,57,,可回复MP,
1302312002,150蓝药水,0,,99,1,0,,,200,30,关卡掉落,,,,可回复MP,,90,56,57,,可回复MP,
1302312003,200蓝药水,0,,99,1,0,,,200,30,关卡掉落,,,,可回复MP,,90,56,57,,可回复MP,
1302512001,SP药水,0,,99,1,0,,,500,60,关卡掉落,,,,可增加SP,,58,58,59,,可增加SP,
1300701001,组队加成宝盒,8,,99,1,0,1406001,,500,60,炼狱组队获得,,,,可随机开出道具奖励,,86,,,,可随机开出道具奖励,
1300600000,金币,0,,99999,1,0,1408001,1408101,500,60,关卡获得,,,,已拾取金币,,,,,,已拾取金币,
1300600001,经验,0,,99999,1,0,1408002,,500,60,关卡获得,,,,可获得经验,,,,,,可获得经验,
1300600002,钻石1,0,,99999,1,0,1408106,,,,充值获得,,,,,,,,,,,
1300600003,钻石2,0,,99999,1,0,1408106,,,,充值获得,,,,,,,,,,,
