id,formulas,equip,feedback,res_type,res_value,m_count,m1,m_value1,m2,m_value2,m3,m_value3,m4,m_value4,
1805400008,,1105400506,,1,200000,1,1401200003,8,,,,,,,
1806400008,,1106400506,,1,200000,1,1401200003,8,,,,,,,
1801100014,,1101100512,,1,300000,1,1401100003,12,,,,,,,
1802100014,,1102100512,,1,300000,1,1401100003,12,,,,,,,
1803100014,,1103100512,,1,300000,1,1401100003,12,,,,,,,
1804100014,,1104100512,,1,300000,1,1401200003,12,,,,,,,
1805100014,,1105100512,,1,300000,1,1401200003,12,,,,,,,
1806100014,,1106100512,,1,300000,1,1401200003,12,,,,,,,
1801200014,,1101200512,,1,300000,1,1401100003,12,,,,,,,
1802200014,,1102200512,,1,300000,1,1401100003,12,,,,,,,
1803200014,,1103200512,,1,300000,1,1401100003,12,,,,,,,
1804200014,,1104200512,,1,300000,1,1401200003,12,,,,,,,
1805200014,,1105200512,,1,300000,1,1401200003,12,,,,,,,
1806200014,,1106200512,,1,300000,1,1401200003,12,,,,,,,
1801400014,,1101400512,,1,300000,1,1401100003,12,,,,,,,
1802400014,,1102400512,,1,300000,1,1401100003,12,,,,,,,
1803400014,,1103400512,,1,300000,1,1401100003,12,,,,,,,
1804400014,,1104400512,,1,300000,1,1401200003,12,,,,,,,
1805400014,,1105400512,,1,300000,1,1401200003,12,,,,,,,
1806400014,,1106400512,,1,300000,1,1401200003,12,,,,,,,
1801100009,,1101100507,,1,100000,1,1401100002,7,,,,,,,
1802100009,,1102100507,,1,100000,1,1401100002,7,,,,,,,
1803100009,,1103100507,,1,100000,1,1401100002,7,,,,,,,
1804100009,,1104100507,,1,100000,1,1401200002,7,,,,,,,
1805100009,,1105100507,,1,100000,1,1401200002,7,,,,,,,
1806100009,,1106100507,,1,100000,1,1401200002,7,,,,,,,
1801200009,,1101200507,,1,100000,1,1401100002,7,,,,,,,
1802200009,,1102200507,,1,100000,1,1401100002,7,,,,,,,
1803200009,,1103200507,,1,100000,1,1401100002,7,,,,,,,
1804200009,,1104200507,,1,100000,1,1401200002,7,,,,,,,
1805200009,,1105200507,,1,100000,1,1401200002,7,,,,,,,
1806200009,,1106200507,,1,100000,1,1401200002,7,,,,,,,
1801400009,,1101400507,,1,100000,1,1401100002,7,,,,,,,
1802400009,,1102400507,,1,100000,1,1401100002,7,,,,,,,
1803400009,,1103400507,,1,100000,1,1401100002,7,,,,,,,
1804400009,,1104400507,,1,100000,1,1401200002,7,,,,,,,
1805400009,,1105400507,,1,100000,1,1401200002,7,,,,,,,
1806400009,,1106400507,,1,100000,1,1401200002,7,,,,,,,
1801100010,,1101100508,,1,160000,1,1401100002,16,,,,,,,
1802100010,,1102100508,,1,160000,1,1401100002,16,,,,,,,
1803100010,,1103100508,,1,160000,1,1401100002,16,,,,,,,
1804100010,,1104100508,,1,160000,1,1401200002,16,,,,,,,
1805100010,,1105100508,,1,160000,1,1401200002,16,,,,,,,
1806100010,,1106100508,,1,160000,1,1401200002,16,,,,,,,
1801200010,,1101200508,,1,160000,1,1401100002,16,,,,,,,
1802200010,,1102200508,,1,160000,1,1401100002,16,,,,,,,
1803200010,,1103200508,,1,160000,1,1401100002,16,,,,,,,
1804200010,,1104200508,,1,160000,1,1401200002,16,,,,,,,
1805200010,,1105200508,,1,160000,1,1401200002,16,,,,,,,
1806200010,,1106200508,,1,160000,1,1401200002,16,,,,,,,
1801400010,,1101400508,,1,160000,1,1401100002,16,,,,,,,
1802400010,,1102400508,,1,160000,1,1401100002,16,,,,,,,
1803400010,,1103400508,,1,160000,1,1401100002,16,,,,,,,
1804400010,,1104400508,,1,160000,1,1401200002,16,,,,,,,
1805400010,,1105400508,,1,160000,1,1401200002,16,,,,,,,
1806400010,,1106400508,,1,160000,1,1401200002,16,,,,,,,
1801100011,,1101100509,,1,300000,1,1401100003,8,,,,,,,
1802100011,,1102100509,,1,300000,1,1401100003,8,,,,,,,
1803100011,,1103100509,,1,300000,1,1401100003,8,,,,,,,
1804100011,,1104100509,,1,300000,1,1401200003,8,,,,,,,
1805100011,,1105100509,,1,300000,1,1401200003,8,,,,,,,
1806100011,,1106100509,,1,300000,1,1401200003,8,,,,,,,
1801200011,,1101200509,,1,300000,1,1401100003,8,,,,,,,
1802200011,,1102200509,,1,300000,1,1401100003,8,,,,,,,
1803200011,,1103200509,,1,300000,1,1401100003,8,,,,,,,
1804200011,,1104200509,,1,300000,1,1401200003,8,,,,,,,
1805200011,,1105200509,,1,300000,1,1401200003,8,,,,,,,
1806200011,,1106200509,,1,300000,1,1401200003,8,,,,,,,
1801400011,,1101400509,,1,300000,1,1401100003,8,,,,,,,
1802400011,,1102400509,,1,300000,1,1401100003,8,,,,,,,
1803400011,,1103400509,,1,300000,1,1401100003,8,,,,,,,
1804400011,,1104400509,,1,300000,1,1401200003,8,,,,,,,
1805400011,,1105400509,,1,300000,1,1401200003,8,,,,,,,
1806400011,,1106400509,,1,300000,1,1401200003,8,,,,,,,
1801100015,,1101100513,,1,450000,1,1401100003,12,,,,,,,
1802100015,,1102100513,,1,450000,1,1401100003,12,,,,,,,
1803100015,,1103100513,,1,450000,1,1401100003,12,,,,,,,
1804100015,,1104100513,,1,450000,1,1401200003,12,,,,,,,
1805100015,,1105100513,,1,450000,1,1401200003,12,,,,,,,
1806100015,,1106100513,,1,450000,1,1401200003,12,,,,,,,
1801200015,,1101200513,,1,450000,1,1401100003,12,,,,,,,
1802200015,,1102200513,,1,450000,1,1401100003,12,,,,,,,
1803200015,,1103200513,,1,450000,1,1401100003,12,,,,,,,
1804200015,,1104200513,,1,450000,1,1401200003,12,,,,,,,
1805200015,,1105200513,,1,450000,1,1401200003,12,,,,,,,
1806200015,,1106200513,,1,450000,1,1401200003,12,,,,,,,
1801400015,,1101400513,,1,450000,1,1401100003,12,,,,,,,
1802400015,,1102400513,,1,450000,1,1401100003,12,,,,,,,
1803400015,,1103400513,,1,450000,1,1401100003,12,,,,,,,
1804400015,,1104400513,,1,450000,1,1401200003,12,,,,,,,
1805400015,,1105400513,,1,450000,1,1401200003,12,,,,,,,
1806400015,,1106400513,,1,450000,1,1401200003,12,,,,,,,
1801100012,,1101100510,,1,240000,1,1401100002,16,,,,,,,
1802100012,,1102100510,,1,240000,1,1401100002,16,,,,,,,
1803100012,,1103100510,,1,240000,1,1401100002,16,,,,,,,
1804100012,,1104100510,,1,240000,1,1401200002,16,,,,,,,
1805100012,,1105100510,,1,240000,1,1401200002,16,,,,,,,
1806100012,,1106100510,,1,240000,1,1401200002,16,,,,,,,
1801200012,,1101200510,,1,240000,1,1401100002,16,,,,,,,
1802200012,,1102200510,,1,240000,1,1401100002,16,,,,,,,
1803200012,,1103200510,,1,240000,1,1401100002,16,,,,,,,
1804200012,,1104200510,,1,240000,1,1401200002,16,,,,,,,
1805200012,,1105200510,,1,240000,1,1401200002,16,,,,,,,
1806200012,,1106200510,,1,240000,1,1401200002,16,,,,,,,
1801400012,,1101400510,,1,240000,1,1401100002,16,,,,,,,
1802400012,,1102400510,,1,240000,1,1401100002,16,,,,,,,
1803400012,,1103400510,,1,240000,1,1401100002,16,,,,,,,
1804400012,,1104400510,,1,240000,1,1401200002,16,,,,,,,
1805400012,,1105400510,,1,240000,1,1401200002,16,,,,,,,
1806400012,,1106400510,,1,240000,1,1401200002,16,,,,,,,
1801100013,,1101100511,,1,450000,1,1401100003,8,,,,,,,
1802100013,,1102100511,,1,450000,1,1401100003,8,,,,,,,
1803100013,,1103100511,,1,450000,1,1401100003,8,,,,,,,
1804100013,,1104100511,,1,450000,1,1401200003,8,,,,,,,
1805100013,,1105100511,,1,450000,1,1401200003,8,,,,,,,
1806100013,,1106100511,,1,450000,1,1401200003,8,,,,,,,
1801200013,,1101200511,,1,450000,1,1401100003,8,,,,,,,
1802200013,,1102200511,,1,450000,1,1401100003,8,,,,,,,
1803200013,,1103200511,,1,450000,1,1401100003,8,,,,,,,
1804200013,,1104200511,,1,450000,1,1401200003,8,,,,,,,
1805200013,,1105200511,,1,450000,1,1401200003,8,,,,,,,
1806200013,,1106200511,,1,450000,1,1401200003,8,,,,,,,
1801400013,,1101400511,,1,450000,1,1401100003,8,,,,,,,
1802400013,,1102400511,,1,450000,1,1401100003,8,,,,,,,
1803400013,,1103400511,,1,450000,1,1401100003,8,,,,,,,
1804400013,,1104400511,,1,450000,1,1401200003,8,,,,,,,
1805400013,,1105400511,,1,450000,1,1401200003,8,,,,,,,
1806400013,,1106400511,,1,450000,1,1401200003,8,,,,,,,
1801100016,,1101100514,,1,700000,1,1401100003,12,,,,,,,
1802100016,,1102100514,,1,700000,1,1401100003,12,,,,,,,
1803100016,,1103100514,,1,700000,1,1401100003,12,,,,,,,
1804100016,,1104100514,,1,700000,1,1401200003,12,,,,,,,
1805100016,,1105100514,,1,700000,1,1401200003,12,,,,,,,
1806100016,,1106100514,,1,700000,1,1401200003,12,,,,,,,
1801200016,,1101200514,,1,700000,1,1401100003,12,,,,,,,
1802200016,,1102200514,,1,700000,1,1401100003,12,,,,,,,
1803200016,,1103200514,,1,700000,1,1401100003,12,,,,,,,
1804200016,,1104200514,,1,700000,1,1401200003,12,,,,,,,
1805200016,,1105200514,,1,700000,1,1401200003,12,,,,,,,
1806200016,,1106200514,,1,700000,1,1401200003,12,,,,,,,
1801400016,,1101400514,,1,700000,1,1401100003,12,,,,,,,
1802400016,,1102400514,,1,700000,1,1401100003,12,,,,,,,
1803400016,,1103400514,,1,700000,1,1401100003,12,,,,,,,
1804400016,,1104400514,,1,700000,1,1401200003,12,,,,,,,
1805400016,,1105400514,,1,700000,1,1401200003,12,,,,,,,
1806400016,,1106400514,,1,700000,1,1401200003,12,,,,,,,
