id,monster,reward_time,born_center,drop_id_com,pro_com,drop_id_elite,pro_elite,drop_id_boss,pro_boss,end
4003001,"[4003001,4003001,4003001,4003001,4003001,4003001,4003001,4003002]",0,"[{""x"":118.5,""z"":42.5,""r"":3},{""x"":105.5,""z"":41.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4003002,"[4003001,4003001,4003001,4003001,4003001,4003001,4003002,4003002]",0,"[{""x"":95.5,""z"":59.5,""r"":3},{""x"":89.5,""z"":52.5,""r"":3},{""x"":88.5,""z"":55.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4003003,"[4003001,4003001,4003001,4003001,4003001,4003001,4003002,4003002]",0,"[{""x"":99.5,""z"":96.5,""r"":3},{""x"":78.5,""z"":110.5,""r"":3},{""x"":107.5,""z"":88.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4003004,"[4003001,4003001,4003001,4003001,4003001,4003001,4003002,4003002]",0,"[{""x"":71.5,""z"":100.5,""r"":3},{""x"":88.5,""z"":110.5,""r"":3},{""x"":77.5,""z"":87.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4003005,"[4003001,4003001,4003001,4003001,4003001,4003002,4003002,4003003]",0,"[{""x"":36.5,""z"":31.5,""r"":3},{""x"":28.5,""z"":45.5,""r"":3},{""x"":27.5,""z"":35.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4003101,"[4003101,4003101,4003101,4003101,4003101,4003101,4003101,4003102]",0,"[{""x"":118.5,""z"":42.5,""r"":3},{""x"":105.5,""z"":41.5,""r"":3}]",[7000010],3000,[7000090],10000,,,
4003102,"[4003101,4003101,4003101,4003101,4003101,4003101,4003102,4003102]",0,"[{""x"":95.5,""z"":59.5,""r"":3},{""x"":89.5,""z"":52.5,""r"":3},{""x"":88.5,""z"":55.5,""r"":3}]",[7000010],3000,[7000090],10000,,,
4003103,"[4003101,4003101,4003101,4003101,4003101,4003101,4003102,4003102]",0,"[{""x"":99.5,""z"":96.5,""r"":3},{""x"":78.5,""z"":110.5,""r"":3},{""x"":107.5,""z"":88.5,""r"":3}]",[7000010],3000,[7000090],10000,,,
4003104,"[4003101,4003101,4003101,4003101,4003101,4003101,4003102,4003102]",0,"[{""x"":71.5,""z"":100.5,""r"":3},{""x"":88.5,""z"":110.5,""r"":3},{""x"":77.5,""z"":87.5,""r"":3}]",[7000010],3000,[7000090],10000,,,
4003105,"[4003101,4003101,4003101,4003101,4003101,4003102,4003102,4003103]",0,"[{""x"":36.5,""z"":31.5,""r"":3},{""x"":28.5,""z"":45.5,""r"":3},{""x"":27.5,""z"":35.5,""r"":3}]",[7000010],3000,[7000090],10000,,,
4003201,"[4003201,4003201,4003201,4003201,4003201,4003201,4003201,4003202]",0,"[{""x"":118.5,""z"":42.5,""r"":3},{""x"":105.5,""z"":41.5,""r"":3}]",[7000010],3000,[7000130],10000,,,
4003202,"[4003201,4003201,4003201,4003201,4003201,4003201,4003202,4003202]",0,"[{""x"":95.5,""z"":59.5,""r"":3},{""x"":89.5,""z"":52.5,""r"":3},{""x"":88.5,""z"":55.5,""r"":3}]",[7000010],3000,[7000130],10000,,,
4003203,"[4003201,4003201,4003201,4003201,4003201,4003201,4003202,4003202]",0,"[{""x"":99.5,""z"":96.5,""r"":3},{""x"":78.5,""z"":110.5,""r"":3},{""x"":107.5,""z"":88.5,""r"":3}]",[7000010],3000,[7000130],10000,,,
4003204,"[4003201,4003201,4003201,4003201,4003201,4003201,4003202,4003202]",0,"[{""x"":71.5,""z"":100.5,""r"":3},{""x"":88.5,""z"":110.5,""r"":3},{""x"":77.5,""z"":87.5,""r"":3}]",[7000010],3000,[7000130],10000,,,
4003205,"[4003201,4003201,4003201,4003201,4003201,4003202,4003202,4003203]",0,"[{""x"":36.5,""z"":31.5,""r"":3},{""x"":28.5,""z"":45.5,""r"":3},{""x"":27.5,""z"":35.5,""r"":3}]",[7000010],3000,[7000130],10000,,,
4004001,"[4004001,4004001,4004001,4004001,4004001,4004001,4004001,4004002]",0,"[{""x"":27.5,""z"":38.5,""r"":3},{""x"":19.5,""z"":31.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4004002,"[4004001,4004001,4004001,4004001,4004001,4004001,4004002,4004002]",0,"[{""x"":10.5,""z"":40.5,""r"":3},{""x"":23.5,""z"":43.5,""r"":3},{""x"":35.5,""z"":41.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4004003,"[4004001,4004001,4004001,4004001,4004001,4004001,4004002,4004002]",0,"[{""x"":36.5,""z"":89.5,""r"":3},{""x"":28.5,""z"":96.5,""r"":3},{""x"":17.5,""z"":98.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4004004,"[4004001,4004001,4004001,4004001,4004001,4004001,4004002,4004002]",0,"[{""x"":22.5,""z"":107.5,""r"":3},{""x"":33.5,""z"":92.5,""r"":3},{""x"":31.5,""z"":99.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4004005,"[4004001,4004001,4004001,4004001,4004001,4004002,4004002,4004003]",0,"[{""x"":87.5,""z"":106.5,""r"":3},{""x"":86.5,""z"":95.5,""r"":3},{""x"":77.5,""z"":89.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4004101,"[4004101,4004101,4004101,4004101,4004101,4004101,4004101,4004102]",0,"[{""x"":27.5,""z"":38.5,""r"":3},{""x"":19.5,""z"":31.5,""r"":3}]",[7000010],3000,[7000050],10000,,,
4004102,"[4004101,4004101,4004101,4004101,4004101,4004101,4004102,4004102]",0,"[{""x"":10.5,""z"":40.5,""r"":3},{""x"":23.5,""z"":43.5,""r"":3},{""x"":35.5,""z"":41.5,""r"":3}]",[7000010],3000,[7000050],10000,,,
4004103,"[4004101,4004101,4004101,4004101,4004101,4004101,4004102,4004102]",0,"[{""x"":36.5,""z"":89.5,""r"":3},{""x"":28.5,""z"":96.5,""r"":3},{""x"":17.5,""z"":98.5,""r"":3}]",[7000010],3000,[7000050],10000,,,
4004104,"[4004101,4004101,4004101,4004101,4004101,4004101,4004102,4004102]",0,"[{""x"":22.5,""z"":107.5,""r"":3},{""x"":33.5,""z"":92.5,""r"":3},{""x"":31.5,""z"":99.5,""r"":3}]",[7000010],3000,[7000050],10000,,,
4004105,"[4004101,4004101,4004101,4004101,4004101,4004102,4004102,4004103]",0,"[{""x"":87.5,""z"":106.5,""r"":3},{""x"":86.5,""z"":95.5,""r"":3},{""x"":77.5,""z"":89.5,""r"":3}]",[7000010],3000,[7000050],10000,,,
4004201,"[4004201,4004201,4004201,4004201,4004201,4004201,4004201,4004202]",0,"[{""x"":27.5,""z"":38.5,""r"":3},{""x"":19.5,""z"":31.5,""r"":3}]",[7000010],3000,[7000110],10000,,,
4004202,"[4004201,4004201,4004201,4004201,4004201,4004201,4004202,4004202]",0,"[{""x"":10.5,""z"":40.5,""r"":3},{""x"":23.5,""z"":43.5,""r"":3},{""x"":35.5,""z"":41.5,""r"":3}]",[7000010],3000,[7000110],10000,,,
4004203,"[4004201,4004201,4004201,4004201,4004201,4004201,4004202,4004202]",0,"[{""x"":36.5,""z"":89.5,""r"":3},{""x"":28.5,""z"":96.5,""r"":3},{""x"":17.5,""z"":98.5,""r"":3}]",[7000010],3000,[7000110],10000,,,
4004204,"[4004201,4004201,4004201,4004201,4004201,4004201,4004202,4004202]",0,"[{""x"":22.5,""z"":107.5,""r"":3},{""x"":33.5,""z"":92.5,""r"":3},{""x"":31.5,""z"":99.5,""r"":3}]",[7000010],3000,[7000110],10000,,,
4004205,"[4004201,4004201,4004201,4004201,4004201,4004202,4004202,4004203]",0,"[{""x"":87.5,""z"":106.5,""r"":3},{""x"":86.5,""z"":95.5,""r"":3},{""x"":77.5,""z"":89.5,""r"":3}]",[7000010],3000,[7000110],10000,,,
4005001,"[4005001,4005001,4005001,4005001,4005001,4005001,4005001,4005002]",0,"[{""x"":7.5,""z"":16.5,""r"":3},{""x"":16.5,""z"":24.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4005002,"[4005001,4005001,4005001,4005001,4005001,4005001,4005002,4005002]",0,"[{""x"":6.5,""z"":32.5,""r"":3},{""x"":20.5,""z"":26.5,""r"":3},{""x"":4.5,""z"":23.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4005003,"[4005001,4005001,4005001,4005001,4005001,4005001,4005002,4005002]",0,"[{""x"":49.5,""z"":45.5,""r"":3},{""x"":46.5,""z"":56.5,""r"":3},{""x"":34.5,""z"":59.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4005004,"[4005001,4005001,4005001,4005001,4005001,4005001,4005002,4005002]",0,"[{""x"":20.5,""z"":55.5,""r"":3},{""x"":17.5,""z"":46.5,""r"":3},{""x"":30.5,""z"":41.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4005005,"[4005001,4005001,4005002,4005002,4005002,4005002,4005002,4005003]",0,"[{""x"":18.5,""z"":91.5,""r"":3},{""x"":4.5,""z"":90.5,""r"":3},{""x"":30.5,""z"":81.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4005101,"[4005101,4005101,4005101,4005101,4005101,4005101,4005101,4005102]",0,"[{""x"":7.5,""z"":16.5,""r"":3},{""x"":16.5,""z"":24.5,""r"":3}]",[7000010],3000,[7000060],10000,,,
4005102,"[4005101,4005101,4005101,4005101,4005101,4005101,4005102,4005102]",0,"[{""x"":6.5,""z"":32.5,""r"":3},{""x"":20.5,""z"":26.5,""r"":3},{""x"":4.5,""z"":23.5,""r"":3}]",[7000010],3000,[7000060],10000,,,
4005103,"[4005101,4005101,4005101,4005101,4005101,4005101,4005102,4005102]",0,"[{""x"":49.5,""z"":45.5,""r"":3},{""x"":46.5,""z"":56.5,""r"":3},{""x"":34.5,""z"":59.5,""r"":3}]",[7000010],3000,[7000060],10000,,,
4005104,"[4005101,4005101,4005101,4005101,4005101,4005101,4005102,4005102]",0,"[{""x"":20.5,""z"":55.5,""r"":3},{""x"":17.5,""z"":46.5,""r"":3},{""x"":30.5,""z"":41.5,""r"":3}]",[7000010],3000,[7000060],10000,,,
4005105,"[4005101,4005101,4005102,4005102,4005102,4005102,4005102,4005103]",0,"[{""x"":18.5,""z"":91.5,""r"":3},{""x"":4.5,""z"":90.5,""r"":3},{""x"":30.5,""z"":81.5,""r"":3}]",[7000010],3000,[7000060],10000,,,
4005201,"[4005201,4005201,4005201,4005201,4005201,4005201,4005201,4005202]",0,"[{""x"":7.5,""z"":16.5,""r"":3},{""x"":16.5,""z"":24.5,""r"":3}]",[7000010],3000,[7000140],10000,,,
4005202,"[4005201,4005201,4005201,4005201,4005201,4005201,4005202,4005202]",0,"[{""x"":6.5,""z"":32.5,""r"":3},{""x"":20.5,""z"":26.5,""r"":3},{""x"":4.5,""z"":23.5,""r"":3}]",[7000010],3000,[7000140],10000,,,
4005203,"[4005201,4005201,4005201,4005201,4005201,4005201,4005202,4005202]",0,"[{""x"":49.5,""z"":45.5,""r"":3},{""x"":46.5,""z"":56.5,""r"":3},{""x"":34.5,""z"":59.5,""r"":3}]",[7000010],3000,[7000140],10000,,,
4005204,"[4005201,4005201,4005201,4005201,4005201,4005201,4005202,4005202]",0,"[{""x"":20.5,""z"":55.5,""r"":3},{""x"":17.5,""z"":46.5,""r"":3},{""x"":30.5,""z"":41.5,""r"":3}]",[7000010],3000,[7000140],10000,,,
4005205,"[4005201,4005201,4005202,4005202,4005202,4005202,4005202,4005203]",0,"[{""x"":18.5,""z"":91.5,""r"":3},{""x"":4.5,""z"":90.5,""r"":3},{""x"":30.5,""z"":81.5,""r"":3}]",[7000010],3000,[7000140],10000,,,
4006001,"[4006001,4006001,4006001,4006001,4006001,4006001,4006001,4006002]",0,"[{""x"":63.5,""z"":20.5,""r"":3},{""x"":65.5,""z"":5.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4006002,"[4006001,4006001,4006001,4006001,4006001,4006001,4006002,4006002]",0,"[{""x"":49.5,""z"":23.5,""r"":3},{""x"":48.5,""z"":12.5,""r"":3},{""x"":52.5,""z"":3.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4006003,"[4006001,4006001,4006001,4006001,4006001,4006001,4006002,4006002]",0,"[{""x"":72.5,""z"":33.5,""r"":3},{""x"":76.5,""z"":41.5,""r"":3},{""x"":89.5,""z"":42.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4006004,"[4006001,4006001,4006001,4006001,4006001,4006001,4006002,4006002]",0,"[{""x"":83.5,""z"":47.5,""r"":3},{""x"":92.5,""z"":40.5,""r"":3},{""x"":91.5,""z"":30.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4006005,"[4006001,4006001,4006002,4006002,4006002,4006002,4006002,4006003]",0,"[{""x"":79.5,""z"":93.5,""r"":3},{""x"":66.5,""z"":95.5,""r"":3},{""x"":66.5,""z"":81.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4006101,"[4006101,4006101,4006101,4006101,4006101,4006101,4006101,4006102]",0,"[{""x"":63.5,""z"":20.5,""r"":3},{""x"":65.5,""z"":5.5,""r"":3}]",[7000010],3000,[7000100],10000,,,
4006102,"[4006101,4006101,4006101,4006101,4006101,4006101,4006102,4006102]",0,"[{""x"":49.5,""z"":23.5,""r"":3},{""x"":48.5,""z"":12.5,""r"":3},{""x"":52.5,""z"":3.5,""r"":3}]",[7000010],3000,[7000100],10000,,,
4006103,"[4006101,4006101,4006101,4006101,4006101,4006101,4006102,4006102]",0,"[{""x"":72.5,""z"":33.5,""r"":3},{""x"":76.5,""z"":41.5,""r"":3},{""x"":89.5,""z"":42.5,""r"":3}]",[7000010],3000,[7000100],10000,,,
4006104,"[4006101,4006101,4006101,4006101,4006101,4006101,4006102,4006102]",0,"[{""x"":83.5,""z"":47.5,""r"":3},{""x"":92.5,""z"":40.5,""r"":3},{""x"":91.5,""z"":30.5,""r"":3}]",[7000010],3000,[7000100],10000,,,
4006105,"[4006101,4006101,4006102,4006102,4006102,4006102,4006102,4006103]",0,"[{""x"":79.5,""z"":93.5,""r"":3},{""x"":66.5,""z"":95.5,""r"":3},{""x"":66.5,""z"":81.5,""r"":3}]",[7000010],3000,[7000100],10000,,,
4006201,"[4006201,4006201,4006201,4006201,4006201,4006201,4006201,4006202]",0,"[{""x"":63.5,""z"":20.5,""r"":3},{""x"":65.5,""z"":5.5,""r"":3}]",[7000010],3000,[7000120],10000,,,
4006202,"[4006201,4006201,4006201,4006201,4006201,4006201,4006202,4006202]",0,"[{""x"":49.5,""z"":23.5,""r"":3},{""x"":48.5,""z"":12.5,""r"":3},{""x"":52.5,""z"":3.5,""r"":3}]",[7000010],3000,[7000120],10000,,,
4006203,"[4006201,4006201,4006201,4006201,4006201,4006201,4006202,4006202]",0,"[{""x"":72.5,""z"":33.5,""r"":3},{""x"":76.5,""z"":41.5,""r"":3},{""x"":89.5,""z"":42.5,""r"":3}]",[7000010],3000,[7000120],10000,,,
4006204,"[4006201,4006201,4006201,4006201,4006201,4006201,4006202,4006202]",0,"[{""x"":83.5,""z"":47.5,""r"":3},{""x"":92.5,""z"":40.5,""r"":3},{""x"":91.5,""z"":30.5,""r"":3}]",[7000010],3000,[7000120],10000,,,
4006205,"[4006201,4006201,4006202,4006202,4006202,4006202,4006202,4006203]",0,"[{""x"":79.5,""z"":93.5,""r"":3},{""x"":66.5,""z"":95.5,""r"":3},{""x"":66.5,""z"":81.5,""r"":3}]",[7000010],3000,[7000120],10000,,,
4007001,"[4007001,4007001,4007001,4007001,4007001,4007001,4007001,4007002]",0,"[{""x"":93.5,""z"":40.5,""r"":3},{""x"":72.5,""z"":34.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4007002,"[4007001,4007001,4007001,4007001,4007001,4007001,4007002,4007002]",0,"[{""x"":71.5,""z"":44.5,""r"":3},{""x"":83.5,""z"":49.5,""r"":3},{""x"":93.5,""z"":47.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4007003,"[4007001,4007001,4007001,4007001,4007001,4007001,4007002,4007002]",0,"[{""x"":31.5,""z"":58.5,""r"":3},{""x"":26.5,""z"":46.5,""r"":3},{""x"":35.5,""z"":33.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4007004,"[4007001,4007001,4007001,4007001,4007001,4007002,4007002,4007002]",0,"[{""x"":21.5,""z"":43.5,""r"":3},{""x"":19.5,""z"":49.5,""r"":3},{""x"":23.5,""z"":55.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4007005,"[4007001,4007001,4007002,4007002,4007002,4007002,4007002,4007003]",0,"[{""x"":19.5,""z"":91.5,""r"":3},{""x"":30.5,""z"":86.5,""r"":3},{""x"":32.5,""z"":74.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4007101,"[4007101,4007101,4007101,4007101,4007101,4007101,4007101,4007102]",0,"[{""x"":93.5,""z"":40.5,""r"":3},{""x"":72.5,""z"":34.5,""r"":3}]",[7000010],3000,[7000070],10000,,,
4007102,"[4007101,4007101,4007101,4007101,4007101,4007101,4007102,4007102]",0,"[{""x"":71.5,""z"":44.5,""r"":3},{""x"":83.5,""z"":49.5,""r"":3},{""x"":93.5,""z"":47.5,""r"":3}]",[7000010],3000,[7000070],10000,,,
4007103,"[4007101,4007101,4007101,4007101,4007101,4007101,4007102,4007102]",0,"[{""x"":31.5,""z"":58.5,""r"":3},{""x"":26.5,""z"":46.5,""r"":3},{""x"":35.5,""z"":33.5,""r"":3}]",[7000010],3000,[7000070],10000,,,
4007104,"[4007101,4007101,4007101,4007101,4007101,4007102,4007102,4007102]",0,"[{""x"":21.5,""z"":43.5,""r"":3},{""x"":19.5,""z"":49.5,""r"":3},{""x"":23.5,""z"":55.5,""r"":3}]",[7000010],3000,[7000070],10000,,,
4007105,"[4007101,4007101,4007102,4007102,4007102,4007102,4007102,4007103]",0,"[{""x"":19.5,""z"":91.5,""r"":3},{""x"":30.5,""z"":86.5,""r"":3},{""x"":32.5,""z"":74.5,""r"":3}]",[7000010],3000,[7000070],10000,,,
4007201,"[4007201,4007201,4007201,4007201,4007201,4007201,4007201,4007202]",0,"[{""x"":93.5,""z"":40.5,""r"":3},{""x"":72.5,""z"":34.5,""r"":3}]",[7000010],3000,[7000130],10000,,,
4007202,"[4007201,4007201,4007201,4007201,4007201,4007201,4007202,4007202]",0,"[{""x"":71.5,""z"":44.5,""r"":3},{""x"":83.5,""z"":49.5,""r"":3},{""x"":93.5,""z"":47.5,""r"":3}]",[7000010],3000,[7000130],10000,,,
4007203,"[4007201,4007201,4007201,4007201,4007201,4007201,4007202,4007202]",0,"[{""x"":31.5,""z"":58.5,""r"":3},{""x"":26.5,""z"":46.5,""r"":3},{""x"":35.5,""z"":33.5,""r"":3}]",[7000010],3000,[7000130],10000,,,
4007204,"[4007201,4007201,4007201,4007201,4007201,4007202,4007202,4007202]",0,"[{""x"":21.5,""z"":43.5,""r"":3},{""x"":19.5,""z"":49.5,""r"":3},{""x"":23.5,""z"":55.5,""r"":3}]",[7000010],3000,[7000130],10000,,,
4007205,"[4007201,4007201,4007202,4007202,4007202,4007202,4007202,4007203]",0,"[{""x"":19.5,""z"":91.5,""r"":3},{""x"":30.5,""z"":86.5,""r"":3},{""x"":32.5,""z"":74.5,""r"":3}]",[7000010],3000,[7000130],10000,,,
4008001,"[4008001,4008001,4008001,4008001,4008001,4008001,4008001,4008001]",0,"[{""x"":21.5,""z"":92.5,""r"":3},{""x"":29.5,""z"":82.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4008002,"[4008001,4008001,4008001,4008001,4008001,4008002,4008002,4008002]",0,"[{""x"":6.5,""z"":88.5,""r"":3},{""x"":6.5,""z"":75.5,""r"":3},{""x"":14.5,""z"":69.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4008003,"[4008001,4008001,4008001,4008001,4008001,4008001,4008002,4008002]",0,"[{""x"":83.5,""z"":94.5,""r"":3},{""x"":89.5,""z"":82.5,""r"":3},{""x"":81.5,""z"":71.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4008004,"[4008001,4008001,4008001,4008001,4008002,4008002,4008002,4008002]",0,"[{""x"":61.5,""z"":67.5,""r"":3},{""x"":57.5,""z"":83.5,""r"":3},{""x"":63.5,""z"":92.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4008005,"[4008001,4008001,4008002,4008002,4008002,4008002,4008002,4008003]",0,"[{""x"":36.5,""z"":35.5,""r"":3},{""x"":24.5,""z"":43.5,""r"":3},{""x"":22.5,""z"":54.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4008101,"[4008101,4008101,4008101,4008101,4008101,4008101,4008101,4008101]",0,"[{""x"":21.5,""z"":92.5,""r"":3},{""x"":29.5,""z"":82.5,""r"":3}]",[7000010],3000,[7000080],10000,,,
4008102,"[4008101,4008101,4008101,4008101,4008101,4008102,4008102,4008102]",0,"[{""x"":6.5,""z"":88.5,""r"":3},{""x"":6.5,""z"":75.5,""r"":3},{""x"":14.5,""z"":69.5,""r"":3}]",[7000010],3000,[7000080],10000,,,
4008103,"[4008101,4008101,4008101,4008101,4008101,4008101,4008102,4008102]",0,"[{""x"":83.5,""z"":94.5,""r"":3},{""x"":89.5,""z"":82.5,""r"":3},{""x"":81.5,""z"":71.5,""r"":3}]",[7000010],3000,[7000080],10000,,,
4008104,"[4008101,4008101,4008101,4008101,4008102,4008102,4008102,4008102]",0,"[{""x"":61.5,""z"":67.5,""r"":3},{""x"":57.5,""z"":83.5,""r"":3},{""x"":63.5,""z"":92.5,""r"":3}]",[7000010],3000,[7000080],10000,,,
4008105,"[4008101,4008101,4008102,4008102,4008102,4008102,4008102,4008103]",0,"[{""x"":36.5,""z"":35.5,""r"":3},{""x"":24.5,""z"":43.5,""r"":3},{""x"":22.5,""z"":54.5,""r"":3}]",[7000010],3000,[7000080],10000,,,
4008201,"[4008201,4008201,4008201,4008201,4008201,4008201,4008201,4008201]",0,"[{""x"":21.5,""z"":92.5,""r"":3},{""x"":29.5,""z"":82.5,""r"":3}]",[7000010],3000,[7000110],10000,,,
4008202,"[4008201,4008201,4008201,4008201,4008201,4008202,4008202,4008202]",0,"[{""x"":6.5,""z"":88.5,""r"":3},{""x"":6.5,""z"":75.5,""r"":3},{""x"":14.5,""z"":69.5,""r"":3}]",[7000010],3000,[7000110],10000,,,
4008203,"[4008201,4008201,4008201,4008201,4008201,4008201,4008202,4008202]",0,"[{""x"":83.5,""z"":94.5,""r"":3},{""x"":89.5,""z"":82.5,""r"":3},{""x"":81.5,""z"":71.5,""r"":3}]",[7000010],3000,[7000110],10000,,,
4008204,"[4008201,4008201,4008201,4008201,4008202,4008202,4008202,4008202]",0,"[{""x"":61.5,""z"":67.5,""r"":3},{""x"":57.5,""z"":83.5,""r"":3},{""x"":63.5,""z"":92.5,""r"":3}]",[7000010],3000,[7000110],10000,,,
4008205,"[4008201,4008201,4008202,4008202,4008202,4008202,4008202,4008203]",0,"[{""x"":36.5,""z"":35.5,""r"":3},{""x"":24.5,""z"":43.5,""r"":3},{""x"":22.5,""z"":54.5,""r"":3}]",[7000010],3000,[7000110],10000,,,
4009001,"[4009001,4009001,4009001,4009001,4009001,4009001,4009001,4009001]",0,"[{""x"":23.5,""z"":24.5,""r"":3},{""x"":18.5,""z"":7.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4009002,"[4009001,4009001,4009001,4009001,4009001,4009002,4009002,4009002]",0,"[{""x"":8.5,""z"":7.5,""r"":3},{""x"":10.5,""z"":20.5,""r"":3},{""x"":36.5,""z"":25.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4009003,"[4009001,4009001,4009001,4009001,4009001,4009001,4009002,4009002]",0,"[{""x"":22.5,""z"":61.5,""r"":3},{""x"":30.5,""z"":44.5,""r"":3},{""x"":11.5,""z"":36.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4009004,"[4009001,4009001,4009001,4009001,4009002,4009002,4009002,4009002]",0,"[{""x"":4.5,""z"":54.5,""r"":3},{""x"":22.5,""z"":61.5,""r"":3},{""x"":30.5,""z"":44.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4009005,"[4009001,4009001,4009002,4009002,4009002,4009002,4009002,4009003]",0,"[{""x"":48.5,""z"":76.5,""r"":3},{""x"":38.5,""z"":69.5,""r"":3},{""x"":31.5,""z"":95.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4009101,"[4009101,4009101,4009101,4009101,4009101,4009101,4009101,4009101]",0,"[{""x"":23.5,""z"":24.5,""r"":3},{""x"":18.5,""z"":7.5,""r"":3}]",[7000010],3000,[7000090],10000,,,
4009102,"[4009101,4009101,4009101,4009101,4009101,4009102,4009102,4009102]",0,"[{""x"":8.5,""z"":7.5,""r"":3},{""x"":10.5,""z"":20.5,""r"":3},{""x"":36.5,""z"":25.5,""r"":3}]",[7000010],3000,[7000090],10000,,,
4009103,"[4009101,4009101,4009101,4009101,4009101,4009101,4009102,4009102]",0,"[{""x"":22.5,""z"":61.5,""r"":3},{""x"":30.5,""z"":44.5,""r"":3},{""x"":11.5,""z"":36.5,""r"":3}]",[7000010],3000,[7000090],10000,,,
4009104,"[4009101,4009101,4009101,4009101,4009102,4009102,4009102,4009102]",0,"[{""x"":4.5,""z"":54.5,""r"":3},{""x"":22.5,""z"":61.5,""r"":3},{""x"":30.5,""z"":44.5,""r"":3}]",[7000010],3000,[7000090],10000,,,
4009105,"[4009101,4009101,4009102,4009102,4009102,4009102,4009102,4009103]",0,"[{""x"":48.5,""z"":76.5,""r"":3},{""x"":38.5,""z"":69.5,""r"":3},{""x"":31.5,""z"":95.5,""r"":3}]",[7000010],3000,[7000090],10000,,,
4009201,"[4009201,4009201,4009201,4009201,4009201,4009201,4009201,4009201]",0,"[{""x"":23.5,""z"":24.5,""r"":3},{""x"":18.5,""z"":7.5,""r"":3}]",[7000010],3000,[7000140],10000,,,
4009202,"[4009201,4009201,4009201,4009201,4009201,4009202,4009202,4009202]",0,"[{""x"":8.5,""z"":7.5,""r"":3},{""x"":10.5,""z"":20.5,""r"":3},{""x"":36.5,""z"":25.5,""r"":3}]",[7000010],3000,[7000140],10000,,,
4009203,"[4009201,4009201,4009201,4009201,4009201,4009201,4009202,4009202]",0,"[{""x"":22.5,""z"":61.5,""r"":3},{""x"":30.5,""z"":44.5,""r"":3},{""x"":11.5,""z"":36.5,""r"":3}]",[7000010],3000,[7000140],10000,,,
4009204,"[4009201,4009201,4009201,4009201,4009202,4009202,4009202,4009202]",0,"[{""x"":4.5,""z"":54.5,""r"":3},{""x"":22.5,""z"":61.5,""r"":3},{""x"":30.5,""z"":44.5,""r"":3}]",[7000010],3000,[7000140],10000,,,
4009205,"[4009201,4009201,4009202,4009202,4009202,4009202,4009202,4009203]",0,"[{""x"":48.5,""z"":76.5,""r"":3},{""x"":38.5,""z"":69.5,""r"":3},{""x"":31.5,""z"":95.5,""r"":3}]",[7000010],3000,[7000140],10000,,,
4010001,"[4010001,4010001,4010001,4010001,4010001,4010001,4010001,4010001]",0,"[{""x"":69.5,""z"":20.5,""r"":3},{""x"":70.5,""z"":6.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4010002,"[4010001,4010001,4010001,4010001,4010001,4010002,4010002,4010002]",0,"[{""x"":66.5,""z"":12.5,""r"":3},{""x"":91.5,""z"":6.5,""r"":3},{""x"":88.5,""z"":14.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
4010003,"[4010001,4010001,4010001,4010001,4010001,4010001,4010002,4010002]",0,"[{""x"":57.5,""z"":50.5,""r"":3},{""x"":51.5,""z"":39.5,""r"":3},{""x"":59.5,""z"":29.5,""r"":3}]",[7000010],3000,[7000020],10000,,,
