id,name,star,Lvl_limit,skill,skill1,merge_exp,hpmax,hpmax_step,mpmax,mpmax_step,spmax,spmax_step,patk,patk_step,pdef,pdef_step,matk,matk_step,mdef,mdef_step,crit,crit_step,parry,parry_step,weakdef,weakdef_step,weakatk,weakatk_step,hit,hit_step,dodge,dodge_step,natureatk,natureatk_step,naturedef,naturedef_step,holyatk,holyatk_step,holydef,holydef_step,darkatk,darkatk_step,darkdef,darkdef_step,head2d,image3d,t
703409,芬里尔狼,4,140,650000,660200,71000,5034,103.96,56.39,1,300,0,1026,21.19,633,13.07,1026,21.19,633,13.07,205,4.24,211,4.36,205,4.24,211,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703410,芬里尔狼,4,150,650000,660200,80000,5594,106.72,56.39,1,300,0,1140,21.75,703,13.41,1140,21.75,703,13.41,228,4.35,234,4.47,228,4.35,234,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703501,希腊军统领,4,20,651400,660300,20000,572,83.66,62.8,1,300,0,117,17.15,72,10.57,117,17.15,72,10.57,23,3.43,24,3.52,23,3.43,24,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703502,希腊军统领,4,40,651400,660300,26000,1143,86.48,62.8,1,300,0,234,17.73,144,10.93,234,17.73,144,10.93,47,3.55,48,3.64,47,3.55,48,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703503,希腊军统领,4,55,651400,660300,32000,1715,89.3,62.8,1,300,0,352,18.31,217,11.28,352,18.31,217,11.28,70,3.66,72,3.76,70,3.66,72,3.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703504,希腊军统领,4,70,651400,660300,38000,2286,92.12,62.8,1,300,0,469,18.89,289,11.64,469,18.89,289,11.64,94,3.78,96,3.88,94,3.78,96,3.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703505,希腊军统领,4,85,651400,660300,44000,2858,94.94,62.8,1,300,0,586,19.46,361,11.99,586,19.46,361,11.99,117,3.89,120,4,117,3.89,120,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703506,希腊军统领,4,100,651400,660300,50000,3429,97.76,62.8,1,300,0,703,20.04,433,12.35,703,20.04,433,12.35,141,4.01,144,4.12,141,4.01,144,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703507,希腊军统领,4,115,651400,660300,56000,4001,100.58,62.8,1,300,0,820,20.62,505,12.71,820,20.62,505,12.71,164,4.12,168,4.24,164,4.12,168,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703508,希腊军统领,4,130,651400,660300,63000,4572,103.4,62.8,1,300,0,937,21.2,578,13.06,937,21.2,578,13.06,187,4.24,193,4.35,187,4.24,193,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703509,希腊军统领,4,140,651400,660300,71000,5144,106.22,62.8,1,300,0,1055,21.78,650,13.42,1055,21.78,650,13.42,211,4.36,217,4.47,211,4.36,217,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703510,希腊军统领,4,150,651400,660300,80000,5715,109.04,62.8,1,300,0,1172,22.35,722,13.78,1172,22.35,722,13.78,234,4.47,241,4.59,234,4.47,241,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703601,卡喀亚,4,20,654700,660400,20000,559,81.88,66,1,300,0,117,17.15,68,10.01,117,17.15,68,10.01,23,3.43,23,3.34,23,3.43,23,3.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703602,卡喀亚,4,40,654700,660400,26000,1119,84.64,66,1,300,0,234,17.73,137,10.35,234,17.73,137,10.35,47,3.55,46,3.45,47,3.55,46,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703603,卡喀亚,4,55,654700,660400,32000,1678,87.4,66,1,300,0,352,18.31,205,10.69,352,18.31,205,10.69,70,3.66,68,3.56,70,3.66,68,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703604,卡喀亚,4,70,654700,660400,38000,2237,90.16,66,1,300,0,469,18.89,274,11.03,469,18.89,274,11.03,94,3.78,91,3.68,94,3.78,91,3.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703605,卡喀亚,4,85,654700,660400,44000,2797,92.92,66,1,300,0,586,19.46,342,11.36,586,19.46,342,11.36,117,3.89,114,3.79,117,3.89,114,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703606,卡喀亚,4,100,654700,660400,50000,3356,95.68,66,1,300,0,703,20.04,410,11.7,703,20.04,410,11.7,141,4.01,137,3.9,141,4.01,137,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703607,卡喀亚,4,115,654700,660400,56000,3916,98.44,66,1,300,0,820,20.62,479,12.04,820,20.62,479,12.04,164,4.12,160,4.01,164,4.12,160,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703608,卡喀亚,4,130,654700,660400,63000,4475,101.2,66,1,300,0,937,21.2,547,12.38,937,21.2,547,12.38,187,4.24,182,4.13,187,4.24,182,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703609,卡喀亚,4,140,654700,660400,71000,5034,103.96,66,1,300,0,1055,21.78,616,12.71,1055,21.78,616,12.71,211,4.36,205,4.24,211,4.36,205,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703610,卡喀亚,4,150,654700,660400,80000,5594,106.72,66,1,300,0,1172,22.35,684,13.05,1172,22.35,684,13.05,234,4.47,228,4.35,234,4.47,228,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703701,觉醒的红魔,4,20,600400,0,20000,584,85.44,100,1,300,0,120,17.61,74,10.85,117,17.15,72,10.57,24,3.52,25,3.62,24,3.52,25,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703702,觉醒的红魔,4,40,600400,0,26000,1167,88.32,100,1,300,0,241,18.21,148,11.21,234,17.73,144,10.93,48,3.64,49,3.74,48,3.64,49,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703703,觉醒的红魔,4,55,600400,0,32000,1751,91.2,100,1,300,0,361,18.8,222,11.58,352,18.31,217,11.28,72,3.76,74,3.86,72,3.76,74,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703704,觉醒的红魔,4,70,600400,0,38000,2335,94.08,100,1,300,0,481,19.4,296,11.94,469,18.89,289,11.64,96,3.88,99,3.98,96,3.88,99,3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703705,觉醒的红魔,4,85,600400,0,44000,2918,96.96,100,1,300,0,602,19.99,371,12.31,586,19.46,361,11.99,120,4,124,4.1,120,4,124,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703706,觉醒的红魔,4,100,600400,0,50000,3502,99.84,100,1,300,0,722,20.58,445,12.68,703,20.04,433,12.35,144,4.12,148,4.23,144,4.12,148,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703707,觉醒的红魔,4,115,600400,0,56000,4086,102.72,100,1,300,0,842,21.18,519,13.04,820,20.62,505,12.71,168,4.24,173,4.35,168,4.24,173,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703708,觉醒的红魔,4,130,600400,0,63000,4669,105.6,100,1,300,0,963,21.77,593,13.41,937,21.2,578,13.06,193,4.35,198,4.47,193,4.35,198,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703709,觉醒的红魔,4,140,600400,0,71000,5253,108.48,100,1,300,0,1083,22.36,667,13.77,1055,21.78,650,13.42,217,4.47,222,4.59,217,4.47,222,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703710,觉醒的红魔,4,150,600400,0,80000,5837,111.36,100,1,300,0,1203,22.96,741,14.14,1172,22.35,722,13.78,241,4.59,247,4.71,241,4.59,247,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703801,觉醒的蓝魔,4,20,620400,0,20000,572,83.66,100,1,300,0,120,17.61,70,10.29,120,17.61,70,10.29,24,3.52,23,3.43,24,3.52,23,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703802,觉醒的蓝魔,4,40,620400,0,26000,1143,86.48,100,1,300,0,241,18.21,141,10.64,241,18.21,141,10.64,48,3.64,47,3.55,48,3.64,47,3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703803,觉醒的蓝魔,4,55,620400,0,32000,1715,89.3,100,1,300,0,361,18.8,211,10.98,361,18.8,211,10.98,72,3.76,70,3.66,72,3.76,70,3.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703804,觉醒的蓝魔,4,70,620400,0,38000,2286,92.12,100,1,300,0,481,19.4,281,11.33,481,19.4,281,11.33,96,3.88,94,3.78,96,3.88,94,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703805,觉醒的蓝魔,4,85,620400,0,44000,2858,94.94,100,1,300,0,602,19.99,352,11.68,602,19.99,352,11.68,120,4,117,3.89,120,4,117,3.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703806,觉醒的蓝魔,4,100,620400,0,50000,3429,97.76,100,1,300,0,722,20.58,422,12.03,722,20.58,422,12.03,144,4.12,141,4.01,144,4.12,141,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703807,觉醒的蓝魔,4,115,620400,0,56000,4001,100.58,100,1,300,0,842,21.18,492,12.37,842,21.18,492,12.37,168,4.24,164,4.12,168,4.24,164,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703808,觉醒的蓝魔,4,130,620400,0,63000,4572,103.4,100,1,300,0,963,21.77,562,12.72,963,21.77,562,12.72,193,4.35,187,4.24,193,4.35,187,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703809,觉醒的蓝魔,4,140,620400,0,71000,5144,106.22,100,1,300,0,1083,22.36,633,13.07,1083,22.36,633,13.07,217,4.47,211,4.36,217,4.47,211,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703810,觉醒的蓝魔,4,150,620400,0,80000,5715,109.04,100,1,300,0,1203,22.96,703,13.41,1203,22.96,703,13.41,241,4.59,234,4.47,241,4.59,234,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703901,丧尸英雄王,4,20,655800,660500,20000,584,85.44,100,1,300,0,117,17.15,72,10.57,120,17.61,74,10.85,24,3.52,25,3.62,24,3.52,25,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703902,丧尸英雄王,4,40,655800,660500,26000,1167,88.32,100,1,300,0,234,17.73,144,10.93,241,18.21,148,11.21,48,3.64,49,3.74,48,3.64,49,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703903,丧尸英雄王,4,55,655800,660500,32000,1751,91.2,100,1,300,0,352,18.31,217,11.28,361,18.8,222,11.58,72,3.76,74,3.86,72,3.76,74,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703904,丧尸英雄王,4,70,655800,660500,38000,2335,94.08,100,1,300,0,469,18.89,289,11.64,481,19.4,296,11.94,96,3.88,99,3.98,96,3.88,99,3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703905,丧尸英雄王,4,85,655800,660500,44000,2918,96.96,100,1,300,0,586,19.46,361,11.99,602,19.99,371,12.31,120,4,124,4.1,120,4,124,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703906,丧尸英雄王,4,100,655800,660500,50000,3502,99.84,100,1,300,0,703,20.04,433,12.35,722,20.58,445,12.68,144,4.12,148,4.23,144,4.12,148,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703907,丧尸英雄王,4,115,655800,660500,56000,4086,102.72,100,1,300,0,820,20.62,505,12.71,842,21.18,519,13.04,168,4.24,173,4.35,168,4.24,173,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703908,丧尸英雄王,4,130,655800,660500,63000,4669,105.6,100,1,300,0,937,21.2,578,13.06,963,21.77,593,13.41,193,4.35,198,4.47,193,4.35,198,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703909,丧尸英雄王,4,140,655800,660500,71000,5253,108.48,100,1,300,0,1055,21.78,650,13.42,1083,22.36,667,13.77,217,4.47,222,4.59,217,4.47,222,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703910,丧尸英雄王,4,150,655800,660500,80000,5837,111.36,100,1,300,0,1172,22.35,722,13.78,1203,22.96,741,14.14,241,4.59,247,4.71,241,4.59,247,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704001,修谱诺斯,4,20,651900,660600,20000,596,87.22,66,1,300,0,124,18.08,76,11.13,120,17.61,74,10.85,25,3.62,25,3.71,25,3.62,25,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704002,修谱诺斯,4,40,651900,660600,26000,1192,90.16,66,1,300,0,247,18.69,152,11.5,241,18.21,148,11.21,49,3.74,51,3.83,49,3.74,51,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704003,修谱诺斯,4,55,651900,660600,32000,1788,93.1,66,1,300,0,371,19.3,228,11.88,361,18.8,222,11.58,74,3.86,76,3.96,74,3.86,76,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704004,修谱诺斯,4,70,651900,660600,38000,2383,96.04,66,1,300,0,494,19.91,304,12.25,481,19.4,296,11.94,99,3.98,101,4.08,99,3.98,101,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704005,修谱诺斯,4,85,651900,660600,44000,2979,98.98,66,1,300,0,618,20.52,380,12.63,602,19.99,371,12.31,124,4.1,127,4.21,124,4.1,127,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704006,修谱诺斯,4,100,651900,660600,50000,3575,101.92,66,1,300,0,741,21.13,456,13,722,20.58,445,12.68,148,4.23,152,4.33,148,4.23,152,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704007,修谱诺斯,4,115,651900,660600,56000,4171,104.86,66,1,300,0,865,21.73,532,13.38,842,21.18,519,13.04,173,4.35,177,4.46,173,4.35,177,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704008,修谱诺斯,4,130,651900,660600,63000,4767,107.8,66,1,300,0,988,22.34,608,13.75,963,21.77,593,13.41,198,4.47,203,4.58,198,4.47,203,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704009,修谱诺斯,4,140,651900,660600,71000,5363,110.74,66,1,300,0,1112,22.95,684,14.13,1083,22.36,667,13.77,222,4.59,228,4.71,222,4.59,228,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704010,修谱诺斯,4,150,651900,660600,80000,5958,113.68,66,1,300,0,1235,23.56,760,14.5,1203,22.96,741,14.14,247,4.71,253,4.83,247,4.71,253,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704101,阿喀琉斯,4,20,652500,660700,20000,596,87.22,100,1,300,0,120,17.61,74,10.85,124,18.08,76,11.13,25,3.62,25,3.71,25,3.62,25,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704102,阿喀琉斯,4,40,652500,660700,26000,1192,90.16,100,1,300,0,241,18.21,148,11.21,247,18.69,152,11.5,49,3.74,51,3.83,49,3.74,51,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704103,阿喀琉斯,4,55,652500,660700,32000,1788,93.1,100,1,300,0,361,18.8,222,11.58,371,19.3,228,11.88,74,3.86,76,3.96,74,3.86,76,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704104,阿喀琉斯,4,70,652500,660700,38000,2383,96.04,100,1,300,0,481,19.4,296,11.94,494,19.91,304,12.25,99,3.98,101,4.08,99,3.98,101,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704105,阿喀琉斯,4,85,652500,660700,44000,2979,98.98,100,1,300,0,602,19.99,371,12.31,618,20.52,380,12.63,124,4.1,127,4.21,124,4.1,127,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704106,阿喀琉斯,4,100,652500,660700,50000,3575,101.92,100,1,300,0,722,20.58,445,12.68,741,21.13,456,13,148,4.23,152,4.33,148,4.23,152,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704107,阿喀琉斯,4,115,652500,660700,56000,4171,104.86,100,1,300,0,842,21.18,519,13.04,865,21.73,532,13.38,173,4.35,177,4.46,173,4.35,177,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704108,阿喀琉斯,4,130,652500,660700,63000,4767,107.8,100,1,300,0,963,21.77,593,13.41,988,22.34,608,13.75,198,4.47,203,4.58,198,4.47,203,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704109,阿喀琉斯,4,140,652500,660700,71000,5363,110.74,100,1,300,0,1083,22.36,667,13.77,1112,22.95,684,14.13,222,4.59,228,4.71,222,4.59,228,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704110,阿喀琉斯,4,150,652500,660700,80000,5958,113.68,100,1,300,0,1203,22.96,741,14.14,1235,23.56,760,14.5,247,4.71,253,4.83,247,4.71,253,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704201,狄俄尼索斯,4,20,655300,660800,20000,584,85.44,100,1,300,0,124,18.08,72,10.57,124,18.08,72,10.57,25,3.62,24,3.52,25,3.62,24,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704202,狄俄尼索斯,4,40,655300,660800,26000,1167,88.32,100,1,300,0,247,18.69,144,10.93,247,18.69,144,10.93,49,3.74,48,3.64,49,3.74,48,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704203,狄俄尼索斯,4,55,655300,660800,32000,1751,91.2,100,1,300,0,371,19.3,217,11.28,371,19.3,217,11.28,74,3.86,72,3.76,74,3.86,72,3.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704204,狄俄尼索斯,4,70,655300,660800,38000,2335,94.08,100,1,300,0,494,19.91,289,11.64,494,19.91,289,11.64,99,3.98,96,3.88,99,3.98,96,3.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704205,狄俄尼索斯,4,85,655300,660800,44000,2918,96.96,100,1,300,0,618,20.52,361,11.99,618,20.52,361,11.99,124,4.1,120,4,124,4.1,120,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704206,狄俄尼索斯,4,100,655300,660800,50000,3502,99.84,100,1,300,0,741,21.13,433,12.35,741,21.13,433,12.35,148,4.23,144,4.12,148,4.23,144,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704207,狄俄尼索斯,4,115,655300,660800,56000,4086,102.72,100,1,300,0,865,21.73,505,12.71,865,21.73,505,12.71,173,4.35,168,4.24,173,4.35,168,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704208,狄俄尼索斯,4,130,655300,660800,63000,4669,105.6,100,1,300,0,988,22.34,578,13.06,988,22.34,578,13.06,198,4.47,193,4.35,198,4.47,193,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704209,狄俄尼索斯,4,140,655300,660800,71000,5253,108.48,100,1,300,0,1112,22.95,650,13.42,1112,22.95,650,13.42,222,4.59,217,4.47,222,4.59,217,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704210,狄俄尼索斯,4,150,655300,660800,80000,5837,111.36,100,1,300,0,1235,23.56,722,13.78,1235,23.56,722,13.78,247,4.71,241,4.59,247,4.71,241,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704301,阿伽门农,4,20,653300,660900,20000,608,89,100,1,300,0,124,18.08,76,11.13,124,18.08,76,11.13,25,3.62,25,3.71,25,3.62,25,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704302,阿伽门农,4,40,653300,660900,26000,1216,92,100,1,300,0,247,18.69,152,11.5,247,18.69,152,11.5,49,3.74,51,3.83,49,3.74,51,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704303,阿伽门农,4,55,653300,660900,32000,1824,95,100,1,300,0,371,19.3,228,11.88,371,19.3,228,11.88,74,3.86,76,3.96,74,3.86,76,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704304,阿伽门农,4,70,653300,660900,38000,2432,98,100,1,300,0,494,19.91,304,12.25,494,19.91,304,12.25,99,3.98,101,4.08,99,3.98,101,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704305,阿伽门农,4,85,653300,660900,44000,3040,101,100,1,300,0,618,20.52,380,12.63,618,20.52,380,12.63,124,4.1,127,4.21,124,4.1,127,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704306,阿伽门农,4,100,653300,660900,50000,3648,104,100,1,300,0,741,21.13,456,13,741,21.13,456,13,148,4.23,152,4.33,148,4.23,152,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704307,阿伽门农,4,115,653300,660900,56000,4256,107,100,1,300,0,865,21.73,532,13.38,865,21.73,532,13.38,173,4.35,177,4.46,173,4.35,177,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704308,阿伽门农,4,130,653300,660900,63000,4864,110,100,1,300,0,988,22.34,608,13.75,988,22.34,608,13.75,198,4.47,203,4.58,198,4.47,203,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704309,阿伽门农,4,140,653300,660900,71000,5472,113,100,1,300,0,1112,22.95,684,14.13,1112,22.95,684,14.13,222,4.59,228,4.71,222,4.59,228,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704310,阿伽门农,4,150,653300,660900,80000,6080,116,100,1,300,0,1235,23.56,760,14.5,1235,23.56,760,14.5,247,4.71,253,4.83,247,4.71,253,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704401,曙光女神,4,20,654400,661000,20000,596,87.22,100,1,300,0,124,18.08,72,10.57,127,18.54,74,10.85,25,3.71,25,3.62,25,3.71,25,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704402,曙光女神,4,40,654400,661000,26000,1192,90.16,100,1,300,0,247,18.69,144,10.93,253,19.17,148,11.21,51,3.83,49,3.74,51,3.83,49,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704403,曙光女神,4,55,654400,661000,32000,1788,93.1,100,1,300,0,371,19.3,217,11.28,380,19.79,222,11.58,76,3.96,74,3.86,76,3.96,74,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704404,曙光女神,4,70,654400,661000,38000,2383,96.04,100,1,300,0,494,19.91,289,11.64,507,20.42,296,11.94,101,4.08,99,3.98,101,4.08,99,3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704405,曙光女神,4,85,654400,661000,44000,2979,98.98,100,1,300,0,618,20.52,361,11.99,633,21.04,371,12.31,127,4.21,124,4.1,127,4.21,124,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704406,曙光女神,4,100,654400,661000,50000,3575,101.92,100,1,300,0,741,21.13,433,12.35,760,21.67,445,12.68,152,4.33,148,4.23,152,4.33,148,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704407,曙光女神,4,115,654400,661000,56000,4171,104.86,100,1,300,0,865,21.73,505,12.71,887,22.29,519,13.04,177,4.46,173,4.35,177,4.46,173,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704408,曙光女神,4,130,654400,661000,63000,4767,107.8,100,1,300,0,988,22.34,578,13.06,1013,22.92,593,13.41,203,4.58,198,4.47,203,4.58,198,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704409,曙光女神,4,140,654400,661000,71000,5363,110.74,100,1,300,0,1112,22.95,650,13.42,1140,23.54,667,13.77,228,4.71,222,4.59,228,4.71,222,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704410,曙光女神,4,150,654400,661000,80000,5958,113.68,100,1,300,0,1235,23.56,722,13.78,1267,24.17,741,14.14,253,4.83,247,4.71,253,4.83,247,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704501,美狄亚,4,20,656800,661100,20000,608,89,100,1,300,0,127,18.54,74,10.85,127,18.54,74,10.85,25,3.71,25,3.62,25,3.71,25,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704502,美狄亚,4,40,656800,661100,26000,1216,92,100,1,300,0,253,19.17,148,11.21,253,19.17,148,11.21,51,3.83,49,3.74,51,3.83,49,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704503,美狄亚,4,55,656800,661100,32000,1824,95,100,1,300,0,380,19.79,222,11.58,380,19.79,222,11.58,76,3.96,74,3.86,76,3.96,74,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704504,美狄亚,4,70,656800,661100,38000,2432,98,100,1,300,0,507,20.42,296,11.94,507,20.42,296,11.94,101,4.08,99,3.98,101,4.08,99,3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704505,美狄亚,4,85,656800,661100,44000,3040,101,100,1,300,0,633,21.04,371,12.31,633,21.04,371,12.31,127,4.21,124,4.1,127,4.21,124,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704506,美狄亚,4,100,656800,661100,50000,3648,104,100,1,300,0,760,21.67,445,12.68,760,21.67,445,12.68,152,4.33,148,4.23,152,4.33,148,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704507,美狄亚,4,115,656800,661100,56000,4256,107,100,1,300,0,887,22.29,519,13.04,887,22.29,519,13.04,177,4.46,173,4.35,177,4.46,173,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704508,美狄亚,4,130,656800,661100,63000,4864,110,100,1,300,0,1013,22.92,593,13.41,1013,22.92,593,13.41,203,4.58,198,4.47,203,4.58,198,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704509,美狄亚,4,140,656800,661100,71000,5472,113,100,1,300,0,1140,23.54,667,13.77,1140,23.54,667,13.77,228,4.71,222,4.59,228,4.71,222,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704510,美狄亚,4,150,656800,661100,80000,6080,116,100,1,300,0,1267,24.17,741,14.14,1267,24.17,741,14.14,253,4.83,247,4.71,253,4.83,247,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
