id,title,level,stageMax,aiCastType,aiCastDist,cost,cd,subCd,stack,needLv,needSpirit,needSkillId,needSkillLv,needItemId,needItemNum,desc,endRow
312022,血腥怒杀阵23级,23,6,0,6,"{""sp"":[1000,0]}",0,0,1,53,65000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2190%技能伤害,
312023,血腥怒杀阵24级,24,6,0,6,"{""sp"":[1000,0]}",0,0,1,54,70000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2220%技能伤害,
312024,血腥怒杀阵25级,25,6,0,6,"{""sp"":[1000,0]}",0,0,1,55,75000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2250%技能伤害,
312025,血腥怒杀阵26级,26,6,0,6,"{""sp"":[1000,0]}",0,0,1,56,80000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2280%技能伤害,
312026,血腥怒杀阵27级,27,6,0,6,"{""sp"":[1000,0]}",0,0,1,57,85000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2310%技能伤害,
312027,血腥怒杀阵28级,28,6,0,6,"{""sp"":[1000,0]}",0,0,1,58,90000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2340%技能伤害,
312028,血腥怒杀阵29级,29,6,0,6,"{""sp"":[1000,0]}",0,0,1,59,95000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2370%技能伤害,
312029,血腥怒杀阵30级,30,6,0,6,"{""sp"":[1000,0]}",0,0,1,60,100000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2400%技能伤害,
312030,血腥怒杀阵31级,31,6,0,6,"{""sp"":[1000,0]}",0,0,1,61,110000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2430%技能伤害,
312031,血腥怒杀阵32级,32,6,0,6,"{""sp"":[1000,0]}",0,0,1,62,120000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2460%技能伤害,
312032,血腥怒杀阵33级,33,6,0,6,"{""sp"":[1000,0]}",0,0,1,63,130000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2490%技能伤害,
312033,血腥怒杀阵34级,34,6,0,6,"{""sp"":[1000,0]}",0,0,1,64,140000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2520%技能伤害,
312034,血腥怒杀阵35级,35,6,0,6,"{""sp"":[1000,0]}",0,0,1,65,150000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2550%技能伤害,
312035,血腥怒杀阵36级,36,6,0,6,"{""sp"":[1000,0]}",0,0,1,66,160000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2580%技能伤害,
312036,血腥怒杀阵37级,37,6,0,6,"{""sp"":[1000,0]}",0,0,1,67,170000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2610%技能伤害,
312037,血腥怒杀阵38级,38,6,0,6,"{""sp"":[1000,0]}",0,0,1,68,180000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2640%技能伤害,
312038,血腥怒杀阵39级,39,6,0,6,"{""sp"":[1000,0]}",0,0,1,69,190000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2670%技能伤害,
312039,血腥怒杀阵40级,40,6,0,6,"{""sp"":[1000,0]}",0,0,1,70,200000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2700%技能伤害,
312040,血腥怒杀阵41级,41,6,0,6,"{""sp"":[1000,0]}",0,0,1,71,210000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2730%技能伤害,
312041,血腥怒杀阵42级,42,6,0,6,"{""sp"":[1000,0]}",0,0,1,72,220000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2760%技能伤害,
312042,血腥怒杀阵43级,43,6,0,6,"{""sp"":[1000,0]}",0,0,1,73,230000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2790%技能伤害,
312043,血腥怒杀阵44级,44,6,0,6,"{""sp"":[1000,0]}",0,0,1,74,240000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2820%技能伤害,
312044,血腥怒杀阵45级,45,6,0,6,"{""sp"":[1000,0]}",0,0,1,75,250000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2850%技能伤害,
312045,血腥怒杀阵46级,46,6,0,6,"{""sp"":[1000,0]}",0,0,1,76,260000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2880%技能伤害,
312046,血腥怒杀阵47级,47,6,0,6,"{""sp"":[1000,0]}",0,0,1,77,270000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2910%技能伤害,
312047,血腥怒杀阵48级,48,6,0,6,"{""sp"":[1000,0]}",0,0,1,78,280000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2940%技能伤害,
312048,血腥怒杀阵49级,49,6,0,6,"{""sp"":[1000,0]}",0,0,1,79,290000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成2970%技能伤害,
312049,血腥怒杀阵50级,50,6,0,6,"{""sp"":[1000,0]}",0,0,1,80,300000,,,,,觉醒古老怒血，对血腥魔阵内的敌人进行杀戮，最多可造成3000%技能伤害,
800000,召唤巫师,1,1,0,6,,1,0,1,1,0,,,,,召唤一个邪恶巫师共同作战,
800100,射箭,1,1,0,6,,20,0,1,1,0,,,,,射出一支箭，造成20基础伤害和130%伤害,
800200,扫射,1,3,0,6,,0,0,1,1,0,,,,,扫射六只箭，每只箭造成20基础伤害和130%伤害,
800300,连珠,1,2,0,6,,0,0,1,1,0,,,,,射出连珠箭，造成20基础伤害和130%伤害,
800400,多重箭,1,3,0,6,,0,0,1,1,0,,,,,射出三支多重箭，造成20基础伤害和130%伤害,
800500,爆裂箭,1,2,0,6,,0,0,1,1,0,,,,,射出一支箭，造成20基础伤害和130%伤害，命中后爆炸，造成20基础伤害和130%伤害,
800600,圣剑护体,1,1,0,6,,0,0,1,1,0,,,,,召唤六把圣剑，围绕施法者，对靠近敌方目标造成20基础伤害和130%伤害,
800700,延迟爆炸,1,2,0,6,,10,0,1,1,0,,,,,,
800800,大剑气,1,1,0,6,,0,0,1,1,0,,,,,,
800900,狼魔化,1,1,0,99,,1200,0,1,,,,,,,,
801000,龙魔化,1,1,0,99,,1200,0,1,,,,,,,,
801100,普通丧尸英雄王魔化,1,1,0,99,,1200,0,1,,,,,,,,
801101,困难丧尸英雄王魔化,1,1,0,99,,1200,0,1,,,,,,,,
801102,精英丧尸英雄王魔化,1,1,0,99,,1200,0,1,,,,,,,,
801200,普通紫魔蛛魔化,1,1,0,99,,1200,0,1,,,,,,,,
801201,困难紫魔蛛魔化,1,1,0,99,,1200,0,1,,,,,,,,
801202,精英紫魔蛛魔化,1,1,0,99,,1200,0,1,,,,,,,,
801300,普通阿伽门农魔化,1,1,0,99,,1200,0,1,,,,,,,,
801301,困难阿伽门农魔化,1,1,0,99,,1200,0,1,,,,,,,,
801302,精英阿伽门农魔化,1,1,0,99,,1200,0,1,,,,,,,,
801400,普通美狄亚魔化,1,1,0,99,,1200,0,1,,,,,,,,
801401,困难美狄亚魔化,1,1,0,99,,1200,0,1,,,,,,,,
801402,精英美狄亚魔化,1,1,0,99,,1200,0,1,,,,,,,,
801500,普通海伦魔化,1,1,0,99,,1200,0,1,,,,,,,,
801501,困难海伦魔化,1,1,0,99,,1200,0,1,,,,,,,,
801502,精英海伦魔化,1,1,0,99,,1200,0,1,,,,,,,,
801600,邪恶巫师魔化（试炼）,1,1,0,99,,1200,0,1,,,,,,,,
801700,狼人魔化（试炼）,1,1,0,99,,1200,0,1,,,,,,,,
801800,强盗魔化（试炼）,1,1,0,99,,1200,0,1,,,,,,,,
801900,远征军魔化（试炼）,1,1,0,99,,1200,0,1,,,,,,,,
802000,阿喀琉斯魔化（试炼）,1,1,0,99,,1200,0,1,,,,,,,,
802100,亡灵魔化（试炼）,1,1,0,99,,1200,0,1,,,,,,,,
802200,斯琳娜公主魔化（试炼）,1,1,0,99,,1200,0,1,,,,,,,,
802300,游侠魔化（试炼）,1,1,0,99,,1200,0,1,,,,,,,,
802400,丧尸英雄王魔化（试炼）,1,1,0,99,,1200,0,1,,,,,,,,
802500,帝王蛛魔化（试炼）,1,1,0,99,,1200,0,1,,,,,,,,
802600,普通美杜莎魔化,1,1,0,99,,1200,0,1,,,,,,,,
802601,困难美杜莎魔化,1,1,0,99,,1200,0,1,,,,,,,,
802602,精英美杜莎魔化,1,1,0,99,,1200,0,1,,,,,,,,
810100,强盗普攻1,1,1,0,2.5,,1,0,1,1,0,,,,,,
810200,狼人普攻1,1,1,0,2.5,,1,0,1,1,0,,,,,,
810300,法力女神普攻1,1,1,0,12.5,,1,0,1,1,0,,,,,,
810400,巫师普攻1,1,1,0,12.5,,1,0,1,1,0,,,,,,
810500,狼人普攻2,1,1,0,2.5,,1,0,1,1,0,,,,,,
810600,狼人冲锋,1,2,0,12,,25,0,1,1,0,,,,,,
810700,狼人双爪击,1,1,0,5,,10,0,1,1,0,,,,,,
810800,狼人跳跃双爪击,1,2,0,3.8,,15,0,1,1,0,,,,,,
810900,蜃龙普攻1,1,1,0,6,,1,0,1,1,0,,,,,,
811000,蜃龙普攻2,1,1,0,6,,1,0,1,1,0,,,,,,
811300,法力女神蓄力,1,2,0,6,,1,0,1,1,0,,,,,,
811400,强盗旋风斩,1,2,0,3,,15,0,1,1,0,,,,,,
811500,强盗蓄力剑气,1,2,0,12,,8,0,1,1,0,,,,,,
811600,强盗跳跃斩地,1,2,0,8,,10,0,1,1,0,,,,,,
811700,巫师召唤毒雾,1,2,0,6,,20,0,1,1,0,,,,,,
811800,巫师召唤诅咒之门,1,2,0,6,,15,0,1,1,0,,,,,,
811900,巫师召唤狼人,1,1,0,6,,30,0,1,1,0,,,,,,
812000,炽火龙冲锋,1,3,0,12,,1,0,1,1,0,,,,,,
812100,阿喀琉斯普攻1,1,1,0,2.5,,5,0,1,1,0,,,,,,
812200,阿喀琉斯普攻2,1,1,0,2.5,,5,0,1,1,0,,,,,,
812300,阿喀琉斯冲刺跳斩,1,1,0,4,,10,0,1,1,0,,,,,,
812400,阿喀琉斯剑气炸裂,1,2,0,12,,18,0,1,1,0,,,,,,
812500,阿喀琉斯剑盾合一,1,3,0,8,,25,0,1,1,0,,,,,,
812600,邪恶的英灵普攻,1,2,0,12.5,,1,0,1,1,0,,,,,,
812700,邪恶的英灵魔爪下落,1,2,0,4,,10,0,1,1,0,,,,,,
812800,邪恶的英灵魔爪群现,1,3,0,8,,17,0,1,1,0,,,,,,
812900,邪恶的英灵毒沼,1,3,0,8,,25,0,1,1,0,,,,,,
813000,远征军守卫普攻,1,1,0,2.5,,1,0,1,1,0,,,,,,
813100,守墓者普攻,1,3,0,2.5,,1,0,1,1,0,,,,,,
813200,帕特洛克罗斯普攻,1,3,0,2.5,,1,0,1,1,0,,,,,,
813300,龙宫守卫普攻1,1,1,0,2.5,,1,0,1,1,0,,,,,,
813400,龙宫守卫普攻2,1,1,0,2.5,,1,0,1,1,0,,,,,,
813500,魔化克瑞斯普攻,1,1,0,4,,1,0,1,1,0,,,,,,
813600,血池守卫普攻,1,1,0,1.8,,1,0,1,1,0,,,,,,
813700,亡灵剑士普攻,1,1,0,1.8,,1,0,1,1,0,,,,,,
813800,死灵骑士普攻,1,1,0,1.8,,1,0,1,1,0,,,,,,
813900,希腊勇者普攻,1,1,0,2.5,,1,0,1,1,0,,,,,,
814000,黑巫使徒普攻,1,1,0,12,,1,0,1,1,0,,,,,,
814100,镰刀死神普攻,1,1,0,2.5,,1,0,1,1,0,,,,,,
814200,幻影之魂普攻,1,1,0,2.5,,1,0,1,1,0,,,,,,
814300,美狄亚普攻,1,1,0,6,,1,0,1,1,0,,,,,,
814400,海伦普攻,1,1,0,12.5,,1,0,1,1,0,,,,,,
814500,海伦范围冰冻,1,3,0,8,,7,0,1,1,0,,,,,,
814600,海伦寒冰屏障,1,3,0,8,,22,0,1,1,0,,,,,,
814700,海伦寒冰风暴,1,4,0,8,,13,0,1,1,0,,,,,,
814800,将军普攻,1,1,0,2.5,,1,0,1,1,0,,,,,,
814900,将军旋风斩,1,3,0,8,,10,0,1,1,0,,,,,,
815000,将军蓄力直线斩,1,3,0,10,,10,0,1,1,0,,,,,,
815100,将军蓄力三段斩,1,4,0,15,,10,0,1,1,0,,,,,,
815200,炽火龙普攻,1,1,0,3,,3,0,1,1,0,,,,,,
815300,炽火龙飞翔能量炮,1,1,0,8,,30,0,1,1,0,,,,,,
815400,炽火龙龙吐息,1,3,0,8,,10,0,1,1,0,,,,,,
815500,阿伽门农普攻,1,1,0,2.5,,1,0,1,1,0,,,,,,
815600,阿伽门农斩出冰剑,1,1,0,10,,10,0,1,1,0,,,,,,
815700,阿伽门农四连斩,1,4,0,3.5,,25,0,1,1,0,,,,,,
815800,阿伽门农冲刺,1,2,0,5,,15,0,1,1,0,,,,,,
815900,斯琳娜普攻,1,1,0,6,,1,0,1,1,0,,,,,,
816000,斯琳娜蓄力向四周发出魔力球,1,4,0,6,,22,0,1,1,0,,,,,,
816100,斯琳娜蓄力圆形范围攻击,1,3,0,6,,8,0,1,1,0,,,,,,
816200,斯琳娜蓄力柱形范围攻击,1,3,0,6,,15,0,1,1,0,,,,,,
816300,哥布林普攻1,1,1,0,2.5,,2,0,1,1,0,,,,,,
816400,哥布林普攻2,1,1,0,2.5,,2,0,1,1,0,,,,,,
816500,战斗雅典娜普攻,1,2,0,2.5,,2,0,1,1,0,,,,,,
816600,战斗雅典娜圣疗术,1,2,0,4,,15,0,1,1,0,,,,,,
816700,战斗雅典娜圣盾防御,1,3,0,4,,15,0,1,1,0,,,,,,
816800,战斗雅典娜圣光审判,1,3,0,6,,20,0,1,1,0,,,,,,
816900,魔化狼人冲锋,1,2,0,6,,25,0,1,1,0,,,,,,
817000,魔化狼人双爪击,1,1,0,4,,10,0,1,1,0,,,,,,
817100,魔化狼人跳跃双爪击,1,2,0,3.2,,15,0,1,1,0,,,,,,
817200,邪恶的英灵普攻,1,2,0,12.5,,1,0,1,1,0,,,,,,
817300,守卫持枪普攻,1,1,0,2,,2,0,1,1,0,,,,,,
817400,神祗普攻召唤幽灵,1,1,0,8,,2,0,1,1,0,,,,,,
817500,神祗召唤寒冰幽灵,1,1,0,6,,20,0,1,1,0,,,,,,
817600,神祗召唤火焰幽灵,1,2,0,6,,15,0,1,1,0,,,,,,
817700,神祗召唤暗影幽灵,1,4,0,6,,30,0,1,1,0,,,,,,
817800,守墓者冲锋,1,3,0,10,,20,0,1,1,0,,,,,,
817900,守墓者射出魔剑,1,1,0,15,,10,0,1,1,0,,,,,,
818000,守墓者召唤降落魔剑,1,3,0,7,,15,0,1,1,0,,,,,,
818100,路西法落球,1,4,0,8,,10,0,1,1,0,,,,,,
818200,狼人反击,1,2,0,3,,10,0,1,1,0,,,,,,
818300,游侠普攻2,1,2,0,2,,3,0,1,1,0,,,,,,
818400,路西法普攻,1,1,0,8,,0,0,1,1,0,,,,,,
818500,路西法魔爪群现,1,3,0,8,,10,0,1,1,0,,,,,,
818600,路西法激光炮,1,3,0,8,,0,0,1,1,0,,,,,,
818800,丧尸英雄王普攻,1,2,0,2.5,,2,0,1,1,0,,,,,,
818900,丧尸英雄王普攻2,1,2,0,2.5,,2,0,1,1,0,,,,,,
819000,丧尸英雄王旋风斩,1,2,0,4.5,,10,0,1,1,0,,,,,,
819100,丧尸英雄王蓄力直线斩,1,3,0,8,,18,0,1,1,0,,,,,,
819200,丧尸英雄王蓄力四段斩,1,5,0,5,,15,0,1,1,0,,,,,,
819300,战斗雅典娜普攻,1,2,0,2.5,,2,0,1,1,0,,,,,,
819400,战斗雅典娜圣疗术,1,2,2,4,,5,0,1,1,0,,,,,,
819500,战斗雅典娜圣盾防御,1,3,0,4,,10,0,1,1,0,,,,,,
819600,战斗雅典娜圣光审判,1,3,0,6,,10,0,1,1,0,,,,,,
819700,远征军守卫天崩地裂,1,1,0,4,,10,0,1,1,0,,,,,,
819800,远征军守卫召唤地岩,1,1,0,5,,10,0,1,1,0,,,,,,
819900,远征军守卫提升防御,1,2,0,6,,20,0,1,1,0,,,,,,
820100,霸体buff,1,1,0,15,,600,0,1,1,0,,,,,,
820300,帝王蛛普通攻击,1,1,0,2.5,,2,0,1,1,0,,,,,,
820400,帝王蛛连续吐毒液,1,3,0,8,,10,0,1,1,0,,,,,,
820500,帝王蛛吐蜘蛛丝,1,3,0,8,,15,0,1,1,0,,,,,,
820700,魔蛛普通攻击,1,1,0,2.5,,2,0,1,1,0,,,,,,
820800,魔蛛吐毒沼,1,3,0,8,,8,0,1,1,0,,,,,,
820900,魔蛛连续吐毒液,1,3,0,8,,2,0,1,1,0,,,,,,
821000,魔蛛扫射毒液,1,5,0,7,,10,0,1,1,0,,,,,,
821100,熔岩蛛普通攻击,1,1,0,2.5,,2,0,1,1,0,,,,,,
821500,赤炎蝎子普通攻击,1,1,0,3,,2,0,1,1,0,,,,,,
821600,赤炎蝎子发出震动波,1,3,0,5,,10,0,1,1,0,,,,,,
821700,赤炎蝎子赤炎沟壑,1,3,0,5,,15,0,1,1,0,,,,,,
822000,丧尸傀儡连续攻击,1,2,0,6,,10,0,1,1,0,,,,,,
822100,丧尸傀儡普通攻击1,1,1,0,2.5,,2,0,1,1,0,,,,,,
822200,丧尸傀儡普通攻击2,1,1,0,2.5,,2,0,1,1,0,,,,,,
822500,沙虫普通攻击,1,1,0,10,,2,0,1,1,0,,,,,,
822600,沙虫旋转喷火,1,3,0,25,,10,0,1,1,0,,,,,,
822700,沙虫连吐岩浆,1,4,0,18,,15,0,1,1,0,,,,,,
822800,沙虫冲锋,1,3,0,12,,8,0,1,1,0,,,,,,
822900,炸弹哥布林普通攻击,1,2,0,8,,2,0,1,1,0,,,,,,
823500,美狄亚普通攻击,1,1,0,8,,2,0,1,1,0,,,,,,
823600,美狄亚暗黑束缚,1,2,0,8,,10,0,1,1,0,,,,,,
823700,美狄亚暗黑星阵,1,1,0,6,,15,0,1,1,0,,,,,,
823800,美狄亚暗黑魔牢,1,3,0,5,,20,0,1,1,0,,,,,,
824000,阿斯特瑞亚普通攻击,1,1,0,8,,2,0,1,1,0,,,,,,
824100,阿斯特瑞亚流星攻击,1,4,0,6,,10,0,1,1,0,,,,,,
824200,阿斯特瑞亚八面星光攻击,1,1,0,6,,12,0,1,1,0,,,,,,
824600,近战普攻2,1,1,0,2.5,,2,0,1,1,0,,,,,,
824700,近战蓄力攻击,1,3,0,6,,10,0,1,1,0,,,,,对前方敌人造成185%伤害,
824800,近战牵引灼烧,1,3,0,6,,12,0,1,1,0,,,,,对前方敌人造成185%伤害,
825100,远战普攻2,1,1,0,8,,2,0,1,1,0,,,,,,
825200,远战蓄力攻击,1,3,0,4,,10,0,1,1,0,,,,,对前方敌人造成165%伤害,
825300,冰魔寒冰旋风,1,2,0,8,,10,0,1,1,0,,,,,对前方敌人造成150%伤害,
826100,宙斯普攻,1,2,0,8,,3,0,1,1,0,,,,,宙斯在敌人方向召唤落下一道闪电,
826200,宙斯电磁炮,1,3,0,17,,10,0,1,1,0,,,,,宙斯对前方范围敌人发出柱形范围伤害,
826300,宙斯闪电柱,1,4,0,8,,8,0,1,1,0,,,,,宙斯在身旁召唤出三道向前移动的闪电柱并造成伤害,
826400,宙斯电磁源,1,3,0,6,,15,0,1,1,0,,,,,宙斯召唤出三个电磁源给自己恢复血量,
826500,宙斯电磁源回血,1,1,0,10,,1,0,1,1,0,,,,,电磁源给自己加血的技能,
826600,强盗旋风斩（试炼）,1,4,0,3,,15,0,1,1,0,,,,,,
826700,强盗蓄力剑气（试炼）,1,2,0,12,,8,0,1,1,0,,,,,,
826800,强盗跳跃斩地（试炼）,1,4,0,8,,10,0,1,1,0,,,,,,
826900,狼人三连击咆哮（试炼）,1,4,0,2.5,,15,0,1,1,0,,,,,,
827000,狼人三连击跳击（试炼）,1,4,0,2.5,,15,0,1,1,0,,,,,,
827100,狼人冲锋（试炼）,1,4,0,12,,25,0,1,1,0,,,,,,
827200,巫师普攻1（试炼）,1,3,0,40,,1,0,1,1,0,,,,,,
827300,巫师持续治疗（试炼）,1,2,0,40,,20,0,1,1,0,,,,,,
827400,巫师召唤诅咒之门（试炼）,1,2,0,3,,25,0,1,1,0,,,,,,
827500,远征军守卫普攻（试炼）,1,2,0,2.5,,1,0,1,1,0,,,,,,
827600,远征军守卫天崩地裂（试炼）,1,2,0,4,,10,0,1,1,0,,,,,,
827700,远征军守卫召唤地岩（试炼）,1,2,0,5,,10,0,1,1,0,,,,,,
827800,远征军守卫提升防御（试炼）,1,2,0,6,,20,0,1,1,0,,,,,,
827900,邪恶的英灵普攻加下落拳头（试炼）,1,4,0,40,,2,0,1,1,0,,,,,,
828000,邪恶的英灵魔爪下落（试炼）,1,3,0,4,,15,0,1,1,0,,,,,,
828100,邪恶的英灵魔爪群现（试炼）,1,4,0,8,,20,0,1,1,0,,,,,,
828200,邪恶的英灵毒沼（试炼）,1,3,0,8,,26,0,1,1,0,,,,,,
828300,邪恶的英灵散射（试炼）,1,1,0,40,,10,0,1,1,0,,,,,,
828400,远征军队长加普防盾（试炼）,1,2,0,40,,25,0,1,1,0,,,,,,
828500,远征军队长加技防盾（试炼）,1,2,0,40,,25,0,1,1,0,,,,,,
828600,暗黑雅典娜普攻,1,2,0,6,,2,0,1,1,0,,,,,,
828700,暗黑雅典娜魔盾术,1,2,0,10,,12,0,1,1,0,,,,,,
828800,暗黑雅典娜魔盾反击,1,3,0,6,,15,0,1,1,0,,,,,,
828900,暗黑雅典娜魔剑,1,5,0,6,,20,0,1,1,0,,,,,,
829000,暗黑雅典娜魔盾产生伤害用技能,1,1,0,6,,0,0,1,1,0,,,,,,
829100,鱼人普攻,1,1,0,1.5,,2,0,1,1,0,,,,,,
829200,鱼人旋风斩1,1,2,0,3,,8,0,1,1,0,,,,,,
829300,鱼人跳插,1,1,0,3,,12,0,1,1,0,,,,,,
829700,阿喀琉斯3连击（试炼）,1,2,0,2.5,,5,0,1,1,0,,,,,,
829800,阿喀琉斯2连击（试炼）,1,2,0,2.5,,5,0,1,1,0,,,,,,
829900,阿喀琉斯冲刺跳斩（试炼）,1,3,0,4,,10,0,1,1,0,,,,,,
830000,阿喀琉斯剑气炸裂（试炼）,1,2,0,12,,18,0,1,1,0,,,,,,
830100,阿喀琉斯剑盾合一（试炼）,1,3,0,8,,25,0,1,1,0,,,,,,
830200,斯琳娜回旋法球（试炼）,1,3,0,6,,5,0,1,1,0,,,,,,
830300,斯琳娜蓄力向四周发出魔力球（试炼）,1,4,0,6,,25,0,1,1,0,,,,,,
830400,斯琳娜蓄力圆形范围攻击（试炼）,1,4,0,6,,12,0,1,1,0,,,,,,
830500,斯琳娜蓄力柱形范围攻击（试炼）,1,3,0,6,,18,0,1,1,0,,,,,,
830600,魔蛛普通攻击（试炼）,1,1,0,2.5,,2,0,1,1,0,,,,,,
830700,魔蛛吐毒沼（试炼）,1,3,0,8,,8,0,1,1,0,,,,,,
830800,魔蛛连续吐毒液（试炼）,1,3,0,8,,2,0,1,1,0,,,,,,
830900,魔蛛扫射毒液（试炼）,1,5,0,7,,10,0,1,1,0,,,,,,
831100,守墓者普攻（试炼）,1,5,0,2.5,,1,0,1,1,0,,,,,,
831200,守墓者冲锋（试炼）,1,3,0,10,,20,0,1,1,0,,,,,,
831300,守墓者射出魔剑（试炼）,1,5,0,15,,10,0,1,1,0,,,,,,
831400,守墓者召唤降落魔剑（试炼）,1,3,0,7,,15,0,1,1,0,,,,,,
831600,丧尸英雄王普攻（试炼）,1,3,0,2.5,,2,0,1,1,0,,,,,,
831700,丧尸英雄王普攻2（试炼）,1,2,0,2.5,,2,0,1,1,0,,,,,,
831800,丧尸英雄王旋风斩（试炼）,1,3,0,4.5,,10,0,1,1,0,,,,,,
831900,丧尸英雄王蓄力直线斩（试炼）,1,3,0,8,,18,0,1,1,0,,,,,,
832000,丧尸英雄王蓄力四段斩（试炼）,1,5,0,5,,15,0,1,1,0,,,,,,
832100,亡灵减速（试炼）,1,3,0,40,,15,0,1,1,0,,,,,,
832200,帝王蛛普通攻击（试炼）,1,1,0,1,,2,0,1,1,0,,,,,,
832300,帝王蛛连续吐毒液（试炼）,1,3,0,40,,8,0,1,1,0,,,,,,
832400,帝王蛛吐蜘蛛丝（试炼）,1,3,0,40,,12,0,1,1,0,,,,,,
832500,帝王蛛减速攻击（试炼）,1,1,0,1,,2,0,1,1,0,,,,,,
832600,沙虫普通攻击（试炼）,1,3,0,40,,2,0,1,1,0,,,,,,
832700,沙虫旋转喷火（试炼）,1,4,0,25,,10,0,1,1,0,,,,,,
832800,沙虫连吐岩浆（试炼）,1,4,0,40,,15,0,1,1,0,,,,,,
832900,沙虫冲锋（试炼）,1,3,0,20,,8,0,1,1,0,,,,,,
833000,斯琳娜普攻拉回（试炼）,1,4,0,40,,8,0,1,1,0,,,,,,
833100,巫师召唤诅咒之门（试炼）,1,2,0,8,,15,0,1,1,0,,,,,,
833600,美杜莎普攻,1,1,0,2.5,,2,0,1,1,0,,,,,,
833700,美杜莎石化,1,1,0,6,,8,0,1,1,0,,,,,,
833800,美杜莎狂暴,1,3,0,8,,13,0,1,1,0,,,,,,
833900,美杜莎喘息,1,2,2,5,,22,0,1,1,0,,,,,,
834100,炎魔范围引爆,1,5,0,3,,12,0,1,1,0,,,,,对前方敌人造成185%伤害,
834200,炎魔近战普攻2,1,3,0,2.5,,3,0,1,1,0,,,,,,
834300,炎魔近战蓄力攻击,1,4,0,4,,10,0,1,1,0,,,,,对前方敌人造成185%伤害,
600000,近战普攻,1,1,0,2,,1,0,1,1,0,,,,,,
600100,1级近战强攻,1,2,0,6,,10,0,1,1,0,,,,,对前方敌人造成165%伤害,
600101,2级近战强攻,2,2,0,6,,10,0,1,1,0,,,,,对前方敌人造成180%伤害,
600102,3级近战强攻,3,2,0,6,,10,0,1,1,0,,,,,对前方敌人造成195%伤害,
600103,4级近战强攻,4,2,0,6,,10,0,1,1,0,,,,,对前方敌人造成210%伤害,
600104,5级近战强攻,5,2,0,6,,10,0,1,1,0,,,,,对前方敌人造成225%伤害,
600105,6级近战强攻,6,2,0,6,,10,0,1,1,0,,,,,对前方敌人造成240%伤害,
600106,7级近战强攻,7,2,0,6,,10,0,1,1,0,,,,,对前方敌人造成255%伤害,
600107,8级近战强攻,8,2,0,6,,10,0,1,1,0,,,,,对前方敌人造成270%伤害,
600108,9级近战强攻,9,2,0,6,,10,0,1,1,0,,,,,对前方敌人造成285%伤害,
600109,10级近战强攻,10,2,0,6,,10,0,1,1,0,,,,,对前方敌人造成300%伤害,
600200,1级旋斩,1,2,0,6,,20,0,1,1,0,,,,,对周围敌人造成165%伤害,
600201,2级旋斩,2,2,0,6,,20,0,1,1,0,,,,,对周围敌人造成180%伤害,
600202,3级旋斩,3,2,0,6,,20,0,1,1,0,,,,,对周围敌人造成195%伤害,
600203,4级旋斩,4,2,0,6,,20,0,1,1,0,,,,,对周围敌人造成210%伤害,
600204,5级旋斩,5,2,0,6,,20,0,1,1,0,,,,,对周围敌人造成225%伤害,
600205,6级旋斩,6,2,0,6,,20,0,1,1,0,,,,,对周围敌人造成240%伤害,
600206,7级旋斩,7,2,0,6,,20,0,1,1,0,,,,,对周围敌人造成255%伤害,
